,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hiroshima Prefecture,Prefecture_Tokyo,Municipality_Fuchu City,District_Asahicho,District_Bubaicho,District_Chiishicho,District_Deguchicho,District_Fuchucho,District_Fukawacho,District_Habucho,District_Hachimancho,District_Harumicho,District_Hirotanicho,District_Hommachi,District_Honshukucho,District_Jogechojoge,District_Katamachi,District_Kitayamacho,District_Koremasa,District_Kotobukicho,District_Koyanagicho,District_Kurigaracho,District_Mesakicho,District_Midoricho,District_Minamicho,District_Miyamachi,District_Miyanishicho,District_Miyoshicho,District_Momijigaoka,District_Motomachi,District_Motoyamacho,District_Musashidai,District_Nakazucho,District_Nishifucho,District_Nishiharacho,District_Nisshincho,District_Oshitatecho,District_Saburomarucho,District_Saiwaicho,District_Sakaecho,District_Sakuragaoka,District_Sengencho,District_Shimizugaoka,District_Shimmachi,District_Shinonecho,District_Shiraitodai,District_Sumiyoshicho,District_Takagicho,District_Tamacho,District_Tenjincho,District_Toshibacho,District_Ukaicho,District_Wakamatsucho,District_Yazakicho,District_Yotsuya,Nearest_Station_Bubaigawara,Nearest_Station_Fuchu (Hiroshima),Nearest_Station_Fuchu (Tokyo),Nearest_Station_Fuchuhonmachi,Nearest_Station_Fuchukeibaseimonmae,Nearest_Station_Higashifuchu,Nearest_Station_Joge,Nearest_Station_Keiotamagawa,Nearest_Station_Kitafuchu,Nearest_Station_Kitami,Nearest_Station_Kokubunji,Nearest_Station_Koremasa,Nearest_Station_Kunitachi,Nearest_Station_Kyoteijomae,Nearest_Station_Musashikoganei,Nearest_Station_Musashinodai,Nearest_Station_Nakagawara,Nearest_Station_Nishichofu,Nearest_Station_Nishifu,Nearest_Station_Nishikokubunji,Nearest_Station_None,Nearest_Station_Shimokawabe,Nearest_Station_Shin-ichi,Nearest_Station_Shiraitodai,Nearest_Station_Takagi (Hiroshima),Nearest_Station_Tama,Nearest_Station_Tamareien,Nearest_Station_Tobitakyu,Nearest_Station_Ukai,Nearest_Station_Yaho,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
