,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tochigi Prefecture,Municipality_Tochigi City,District_Araimachi,District_Asahicho,District_Azusamachi,District_Daicho,District_Daikojimachi,District_Fujimicho,District_Fujiokamachiakama,District_Fujiokamachifujioka,District_Fujiokamachiheya,District_Fujiokamachihirunuma,District_Fujiokamachiko,District_Fujiokamachinakane,District_Fujiokamachinippa,District_Fujiokamachiodawa,District_Fujiokamachiomae,District_Fujiokamachiota,District_Fujiokamachitatewaki,District_Fujiokamachitomiyoshi,District_Fujiokamachitsuga,District_Fukiagemachi,District_Hakonomorimachi,District_Hinodecho,District_Hinokuchimachi,District_Hiraicho,District_Hirayanagimachi,District_Honcho,District_Imaizumimachi,District_Irifunecho,District_Iwademachi,District_Iwafunemachiizumi,District_Iwafunemachikamioka,District_Iwafunemachimaganoshima,District_Iwafunemachimiya,District_Iwafunemachinissato,District_Iwafunemachionodera,District_Iwafunemachishimotsubara,District_Iwafunemachishizuka,District_Iwafunemachishizuwa,District_Iwafunemachitatamioka,District_Iwaicho,District_Izumicho,District_Izumigawamachi,District_Izurumachi,District_Jonaicho,District_Kandacho,District_Katayanagicho,District_Kauemoncho,District_Kawaicho,District_Kawaradamachi,District_Kinojimachi,District_Kohiracho,District_Komachi,District_Minagawajonaimachi,District_Minatocho,District_Nabeyamamachi,District_Nakagatamachi,District_Nakashiagemachi,District_Nishikatamachihongo,District_Nishikatamachihonjo,District_Nishikatamachikanai,District_Nishikatamachikanasaki,District_Nishikatamachimanago,District_Nishikatamachimoto,District_Nishikicho,District_Nonakamachi,District_Numawadacho,District_Ohiramachiarai,District_Ohiramachikawatsure,District_Ohiramachikurai,District_Ohiramachimayumi,District_Ohiramachinishimizushiro,District_Ohiramachinishinoda,District_Ohiramachinishiyamada,District_Ohiramachishimominagawa,District_Ohiramachitomida,District_Ohiramachiushiku,District_Ominagawamachi,District_Omiyamachi,District_Omorimachi,District_Otsukamachi,District_Sakaicho,District_Shiriuchimachi,District_Showacho,District_Sojamachi,District_Sonobecho,District_Tsugamachiharajuku,District_Tsugamachihirakawa,District_Tsugamachiienaka,District_Tsugamachikassemba,District_Tsugamachiki,District_Tsugamachimasuzuka,District_Tsugamachiohashi,District_Tsugamachitomihari,District_Tsugamachiusukubo,District_Umezawamachi,District_Yamatocho,District_Yanagibashicho,District_Yorozucho,Nearest_Station_Fujioka,Nearest_Station_Ienaka,Nearest_Station_Iwafune,Nearest_Station_Kassenba,Nearest_Station_Kuzuu,Nearest_Station_Mamada,Nearest_Station_Ohirashita,Nearest_Station_Omoigawa,Nearest_Station_Sano,Nearest_Station_Shin-ohirashita,Nearest_Station_Shintochigi,Nearest_Station_Shizuwa,Nearest_Station_Tajima,Nearest_Station_Tobukanasaki,Nearest_Station_Tochigi,Nearest_Station_Yashuhirakawa,Nearest_Station_Yashuotsuka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
