,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukushima Prefecture,Municipality_Shirakawa City,District_Aizumachi,District_Akedo,District_Asahicho,District_Dai,District_Daikumachi,District_Dobuzuka,District_Dojokoji,District_Furuike,District_Furutakayama,District_Gobanchogawara,District_Hachiryujin,District_Hanokidaira,District_Hatajuku,District_Hebiishi,District_Higashifukaniida,District_Higashikabuuchi,District_Higashikamako,District_Higashikaminodeshima,District_Higashikatami,District_Higashimisakayama,District_Higashishimonodeshima,District_Higashitochimoto,District_Honen,District_Iizawayama,District_Ishikiriba,District_Izumida,District_Jumonji,District_Kageonigoe,District_Kakunai,District_Kanayamachi,District_Kanjomachi,District_Kansenkubo,District_Kayane,District_Kinrei,District_Kinshoji,District_Kitahorikawabata,District_Kitahorikiri,District_Kitamabune,District_Kitanakagawara,District_Kitanoborimachi,District_Kitaura,District_Kosenzaka,District_Kotagawa,District_Kubanchonishiura,District_Kutano,District_Mabune,District_Marukoyama,District_Meguriya,District_Michihigashi,District_Minamihorikiri,District_Minamimabune,District_Minamimachi,District_Misaka,District_Monjuyama,District_Motomachi,District_Motonuma,District_Mukaishinkura,District_Nakada,District_Nakajima,District_Nakamachi,District_Nakanoyama,District_Nakayama,District_Natsunashi,District_Nengumachi,District_Nibancho,District_Nishimisaka,District_Nishimisakayama,District_Nishionuma,District_Oikubo,District_Oikuboyama,District_Oimawashi,District_Omotegobanzawa,District_Omotegofukaudo,District_Omotegokaneyama,District_Omotegokomatsu,District_Omotegoyanamori,District_Omotegoyashiroda,District_Onigoe,District_Osakayama,District_Oshodan,District_Oshodan-yama,District_Otemachi,District_Saikumachi,District_Sairyomachi,District_Sakaemachi,District_Sakuramachi,District_Sambommatsu,District_Sambommatsuyama,District_Sekibe,District_Setohara,District_Shinshirakawa,District_Shiraigake,District_Shiraigakeshita,District_Shirasaka,District_Shitamachi,District_Showamachi,District_Sotousuba,District_Sugodate,District_Taishimmachiya,District_Taishindenenchofu,District_Taishinkumato,District_Taishinnakashinjo,District_Taishinshimoshinjo,District_Taishintoyochi,District_Tajima,District_Takayama,District_Takayamanishi,District_Tamachi,District_Tateishi,District_Tateishiyama,District_Tenjimmachi,District_Uenodai,District_Uenohara,District_Usuba,District_Yuuki,Nearest_Station_Iwakiasakawa,Nearest_Station_Iwakitanakura,Nearest_Station_Izumizaki,Nearest_Station_Kutano,Nearest_Station_Satoshiraishi,Nearest_Station_Shinshirakawa,Nearest_Station_Shirakawa,Nearest_Station_Shirasaka,Nearest_Station_Yabuki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
