,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,"Municipality_Moriyama Ward,Nagoya City",District_Amakoda,District_Aoyamadai,District_Bentengaoka,District_Chausumae,District_Choei,District_Daieijicho,District_Fukasawa,District_Gozembora,District_Hakusan,District_Hanasakidai,District_Harazakaicho,District_Hattan,District_Higashiyamacho,District_Hinogo,District_Hiraikehigashi,District_Hishiikecho,District_Honjigaoka,District_Ichiba,District_Imajiricho,District_Izumigaoka,District_Jonancho,District_Kanaya,District_Kawahigashiyama,District_Kawakamicho,District_Kawakitacho,District_Kawamiyacho,District_Kawamuracho,District_Kawanishi,District_Kikko,District_Kikkominami,District_Kikyodaira,District_Kitayama,District_Kitayamaminami,District_Korokucho,District_Koshin,District_Machikita,District_Machiminami,District_Matsusakacho,District_Midorigaoka,District_Morimakicho,District_Morimiyacho,District_Moritaka,District_Moritakahigashi,District_Moriyama,District_Motogo,District_Mukaedai,District_Muraaicho,District_Muramaecho,District_Naeshiro,District_Nagamoricho,District_Nakashin,District_Nijikken-ya,District_Nishigawaracho,District_Nishijimacho,District_Nishishin,District_Nishishiro,District_Oaza Kamishidami,District_Oaza Kikko,District_Oaza Nakashidami,District_Oaza Shimoshidami,District_Obata,District_Obatachiyoda,District_Obatajoto,District_Obatakita,District_Obataminami,District_Obatamiyanokoshi,District_Obatanaka,District_Obataota,District_Omakicho,District_Omori,District_Omorihachiryu,District_Omorikita,District_Otai,District_Otanicho,District_Oyashiki,District_Ryusenji,District_Sarayashiki,District_Sasagane,District_Seko,District_Sekohigashi,District_Shiken-ya,District_Shimmoricho,District_Shimmorinishi,District_Shimmoriyama,District_Shinshiro,District_Shirasawacho,District_Shirotsuchicho,District_Suishoen,District_Takashimacho,District_Toribami,District_Torigamicho,District_Tsuzumigaoka,District_Wakitacho,District_Yabutacho,District_Yahagicho,District_Yatsurugi,District_Yurigaoka,Nearest_Station_Asahimae,Nearest_Station_Fujigaoka (Aichi),Nearest_Station_Higashiyamakoen (Aichi),Nearest_Station_Hoshigaoka (Aichi),Nearest_Station_Hyotan-yama (Aichi),Nearest_Station_Inba,Nearest_Station_Jinryo,Nearest_Station_Kamiiida,Nearest_Station_Kamiyashiro,Nearest_Station_Kasugai (JR),Nearest_Station_Kawamiya,Nearest_Station_Kitayama (Aichi),Nearest_Station_Kozoji,Nearest_Station_Moriyamajieitaimae,Nearest_Station_Obata,Nearest_Station_Obataryokuchi,Nearest_Station_Omori/Kinjogakuinmae,Nearest_Station_Shinmoriyama,Nearest_Station_Yada (Aichi),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
