,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gunma Prefecture,Municipality_Isesaki City,District_Ainoyacho,District_Akaboriimaicho,District_Akaborikashimacho,District_Amborimachi,District_Azumacho,District_Chuocho,District_Daishojicho,District_Fukujimamachi,District_Gedojicho,District_Gomeushicho,District_Hachisucho,District_Hagurocho,District_Hashiemachi,District_Heiwacho,District_Higashihommachi,District_Higashikaminomiyamachi,District_Higashiobokatacho,District_Hinodecho,District_Hiraicho,District_Hirosecho,District_Hommachi,District_Honsekicho,District_Horiguchimachi,District_Horishitacho,District_Ichibacho,District_Imaicho,District_Imaizumicho,District_Inaricho,District_Inuicho,District_Kamidacho,District_Kamihasucho,District_Kamiizumicho,District_Kamisuwacho,District_Kamiuekihommachi,District_Kashimacho,District_Kasukawacho,District_Kezojimachi,District_Kitamachi,District_Kitasengicho,District_Kobayashicho,District_Koizumicho,District_Kotobukicho,District_Kunisadamachi,District_Kuruwacho,District_Magarisawacho,District_Mamizukamachi,District_Midoricho,District_Mimorocho,District_Mimurocho,District_Minamisengicho,District_Miyakomachi,District_Miyamaecho,District_Moromachi,District_Morominamicho,District_Munetakacho,District_Naganumamachi,District_Nakamachi,District_Nirazukamachi,District_Nishidamachi,District_Nishikubocho,District_Nishinocho,District_Nishiobokatacho,District_Nocho,District_Otamachi,District_Otemachi,District_Sakai,District_Sakaiazuma,District_Sakaidodo,District_Sakaidodohigashi,District_Sakaihagiwara,District_Sakaihirazuka,District_Sakaihozumi,District_Sakaiiyoku,District_Sakaikamifuchina,District_Sakaikamiyajima,District_Sakaimihara,District_Sakaimitsugi,District_Sakainakajima,District_Sakainishiimai,District_Sakaionazuka,District_Sakaisakae,District_Sakaishimamura,District_Sakaishimofuchina,District_Sakaishimotakeshi,District_Sakaishin-ei,District_Sakaiyoneoka,District_Sankocho,District_Sannocho,District_Sanwacho,District_Shibamachi,District_Shimofureicho,District_Shimohasucho,District_Shimouekicho,District_Shin-eicho,District_Showacho,District_Suehirocho,District_Tabeicho,District_Tanakajimamachi,District_Tanakamachi,District_Tomizukacho,District_Toyazukamachi,District_Toyoshirocho,District_Tsunatorihommachi,District_Tsunatorimachi,District_Tsunatorimotomachi,District_Tsutsumishitacho,District_Wakabacho,District_Yahatacho,District_Yanagiharacho,District_Yasakacho,District_Yatsutajimamachi,District_Yogecho,Nearest_Station_Goshi,Nearest_Station_Gunmasoja,Nearest_Station_Higoshi,Nearest_Station_Isesaki,Nearest_Station_Iwajuku,Nearest_Station_Komagata,Nearest_Station_Kunisada,Nearest_Station_Ogo,Nearest_Station_Sakaimachi,Nearest_Station_Serada,Nearest_Station_Shin-isesaki,Nearest_Station_Zen,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
