,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gifu Prefecture,Municipality_Seki City,District_Asahigaoka,District_Asakuradai,District_Daimoncho,District_Danshita,District_Dekimachi,District_Embodoori,District_Haba,District_Harusatocho,District_Hasamadai,District_Heiseidoori,District_Heiwadoori,District_Hidase,District_Higashifukunocho,District_Higashikashiage,District_Higashimachi,District_Higashimonzencho,District_Higashitawara,District_Higashiyama,District_Hinodemachi,District_Hiragacho,District_Hiromi,District_Hiromikitamachi,District_Hitotsuyamacho,District_Hommachi,District_Hoshigaoka,District_Ichihiraga,District_Ikedacho,District_Ikejiri,District_Imojiya,District_Inagocho,District_Inaguchi,District_Jurokusen,District_Kamino,District_Kamishirokane,District_Kanayacho,District_Kasugacho,District_Katakuracho,District_Kibunecho,District_Kitafukunocho,District_Kitatenjin,District_Kohasama,District_Kotobukicho,District_Koyodai,District_Kurachi,District_Maeyamacho,District_Meiseicho,District_Midorigaoka,District_Midorimachi,District_Minamide,District_Minamikashiage,District_Minamisembo,District_Misonocho,District_Miwacho,District_Motoshigecho,District_Mugegawachoatobe,District_Mugegawachohachiman,District_Mugegawachohira,District_Mugegawachoojino,District_Mugegawachotakano,District_Mugegawachotaniguchi,District_Mukoyamacho,District_Nagazumicho,District_Nakamachi,District_Nijigaokakita,District_Nijigaokaminami,District_Nishiasahigaoka,District_Nishifukunocho,District_Nishihongodori,District_Nishiishiki,District_Nishikashiage,District_Nishisakaimatsucho,District_Nishitawara,District_Osugi,District_Oyana,District_Oze,District_Ozeminami,District_Ozenagaikecho,District_Sakaemachi,District_Sakuradai,District_Sakuragaoka,District_Sakurahommachi,District_Sannodori,District_Sannodorinishi,District_Sekiguchicho,District_Sekinoue,District_Sembiki,District_Sembikikita,District_Sennencho,District_Shikinodai,District_Shimizucho,District_Shimmeicho,District_Shimoshirokane,District_Shimouchi,District_Shinden,District_Shirakawacho,District_Shitsuno,District_Sobajima,District_Sumiyoshicho,District_Taiheicho,District_Taiheidai,District_Takarayamacho,District_Tatekirikita,District_Tatekiriminami,District_Toda,District_Tomimotocho,District_Tonohora,District_Toshincho,District_Toyookacho,District_Tsubogawadai,District_Tsujiidocho,District_Tsukimicho,District_Yamada,District_Yanagimachi,District_Yayoicho,District_Yoshinomachi,District_Yuuhigaoka,Nearest_Station_Gifu,Nearest_Station_Hamonokaikanmae,Nearest_Station_Matsumori,Nearest_Station_Minoshi,Nearest_Station_None,Nearest_Station_Seki (Gifu),Nearest_Station_Sekiguchi,Nearest_Station_Sekishimouchi,Nearest_Station_Sekishiyakushomae,Nearest_Station_Sekitomioka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
