,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Oita Prefecture,Municipality_Oita City,District_Akebonodai,District_Akenohigashi,District_Akenokita,District_Akenominami,District_Akenonishi,District_Akenotakao,District_Aobadai,District_Benten,District_Chiyomachi,District_Chuomachi,District_Ebisumachi,District_Fujimigaokahigashi,District_Fujimigaokanishi,District_Fujinodai,District_Funaimachi,District_Hagiwara,District_Hamanaka,District_Hamanoichi,District_Hanaegawa,District_Hananomori,District_Hanatakamatsu,District_Hanazuru,District_Handadaihigashi,District_Handadaikita,District_Handadaiminami,District_Harukawa,District_Harushimmachi,District_Hibarigaoka,District_Higashibaru,District_Higashihama,District_Higashikasugamachi,District_Higashiomichi,District_Higashitsurusaki,District_Higashizuru,District_Hioka,District_Hiyoshimachi,District_Hoshodai,District_Ikushi,District_Imazuru,District_Iwatamachi,District_Izumimachi,District_Jotomachi,District_Kakukita,District_Kakuminami,District_Kakunishi,District_Kamimunakataminami,District_Kanaikemachi,District_Kanaikeminami,District_Katashimadai,District_Kentokumachi,District_Keyakidai,District_Kibogaoka,District_Kinosaka,District_Kitatsurusaki,District_Koendori,District_Koendorinishi,District_Kogazuru,District_Kokubushimmachi,District_Kotobukimachi,District_Kozai,District_Kubaruchuo,District_Kubarukita,District_Kubaruminami,District_Kyogaokaminami,District_Madokoro,District_Maizurumachi,District_Maki,District_Makikamimachi,District_Matsubaramachi,District_Matsugaoka,District_Midorigaoka,District_Minamikasugamachi,District_Minamitsurusaki,District_Minamizuru,District_Misa,District_Mitsugawakami,District_Mitsugawashimmachi,District_Mitsugawashimo,District_Miyakomachi,District_Motomachi,District_Mukaibaruhigashi,District_Mukaibarunishi,District_Mukaibaruoki,District_Nagahamamachi,District_Nakakasugamachi,District_Nakanishimachi,District_Nakashimachuo,District_Nakashimahigashi,District_Nakashimanishi,District_Nakatsurusaki,District_Nakazuru,District_Nijigaoka,District_Nishikasugamachi,District_Nishikimachi,District_Nishiomichi,District_Nishishinchi,District_Nishitsurusaki,District_Nozomigaoka,District_Oaza Akagawa,District_Oaza Baba,District_Oaza Bunyo,District_Oaza Dannoharu,District_Oaza Danoharu,District_Oaza Enokuma,District_Oaza Furugo,District_Oaza Hada,District_Oaza Hagio,District_Oaza Hatakenaka,District_Oaza Hatanobori,District_Oaza Haya,District_Oaza Higashiakeno,District_Oaza Higashiueno,District_Oaza Honkozaki,District_Oaza Hoso,District_Oaza Ichi,District_Oaza Ichigi,District_Oaza Ichinoo,District_Oaza Iejima,District_Oaza Ikushi,District_Oaza Ino,District_Oaza Joharu,District_Oaza Kaku,District_Oaza Kamihanda,District_Oaza Kamihetsugi,District_Oaza Kamimunakata,District_Oaza Kanayazako,District_Oaza Kanzaki,District_Oaza Katashima,District_Oaza Katsuragi,District_Oaza Kei,District_Oaza Kida,District_Oaza Kinoue,District_Oaza Koikebaru,District_Oaza Kokubu,District_Oaza Kubaru,District_Oaza Kuchido,District_Oaza Kudo,District_Oaza Madokoro,District_Oaza Magari,District_Oaza Maki,District_Oaza Marugame,District_Oaza Matsuoka,District_Oaza Minaharu,District_Oaza Minami,District_Oaza Misa,District_Oaza Mitsuyoshi,District_Oaza Miyakawachi,District_Oaza Miyazaki,District_Oaza Miyazono,District_Oaza Miyoshi,District_Oaza Mori,District_Oaza Morimachi,District_Oaza Nakahanda,District_Oaza Nakahetsugi,District_Oaza Nakao,District_Oaza Noda,District_Oaza Nyu,District_Oaza Okagawa,District_Oaza Okuda,District_Oaza Onozuru,District_Oaza Oshino,District_Oaza Otozu,District_Oaza Ryogo,District_Oaza Saganoseki,District_Oaza Sako,District_Oaza Sano,District_Oaza Sato,District_Oaza Seike,District_Oaza Sekizono,District_Oaza Senzai,District_Oaza Shimogoori,District_Oaza Shimohanda,District_Oaza Shimohetsugi,District_Oaza Shimomunakata,District_Oaza Shimotokumaru,District_Oaza Shimura,District_Oaza Shiraki,District_Oaza Soda,District_Oaza Sugibaru,District_Oaza Tabaru,District_Oaza Tajiri,District_Oaza Takase,District_Oaza Takenaka,District_Oaza Tamazawa,District_Oaza Tanegu,District_Oaza Toi,District_Oaza Tsuji,District_Oaza Tsukigata,District_Oaza Tsumori,District_Oaza Tsuneyuki,District_Oaza Tsunogoharu,District_Oaza Tsuru,District_Oaza Tsurusaki,District_Oaza Ueno,District_Oaza Yahata,District_Oaza Yayama,District_Oaza Yokoo,District_Oaza Yokose,District_Ojikitamachi,District_Ojimachi,District_Ojinakamachi,District_Ojinishimachi,District_Ojishimmachi,District_Ojiyamanotemachi,District_Omichimachi,District_Onakashima,District_Onose,District_Osuhama,District_Otemachi,District_Otozumachi,District_Otozuminatomachi,District_Otsumachi,District_Ozaichuo,District_Ozaihama,District_Ozaikita,District_Rokubokitamachi,District_Rokubominamimachi,District_Sakanoichichuo,District_Sakanoichiminami,District_Sakanoichinishi,District_Sakuragaoka,District_Sato,District_Seikemachi,District_Seiwadai,District_Sekidemmachi,District_Shikidodai,District_Shikidohigashimachi,District_Shikidokitamachi,District_Shikidominamimachi,District_Shikidonishimachi,District_Shimmachi,District_Shimogorichuo,District_Shimogorihigashi,District_Shimogorikita,District_Shimogoriminami,District_Shimogoriyamanote,District_Shimura,District_Shingai,District_Shinkasugamachi,District_Shinkawamachi,District_Shiomi,District_Shirosakimachi,District_Suehiromachi,District_Suga,District_Sumiyoshimachi,District_Tajirichuo,District_Tajirikita,District_Takaechuo,District_Takaekita,District_Takaeminami,District_Takajominamimachi,District_Takajonishimachi,District_Takajoshimmachi,District_Takamatsu,District_Takamatsuhigashi,District_Takaodai,District_Takasagomachi,District_Takasaki,District_Takeshita,District_Tamuromachi,District_Terasakimachi,District_Tokushima,District_Tonodai,District_Tsunogoharu,District_Uenogaoka,District_Uenogaokahigashi,District_Uenogaokanishi,District_Uenomachi,District_Yamazumachi,District_Yokota,District_Yokozuka,District_Yutakamachi,Nearest_Station_Bungokokubu,Nearest_Station_Furugo,Nearest_Station_Higashibeppu,Nearest_Station_Kaku,Nearest_Station_Kozaki,Nearest_Station_Maki (Oita),Nearest_Station_Minamioita,Nearest_Station_Mukainoharu,Nearest_Station_Nakahanda,Nearest_Station_Nishioita,Nearest_Station_Oita,Nearest_Station_Oitadaigakumae,Nearest_Station_Ozai,Nearest_Station_Sakanoichi,Nearest_Station_Shikido,Nearest_Station_Takajo,Nearest_Station_Takenaka,Nearest_Station_Takio,Nearest_Station_Tsurusaki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings in which auction or arbiter participates",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
