,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,"Municipality_Minami Ward,Kyoto City",District_Hachijobomoncho,District_Hachijocho,District_Hachijominamotocho,District_Hachijoterauchicho,District_Hachijouchidacho,District_Higashikujoaketacho,District_Higashikujohigashifudanotsujicho,District_Higashikujohigashigoryocho,District_Higashikujohigashiiwamotocho,District_Higashikujohigashisannocho,District_Higashikujoishidacho,District_Higashikujokamigoryocho,District_Higashikujokamitonodacho,District_Higashikujokarasumacho,District_Higashikujokawabecho,District_Higashikujokawanishicho,District_Higashikujokitakarasumacho,District_Higashikujokitakawaramachi,District_Higashikujokitamatsunokicho,District_Higashikujomatsudacho,District_Higashikujominamiishidacho,District_Higashikujominamikarasumacho,District_Higashikujominamikawabecho,District_Higashikujominamimatsunokicho,District_Higashikujominamisannocho,District_Higashikujomuromachi,District_Higashikujonakafudanotsujicho,District_Higashikujonakagoryocho,District_Higashikujonakatonodacho,District_Higashikujonishiaketacho,District_Higashikujonishifudanotsujicho,District_Higashikujonishigoryocho,District_Higashikujonishiiwamotocho,District_Higashikujonishikawabecho,District_Higashikujonishisannocho,District_Higashikujonishiyamacho,District_Higashikujoshimotonodacho,District_Higashikujoukabecho,District_Higashikujoyanaginoshitacho,District_Kamitobabutsugenjicho,District_Kamitobahachiojincho,District_Kamitobahorikocho,District_Kamitobaiwanomotocho,District_Kamitobakaiko,District_Kamitobakamichoshicho,District_Kamitobakawabatacho,District_Kamitobakitakaikocho,District_Kamitobakitamurayamacho,District_Kamitobakitanakanotsubocho,District_Kamitobakitashimadacho,District_Kamitobaminamihokodatecho,District_Kamitobaminamikaratocho,District_Kamitobaminamimurayamacho,District_Kamitobaminaminakanotsubocho,District_Kamitobaminamishimadacho,District_Kamitobanabegafuchicho,District_Kamitobanasunocho,District_Kamitobanawashirocho,District_Kamitobanishiuracho,District_Kamitobaoyanagicho,District_Kamitobashirikiricho,District_Kamitobasugatacho,District_Kamitobatakahatacho,District_Kamitobatonomorihigashikocho,District_Kamitobatonomorishibahigashicho,District_Kamitobatsunodacho,District_Kamitobaumamawashi,District_Kamitobayamanomotocho,District_Karahashiakakanecho,District_Karahashiashibecho,District_Karahashibiwacho,District_Karahashidonomaecho,District_Karahashihanazonocho,District_Karahashihiragakicho,District_Karahashiisonocho,District_Karahashikadowakicho,District_Karahashikawakubocho,District_Karahashikeidencho,District_Karahashiminamibiwacho,District_Karahashinishihiragakicho,District_Karahashirajomoncho,District_Karahashisaijicho,District_Karahashitakadacho,District_Kisshoimmaedacho,District_Kisshoimmaegawaracho,District_Kisshoimmakieminamimachi,District_Kisshoimmandokorocho,District_Kisshoimmiyanohigashicho,District_Kisshoimmukaidahigashicho,District_Kisshoin-ikedacho,District_Kisshoin-ikedaminamimachi,District_Kisshoin-ikenouchicho,District_Kisshoin-inabacho,District_Kisshoin-inokuchicho,District_Kisshoin-ishiharacho,District_Kisshoin-ishiharadounoushirocho,District_Kisshoin-ishiharadounoushironishicho,District_Kisshoin-ishiharakamikawaracho,District_Kisshoin-ishiharakyomichicho,District_Kisshoin-ishiharaminamicho,District_Kisshoin-ishiharanishimachi,District_Kisshoin-oikecho,District_Kisshoin-uchigawaracho,District_Kisshoinfunatocho,District_Kisshoinhainoborihigashimachi,District_Kisshoinhainoborinakacho,District_Kisshoinhainoborinishicho,District_Kisshoinhattandacho,District_Kisshoinhigashimaedacho,District_Kisshoinhigashisunanomachi,District_Kisshoinhigashiuracho,District_Kisshoinkannondocho,District_Kisshoinkannondominamimachi,District_Kisshoinkasugacho,District_Kisshoinkujocho,District_Kisshoinkurumamichicho,District_Kisshoinnakagawaranishiyashikicho,District_Kisshoinnakagawarasatokitacho,District_Kisshoinnakagawarasatominamicho,District_Kisshoinnakagawarasatonishicho,District_Kisshoinnakajimacho,District_Kisshoinnikinomoricho,District_Kisshoinnishinochayacho,District_Kisshoinnishinoshofuchinonishicho,District_Kisshoinnishinoshohigashiyashikicho,District_Kisshoinnishinoshonishinakacho,District_Kisshoinnishinoshonishiuracho,District_Kisshoinnishinouchicho,District_Kisshoinnishisadanaricho,District_Kisshoinnishiuracho,District_Kisshoinryusakucho,District_Kisshoinsadanaricho,District_Kisshoinsannomiyacho,District_Kisshoinsannomiyanishicho,District_Kisshoinsatonouchicho,District_Kisshoinshimadezaikecho,District_Kisshoinshimakasaicho,District_Kisshoinshimanomazumecho,District_Kisshoinshimatakamachi,District_Kisshoinshimizucho,District_Kisshoinshinden-ichinodancho,District_Kisshoinshindenninodancho,District_Kisshoinshindenshimonomukaicho,District_Kisshoinsugaharacho,District_Kisshoinsunanocho,District_Kisshointakahatacho,District_Kisshointsutsumisotocho,District_Kujocho,District_Kuzehigashitsuchikawacho,District_Kuzekamikuzecho,District_Kuzekawaharacho,District_Kuzenakahisacho,District_Kuzenakakuzecho,District_Kuzeotsukicho,District_Kuzeoyabucho,District_Kuzetakadacho,District_Kuzetonoshirocho,District_Kuzetsukiyamacho,District_Nishikujofujinokicho,District_Nishikujogawarajocho,District_Nishikujogokodencho,District_Nishikujoharikojicho,District_Nishikujohieijocho,District_Nishikujohigashigokodencho,District_Nishikujohigashihieijocho,District_Nishikujohigashishimamachi,District_Nishikujoikenouchicho,District_Nishikujoimmachi,District_Nishikujokaigacho,District_Nishikujokaikojicho,District_Nishikujokarahashicho,District_Nishikujokaratocho,District_Nishikujominamikojicho,District_Nishikujonandencho,District_Nishikujonishiyanaginouchicho,District_Nishikujonishizaocho,District_Nishikujookunicho,District_Nishikujoshimamachi,District_Nishikujosugatacho,District_Nishikujotakahatacho,District_Nishikujotoyodacho,District_Nishikujoyokomachi,District_Nishikujozaocho,District_Shioyacho,District_Tojicho,District_Tojihigashimonzencho,District_Yotsuzukacho,Nearest_Station_Fushimiinari,Nearest_Station_Higashimuko,Nearest_Station_Jujo (Kintetsu),Nearest_Station_Jujo (Kyotoshiei),Nearest_Station_Kamitobaguchi,Nearest_Station_Katsura,Nearest_Station_Katsuragawa (Kyoto),Nearest_Station_Kujo (Kyoto),Nearest_Station_Kyoto,Nearest_Station_Mukomachi,Nearest_Station_Nagaokakyo,Nearest_Station_Nishikyogoku,Nearest_Station_Nishimuko,Nearest_Station_Nishioji,Nearest_Station_Rakusaiguchi,Nearest_Station_Takeda (Kyoto),Nearest_Station_Tofukuji,Nearest_Station_Toji,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
