,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Hekinan City,District_Aburafuchimachi,District_Aioimachi,District_Amaikemachi,District_Arakomachi,District_Asahimachi,District_Asamamachi,District_Dojoyamamachi,District_Fudakimachi,District_Fukiagemachi,District_Fukushimizumachi,District_Fumiwakemachi,District_Fushimimachi,District_Genjimachi,District_Genjishimmeimachi,District_Gongemmachi,District_Hamaomachi,District_Hanemachi,District_Heishichimachi,District_Higashiuramachi,District_Higashiyamamachi,District_Hongomachi,District_Horikatamachi,District_Iguchimachi,District_Ikeshitamachi,District_Irifunemachi,District_Isemachi,District_Ishibashimachi,District_Kagotamachi,District_Kamiarimachi,District_Kamimachi,District_Kanayamamachi,District_Kandamachi,District_Kasugamachi,District_Kasumiuramachi,District_Kawabatamachi,District_Kawaguchicho,District_Kojimamachi,District_Koseimachi,District_Koyomachi,District_Kugutsumachi,District_Kuriyamamachi,District_Maruyamamachi,District_Matsuemachi,District_Matsumotomachi,District_Midorimachi,District_Misakimachi,District_Miyagomachi,District_Miyakemachi,District_Miyamachi,District_Nakagomachi,District_Nakamachi,District_Nakamatsumachi,District_Nakayamamachi,District_Nawatemachi,District_Nihongimachi,District_Nishihamamachi,District_Nishikimachi,District_Nishiyamamachi,District_Nisshimmachi,District_Nodamachi,District_Ohamakamimachi,District_Ojiromachi,District_Otohamachi,District_Otsubomachi,District_Rokkemmachi,District_Saiwaimachi,District_Sakaemachi,District_Sakaguchimachi,District_Sakuzukamachi,District_Sandoyamamachi,District_Sasayamamachi,District_Sawatarimachi,District_Sempukumachi,District_Shikisakimachi,District_Shimmichimachi,District_Shinkawamachi,District_Shiohamamachi,District_Shiotamachi,District_Shirosawamachi,District_Shirosunamachi,District_Shiroyamamachi,District_Shokomachi,District_Suehiromachi,District_Sumiyoshimachi,District_Tajirimachi,District_Tanaohommachi,District_Tenjimmachi,District_Tennomachi,District_Tsukiyamamachi,District_Tsurumimachi,District_Uedashimachi,District_Wakamatsumachi,District_Wakamiyamachi,District_Washibayashimachi,District_Washizukamachi,District_Yamagamimachi,District_Yayoimachi,District_Zemmeimachi,Nearest_Station_Hekinan,Nearest_Station_Hekinanchuo,Nearest_Station_Kitashinkawa,Nearest_Station_Shinkawa (Aichi),Nearest_Station_Shinkawamachi (Aichi),Nearest_Station_Takahamaminato,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
