,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Chiba Prefecture,Municipality_Matsudo City,District_Akiyama,District_Futatsugi,District_Futatsugifutabacho,District_Goko,District_Gokominami,District_Gokonishi,District_Hachigasaki,District_Hachigasakimidoricho,District_Higashihiraga,District_Higashimatsudo,District_Higurashi,District_Hinokuchi,District_Hiraga,District_Honcho,District_Iwase,District_Kamihongo,District_Kamishiki,District_Kamiyakiri,District_Kanegasaku,District_Kawarazuka,District_Kitamatsudo,District_Kogane,District_Koganehara,District_Koganekazusacho,District_Koganekiyoshicho,District_Koganekiyoshigaoka,District_Kogasaki,District_Konemoto,District_Korokudai,District_Koya,District_Koyama,District_Kubohiraga,District_Mabashi,District_Makinohara,District_Matsudo,District_Matsudoshinden,District_Midorigaoka,District_Mikoze,District_Minamihanashima,District_Minoridai,District_Mutsumi,District_Nakaicho,District_Nakane,District_Nakanenagatsucho,District_Negiuchi,District_Nemoto,District_Nijusseikigaokahagicho,District_Nijusseikigaokanashimotocho,District_Nishimabashiaikawacho,District_Nishimabashihirotecho,District_Nishimabashisaiwaicho,District_Oganedaira,District_Oyaguchi,District_Rokkodai,District_Sakaecho,District_Sendabori,District_Shimmatsudo,District_Shimmatsudohigashi,District_Shimmatsudokita,District_Shimmatsudominami,District_Shimoyakiri,District_Takatsukashinden,District_Takegahana,District_Takegahananishimachi,District_Tokiwadaira,District_Tokiwadairafutabacho,District_Tokiwadairajin-yamae,District_Tonohiraga,District_Wanagaya,District_Yoshiicho,Nearest_Station_Akiyama,Nearest_Station_Goko,Nearest_Station_Higashimatsudo,Nearest_Station_Ichikawaono,Nearest_Station_Kamihongo,Nearest_Station_Kitakogane,Nearest_Station_Kitakokubun,Nearest_Station_Kitamatsudo,Nearest_Station_Koganejoshi,Nearest_Station_Mabashi,Nearest_Station_Matsudo,Nearest_Station_Matsudoshinden,Nearest_Station_Matsuhidai,Nearest_Station_Minamikashiwa,Nearest_Station_Minaminagareyama,Nearest_Station_Minoridai,Nearest_Station_Motoyama (Chiba),Nearest_Station_Mutsumi,Nearest_Station_Nagareyama,Nearest_Station_Shin-yahashira,Nearest_Station_Shinmatsudo,Nearest_Station_Takayanagi,Nearest_Station_Tokiwadaira,Nearest_Station_Yabashira,Nearest_Station_Yagiri,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_3LK,Layout_4D,Layout_4DK,Layout_4K,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
