,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Aichi Prefecture,Municipality_Ichinomiya City,District_Asahi,District_Asano,District_Azaichoemori,District_Azura,District_Betsumeicho,District_Bunkyo,District_Daishi,District_Fuji,District_Hachiman,District_Hagiwarachoasamiya,District_Hagiwarachohagiwara,District_Hamacho,District_Hanaike,District_Heiwa,District_Higashiitsushiro,District_Higashishimacho,District_Hirashima,District_Hokutancho,District_Hommachi,District_Ichinomiya,District_Imaisechohonkambe,District_Imaisechomiyaushiro,District_Imaisechoumayose,District_Indendoori,District_Izumi,District_Jogandoori,District_Kaimei,District_Kambecho,District_Kamiyama,District_Kannonji,District_Kifune,District_Kisogawachokuroda,District_Kisogawachomitsuhoji,District_Kitagatachokitagata,District_Kitagatachonakajima,District_Kitagatachosone,District_Kitaima,District_Kitaobuchi,District_Kitazonodoori,District_Koganemachi,District_Konobunakashima,District_Kuhoncho,District_Masumida,District_Matsufuridoori,District_Midori,District_Minamidecho,District_Mitsui,District_Miyanishidoori,District_Morimoto,District_Mukaiyamacho,District_Nagashimacho,District_Nakamachi,District_Nakashimadoori,District_Nishiitsushiro,District_Nishijimacho,District_Noguchi,District_Oe,District_Ohama,District_Okoshi,District_Okucho,District_Omiya,District_Otowa,District_Sakae,District_Sakura,District_Sanjo,District_Shimokawadacho,District_Shinsei,District_Shirohatadoori,District_Showa,District_Suehiro,District_Sumiyoshi,District_Takahatacho,District_Takaki,District_Tenno,District_Terashimacho,District_Ushinodoori,District_Wakatake,District_Wakuiricho,District_Yamatochomabiki,District_Yamatochomenjo,District_Yamatochomyokoji,District_Yamatochototsuka,District_Yanagidocho,Nearest_Station_Futago,Nearest_Station_Hagiwara (Aichi),Nearest_Station_Imaise,Nearest_Station_Inazawa,Nearest_Station_Iwakura (Aichi),Nearest_Station_Iwato,Nearest_Station_Kaimei,Nearest_Station_Kannonji (Aichi),Nearest_Station_Kisogawa,Nearest_Station_Kisogawazutsumi,Nearest_Station_Kuroda (Aichi),Nearest_Station_Meitetsuichinomiya,Nearest_Station_Myokoji,Nearest_Station_Nishiichinomiya,Nearest_Station_Okucho,Nearest_Station_Owariichinomiya,Nearest_Station_Shimaujinaka,Nearest_Station_Shinkisogawa,Nearest_Station_Tamanoi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_2DK,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
