,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyagi Prefecture,"Municipality_Wakabayashi Ward,Sendai City",District_Arahama,District_Arahamashin,District_Arai,District_Araihigashi,District_Araiminami,District_Bunkamachi,District_Chokijo,District_Funacho,District_Furujiro,District_Futaki,District_Gojunimmachi,District_Gorakidori,District_Higashihachibancho,District_Higashikubancho,District_Higashishincho,District_Hoshun-immaecho,District_Ido,District_Iida,District_Imaizumi,District_Ipponsugimachi,District_Ishigakimachi,District_Ishinazaka,District_Itsutsubashi,District_Izai,District_Kabanomachi,District_Kamiiida,District_Kasumicho,District_Kasuminome,District_Kawaramachi,District_Kinoshita,District_Minamikajimachi,District_Minamikoizumi,District_Minamisomeshimachi,District_Nakakura,District_Nanaironosato,District_Naritamachi,District_Nikenchaya,District_Nippe,District_Nishishincho,District_Okino,District_Omoteshibatamachi,District_Oroshimachi,District_Oroshimachihigashi,District_Rembo,District_Rembokoji,District_Rokuchonome,District_Rokuchonomehigashimachi,District_Rokuchonomekitamachi,District_Rokuchonomeminamimachi,District_Rokuchonomemotomachi,District_Rokuchonomenakamachi,District_Rokuchonomenishimachi,District_Rokugo,District_Rokujunimmachi,District_Sambontsuka,District_Sambyakunimmachi,District_Shimoiida,District_Shin-yuminomachi,District_Shintera,District_Shirahagimachi,District_Shiwamachi,District_Tanatsugi,District_Toomizuka,District_Toomizukahigashi,District_Tsuchitoi,District_Urashibatamachi,District_Wakabayashi,District_Yamatomachi,District_Yuminomachi,Nearest_Station_Arai (Miyagi),Nearest_Station_Atagobashi,Nearest_Station_Itsutsubashi,Nearest_Station_Kawaramachi (Miyagi),Nearest_Station_Kozurushinden,Nearest_Station_Miyagino-dori,Nearest_Station_Miyaginohara,Nearest_Station_Nagamachi,Nearest_Station_Nagamachi 1-chome,Nearest_Station_Natori,Nearest_Station_Nigatake,Nearest_Station_Oroshimachi (Miyagi),Nearest_Station_Rembo,Nearest_Station_Rikuzenharanomachi,Nearest_Station_Rokuchonome,Nearest_Station_Sendai,Nearest_Station_Tsutsujigaoka,Nearest_Station_Yakushido (Miyagi),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
