,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Hokkaido,"Municipality_Chuo Ward,Sapporo City",District_Asahigaoka,District_Fushimi,District_Kita10jonishi,District_Kita11jonishi,District_Kita12jonishi,District_Kita13jonishi,District_Kita1johigashi,District_Kita1jonishi,District_Kita21jonishi,District_Kita2johigashi,District_Kita2jonishi,District_Kita3johigashi,District_Kita3jonishi,District_Kita4johigashi,District_Kita4jonishi,District_Kita5johigashi,District_Kita5jonishi,District_Kita6jonishi,District_Kita7jonishi,District_Kita8jonishi,District_Kita9jonishi,District_Maruyamanishimachi,District_Minami10jonishi,District_Minami11jonishi,District_Minami12jonishi,District_Minami13jonishi,District_Minami14jonishi,District_Minami15jonishi,District_Minami16jonishi,District_Minami17jonishi,District_Minami18jonishi,District_Minami19jonishi,District_Minami1johigashi,District_Minami1jonishi,District_Minami20jonishi,District_Minami21jonishi,District_Minami22jonishi,District_Minami23jonishi,District_Minami24jonishi,District_Minami25jonishi,District_Minami26jonishi,District_Minami27jonishi,District_Minami28jonishi,District_Minami2johigashi,District_Minami2jonishi,District_Minami3johigashi,District_Minami3jonishi,District_Minami4jonishi,District_Minami5johigashi,District_Minami5jonishi,District_Minami6jonishi,District_Minami7johigashi,District_Minami7jonishi,District_Minami8jonishi,District_Minami9jonishi,District_Miyagaoka,District_Miyanomori1jo,District_Miyanomori2jo,District_Miyanomori3jo,District_Miyanomori4jo,District_Odoorihigashi,District_Odoorinishi,Nearest_Station_Bus Center Mae,Nearest_Station_Chuotoshokanmae,Nearest_Station_Denshajigyoshomae,Nearest_Station_Hachiken,Nearest_Station_Higashisapporo,Nearest_Station_Higashitondendori,Nearest_Station_Horohirabashi,Nearest_Station_Hosui Susukino,Nearest_Station_Ishiyamadori,Nearest_Station_Kita 24-jo,Nearest_Station_Konanshogakkomae,Nearest_Station_Maruyamakoen,Nearest_Station_Naebo,Nearest_Station_Nakajimakoen,Nearest_Station_Nakajimakoendori,Nearest_Station_Nakanoshima,Nearest_Station_Nango 18-chome,Nearest_Station_Nijuyonken,Nearest_Station_Nishi 11-chome,Nearest_Station_Nishi 18-chome,Nearest_Station_Nishi 28-chome,Nearest_Station_Nissen 11-jo,Nearest_Station_Nissen 14-jo,Nearest_Station_Nissen 16-jo,Nearest_Station_Nissen 6-jo,Nearest_Station_Nissen 9-jo Asahiyamakoendori,Nearest_Station_Odori,Nearest_Station_Ropeway Iriguchi,Nearest_Station_Sapporo (JR),Nearest_Station_Sapporo (Sapporoshiei),Nearest_Station_Seishugakuenmae,Nearest_Station_Soen,Nearest_Station_Sumikawa,Nearest_Station_Susukino (Shiei),Nearest_Station_Yamahana 19-jo,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
