,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Saitama Prefecture,Municipality_Ageo City,District_Asamadai,District_Atago,District_Azumacho,District_Benzai,District_Fujimi,District_Fujinami,District_Futatsumiya,District_Gobancho,District_Haraichikita,District_Haraichinaka,District_Harashimmachi,District_Hinode,District_Hiratsuka,District_Honcho,District_Idogi,District_Imaizumi,District_Izumidai,District_Kamicho,District_Kamihirachuo,District_Kashiwaza,District_Kasuga,District_Kawa,District_Koizumi,District_Midorigaoka,District_Miyamotocho,District_Mukoyama,District_Nakabun,District_Nakacho,District_Nakazuma,District_Nishikicho,District_Nishimiyashita,District_Oaza Ageojuku,District_Oaza Ageomura,District_Oaza Ageoshimo,District_Oaza Azeyoshi,District_Oaza Haraichi,District_Oaza Hirakata,District_Oaza Hirakataryoryoke,District_Oaza Hiratsuka,District_Oaza Imaizumi,District_Oaza Itchome,District_Oaza Jitokata,District_Oaza Kami,District_Oaza Kawa,District_Oaza Kawarabuki,District_Oaza Koizumi,District_Oaza Koshikiya,District_Oaza Kubo,District_Oaza Minami,District_Oaza Mukoyama,District_Oaza Nakaarai,District_Oaza Nishikaizuka,District_Oaza Nishimonzen,District_Oaza Oyahongo,District_Oaza Ryoke,District_Oaza Sugaya,District_Oaza Tosaki,District_Oaza Tsutsumisaki,District_Oaza Ueno,District_Oaza Uenohongo,District_Sakaecho,District_Sugaya,District_Sukaya,District_Yatsu,Nearest_Station_Ageo,Nearest_Station_Hanuki,Nearest_Station_Haraichi,Nearest_Station_Higashimiyahara,Nearest_Station_Higashiomiya,Nearest_Station_Inachuo,Nearest_Station_Kitaageo,Nearest_Station_Maruyama (Saitama),Nearest_Station_Miyahara,Nearest_Station_Nishioomiya,Nearest_Station_Okegawa,Nearest_Station_Sashiogi,Nearest_Station_Shiku,Nearest_Station_Shonan,Nearest_Station_Uchijuku,Nearest_Station_Yoshinohara,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
