,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Ichinomiya City,District_Aioi,District_Akami,District_Asahi,District_Asano,District_Azaichoemori,District_Azaichogokurakuji,District_Azaichohigashiazai,District_Azaichokobata,District_Azaichokoda,District_Azaichokohibino,District_Azaichokuroiwa,District_Azaichomaeno,District_Azaichonishiazai,District_Azaichonishigaido,District_Azaichoohibino,District_Azaichoono,District_Azaichoozeki,District_Azura,District_Betsumeicho,District_Bunkyo,District_Chiakichoasanohane,District_Chiakichoishiki,District_Chiakichokachikuri,District_Chiakichokamo,District_Chiakichokanomamba,District_Chiakichokino,District_Chiakichomachiya,District_Chiakichooyama,District_Chiakichosano,District_Chiakichoshiojiri,District_Chiakichotemma,District_Daishi,District_Dempoji,District_Fuji,District_Fujitsukacho,District_Fukatsubocho,District_Hachiman,District_Hagiwarachoasamiya,District_Hagiwarachohagiwara,District_Hagiwarachohanaigata,District_Hagiwarachohayashino,District_Hagiwarachohigashimiyashige,District_Hagiwarachokushitsukuri,District_Hagiwarachonakashima,District_Hagiwarachonishimido,District_Hagiwarachonishimiyashige,District_Hagiwarachotakagi,District_Hagiwarachotakamatsu,District_Hagiwarachotaki,District_Hagiwarachotogari,District_Hagiwarachotomidagata,District_Hagiwarachotsukikomi,District_Hamacho,District_Hanaike,District_Hasuike,District_Hatchodoori,District_Heian,District_Heiwa,District_Higashidecho,District_Higashiitsushiro,District_Higashikaganoi,District_Higashiryogocho,District_Higashishimacho,District_Hirashima,District_Hokutancho,District_Hommachi,District_Ichinomiya,District_Imaisechohonkambe,District_Imaisechomiyaushiro,District_Imaisechoshinkambe,District_Imaisechoumayose,District_Indendoori,District_Inuicho,District_Ishikicho,District_Ishiyamacho,District_Izumi,District_Jogandoori,District_Josuiji,District_Kagoya,District_Kaimei,District_Kambecho,District_Kamisobue,District_Kamiyama,District_Kannonji,District_Kariyasuka,District_Kawadacho,District_Kifune,District_Kifunecho,District_Kisogawachokadoma,District_Kisogawachokuroda,District_Kisogawachomitsuhoji,District_Kisogawachosatokomaki,District_Kisogawachosotowariden,District_Kisogawachotamanoi,District_Kisogawachouchiwariden,District_Kitagatachokitagata,District_Kitagatachonakajima,District_Kitagatachosone,District_Kitaima,District_Kitaobuchi,District_Kitashimmeicho,District_Kitauracho,District_Kitazonodoori,District_Koakami,District_Koendori,District_Koganemachi,District_Kokencho,District_Komyoji,District_Konobunakashima,District_Kuhoncho,District_Mamizuka,District_Masumida,District_Matsufuri,District_Matsufuridoori,District_Matsuyamacho,District_Meichi,District_Meijidoori,District_Midori,District_Minamidecho,District_Minamiinden,District_Minamiobuchi,District_Mitsui,District_Miyaji,District_Miyanishidoori,District_Mizuochicho,District_Mizutsukicho,District_Morimoto,District_Mukaiyamacho,District_Mukaiyamaminami,District_Myokoji,District_Nagashimacho,District_Nakamachi,District_Nakashimadoori,District_Nikkocho,District_Nishidecho,District_Nishihagiwara,District_Nishiitsushiro,District_Nishijimacho,District_Nishioharacho,District_Nishiokaido,District_Niwa,District_Noguchi,District_Oakami,District_Oe,District_Ohama,District_Oke,District_Okoshi,District_Okucho,District_Omiya,District_Otowa,District_Ryogocho,District_Sachihara,District_Sakae,District_Sakura,District_Sanjo,District_Santancho,District_Sarayashiki,District_Sarukaido,District_Sasano,District_Sebe,District_Shimamura,District_Shimasaki,District_Shimoda,District_Shimokawadacho,District_Shimonumacho,District_Shinsei,District_Shirohatadoori,District_Showa,District_Shummei,District_Suehiro,District_Sugiyama,District_Sumiyoshi,District_Takahatacho,District_Takaki,District_Takata,District_Tamano,District_Tan-yochodempoji,District_Tan-yochodosaki,District_Tan-yochoitsukaichiba,District_Tan-yochokokonokaichiba,District_Tan-yochomorimoto,District_Tan-yochoshigeyoshi,District_Tan-yochotakaki,District_Tenno,District_Terashimacho,District_Tokinoshima,District_Tomida,District_Tomizuka,District_Tonomachi,District_Ushinodoori,District_Wakatake,District_Wako,District_Wakuiricho,District_Yamatochofukumori,District_Yamatochojinaga,District_Yamatochokariyasuka,District_Yamatochokitatakai,District_Yamatochomabiki,District_Yamatochomenjo,District_Yamatochominamitakai,District_Yamatochomiyajihanaike,District_Yamatochomyokoji,District_Yamatochooho,District_Yamatochototsuka,District_Yanagidocho,District_Yugioroshi,District_Yuuku,Nearest_Station_Futago,Nearest_Station_Hagiwara (Aichi),Nearest_Station_Hotei,Nearest_Station_Imaise,Nearest_Station_Inazawa,Nearest_Station_Ishibotoke,Nearest_Station_Iwakura (Aichi),Nearest_Station_Iwato,Nearest_Station_Kaimei,Nearest_Station_Kannonji (Aichi),Nearest_Station_Kariyasuka,Nearest_Station_Kisogawa,Nearest_Station_Kisogawazutsumi,Nearest_Station_Konan (Aichi),Nearest_Station_Kuroda (Aichi),Nearest_Station_Meitetsuichinomiya,Nearest_Station_Myokoji,Nearest_Station_Nishiichinomiya,Nearest_Station_Okucho,Nearest_Station_Okuda,Nearest_Station_Owariichinomiya,Nearest_Station_Shimaujinaka,Nearest_Station_Shinkisogawa,Nearest_Station_Tamano,Nearest_Station_Tamanoi,Nearest_Station_Yamazaki (Aichi),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
