,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Akita Prefecture,Municipality_Akita City,District_Arayaasahimachi,District_Arayafunabamachi,District_Arayahinaimachi,District_Arayahiyoshimachi,District_Arayakatsuhiradai,District_Arayakatsuhiramachi,District_Arayakitahamacho,District_Arayakotobukimachi,District_Arayakuritamachi,District_Arayamachi,District_Arayamaenomachi,District_Arayamatsumigaokahigashicho,District_Arayamatsumigaokakitacho,District_Arayamatsumigaokaminamicho,District_Arayamatsumimachi,District_Arayaminamihamamachi,District_Arayamotomachi,District_Arayaogimachi,District_Arayaokawamachi,District_Arayaokitamachi,District_Arayaomotemachi,District_Arayashibuyamachi,District_Arayatajirizawahigashimachi,District_Arayatajirizawanakamachi,District_Arayatajirizawanishimachi,District_Arayatakamimachi,District_Arayatembinno,District_Arayatorikimachi,District_Arayawariyamamachi,District_Arayayutakamachi,District_Asahikawakiyosumimachi,District_Asahikawaminamimachi,District_Asahikawashintodahigashimachi,District_Asahikawashintodanishimachi,District_Barajima,District_Goshonojizoden,District_Goshonomotomachi,District_Goshonoshimotsutsumi,District_Goshonotsutsumidai,District_Hamada,District_Higashidoori,District_Higashidoorikannonmae,District_Higashidoorimyoden,District_Higashidoorinakamachi,District_Higashidooritatenokoshi,District_Hiroomote,District_Hodonochiyodamachi,District_Hodonoharanomachi,District_Hodonohatcho,District_Hodononakacho,District_Hodonosakuramachi,District_Hodonosuwacho,District_Hodonoteppomachi,District_Hodonotoorimachi,District_Iijima,District_Iijimabunkyocho,District_Iijimaiida,District_Iijimakawabata,District_Iijimakokucho,District_Iijimamatsunehigashicho,District_Iijimamatsunenishicho,District_Iijimamichihigashi,District_Iijimamidorigaokacho,District_Iijimamisagocho,District_Iijimanaganohoncho,District_Iijimanaganonakacho,District_Iijimanezumita,District_Iijimanishibukuro,District_Iijimashincho,District_Izumi,District_Izumibaba,District_Izumichuo,District_Izumihigashimachi,District_Izumiichinotsubo,District_Izumikamanomachi,District_Izumikita,District_Izumiminami,District_Izumimitakene,District_Izumisugano,District_Kamikitatearamaki,District_Kamikitatemomozaki,District_Kamikitatesaruta,District_Kamishinjomichikawa,District_Kanaashihoriuchi,District_Kanaashiiwase,District_Kanaashikatada,District_Kanaashikoizumi,District_Kanaashikurokawa,District_Kanaashioiwake,District_Kanaashishitakari,District_Kawabeiwami,District_Kawabekitanodakoya,District_Kawabematsubuchi,District_Kawabemoroi,District_Kawabeobarino,District_Kawabesannai,District_Kawabetoshima,District_Kawabewada,District_Kawamotokaiwamachi,District_Kawamotomutsumimachi,District_Kawamotoogawamachi,District_Kawamotoyamashitamachi,District_Kawashirimachi,District_Kawashirimiyoshimachi,District_Kawashirioyasumimachi,District_Kawashirishinkawamachi,District_Kawashirisoshamachi,District_Kawashiriuenomachi,District_Kawashiriwakabamachi,District_Kohokumatsunocho,District_Kohokushincho,District_Koyoaoyagicho,District_Koyosaiwaicho,District_Kyokuhokunishikimachi,District_Kyokuhokusakaemachi,District_Kyokunan,District_Minamidoorikamenocho,District_Minamidoorimisonomachi,District_Minamidoorimiyata,District_Minamidooritsukiji,District_Minamigaoka,District_Nakadoori,District_Narayama,District_Narayamaatagoshita,District_Narayamafurukawashimmachi,District_Narayamahoncho,District_Narayamaishizukacho,District_Narayamajonammachi,District_Narayamajonanshimmachi,District_Narayamakawaguchisakai,District_Narayamakinshomachi,District_Narayamakyowamachi,District_Narayamaminaminakacho,District_Narayamaminamishimmachikamicho,District_Narayamaminamishimmachishimocho,District_Narayamanoborimachi,District_Narayamaomotomachi,District_Narayamaotamachi,District_Narayamasatakemachi,District_Nigorikawa,District_Niida,District_Niidafukimicho,District_Niidafukushima,District_Niidafutatsuya,District_Niidahoncho,District_Niidakatanakacho,District_Niidakonakajima,District_Niidamenagata,District_Niidasakaecho,District_Niidashinden,District_Ohiradai,District_Omachi,District_Onoba,District_Onobashimmachi,District_Oroshimachi,District_Osumi,District_Osumiminami,District_Sakura,District_Sakuradai,District_Sakuragaoka,District_Sannai,District_Sanno,District_Sannonakajimamachi,District_Sannonakazonomachi,District_Sannonumatamachi,District_Sannorinkaimachi,District_Sannoshimmachi,District_Senshujokamachi,District_Senshukitanomaru,District_Senshukubotamachi,District_Senshumeitokumachi,District_Senshunakajimamachi,District_Senshuyadomemachi,District_Shimohamahanekawa,District_Shimohamakatsurane,District_Shimohamanagahama,District_Shimokitatematsusaki,District_Shimoshinjoiwaki,District_Shimoshinjokasaoka,District_Shimoshinjonagaoka,District_Shimoshinjonakano,District_Shintoda,District_Shogunnoaoyamacho,District_Shogunnohigashi,District_Shogunnokatsuracho,District_Shogunnominami,District_Shogunnomukaiyama,District_Shogunnosekikoshi,District_Soegawa,District_Sotoasahikawa,District_Sotoasahikawahachimanden,District_Sotoasahikawayatsuyanagi,District_Taiheihatta,District_Taiheiyamaya,District_Tegata,District_Tegatakaramiden,District_Tegatakyukamachi,District_Tegatashinsakaemachi,District_Tegatatanaka,District_Tegatayamahigashimachi,District_Tegatayamakitamachi,District_Tegatayamaminamimachi,District_Tegatayamanakamachi,District_Tegatayamanishimachi,District_Tegatayamazakicho,District_Terauchi,District_Terauchiaburaden,District_Terauchidonosawa,District_Terauchihirune,District_Terauchikamiyashiki,District_Terauchikoya,District_Terauchikozakura,District_Terauchiokoji,District_Terauchiushirojo,District_Terauchiyakeyama,District_Toyoiwaishidazaka,District_Toyoiwaoyama,District_Toyoiwatoyomaki,District_Tsuchizakiminatochuo,District_Tsuchizakiminatohigashi,District_Tsuchizakiminatokita,District_Tsuchizakiminatominami,District_Tsuchizakiminatonishi,District_Tsuchizakiminatosozemmachi,District_Ushijima,District_Ushijimahigashi,District_Ushijimaminami,District_Ushijimanishi,District_Yabase,District_Yabasedaidohigashi,District_Yabasedojonumacho,District_Yabasehoncho,District_Yabaseisano,District_Yabaseminami,District_Yabasemiwacho,District_Yabaseohata,District_Yabaseonumacho,District_Yabaseshinkawamukai,District_Yabasetagoro,District_Yamatedai,District_Yanagida,District_Yokomori,District_Yotsugoya,District_Yotsugoyasuedomatsumoto,District_Yuuwamyoho,District_Yuuwatakusagawa,District_Yuuwatanezawa,District_Yuuwatsubakigawa,Nearest_Station_Akita,Nearest_Station_Araya (Akita),Nearest_Station_Kamiiijima,Nearest_Station_Katsurane,Nearest_Station_Obarino,Nearest_Station_Oiwake (Akita),Nearest_Station_Okubo (Akita),Nearest_Station_Shimohama,Nearest_Station_Tsuchizaki,Nearest_Station_Ugoushijima,Nearest_Station_Wada,Nearest_Station_Yotsugoya,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings including private road,Dealings including special circumstances",Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
