,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shizuoka Prefecture,"Municipality_Naka Ward,Hamamatsu City",District_Aioicho,District_Aoihigashi,District_Aoinishi,District_Asadacho,District_Asahicho,District_Azukimochi,District_Chitosecho,District_Chuo,District_Ebitsuka,District_Ebitsukacho,District_Fumiokacho,District_Funakoshicho,District_Gemmokucho,District_Hachimancho,District_Hagioka,District_Hanakawacho,District_Hatagomachi,District_Higashiiba,District_Hikuma,District_Hirosawa,District_Hosojimacho,District_Ikemachi,District_Itayamachi,District_Izumi,District_Jikkencho,District_Johoku,District_Kajimachi,District_Kamiasada,District_Kamidamachi,District_Kamijima,District_Kamoe,District_Kamoecho,District_Kasugacho,District_Kidocho,District_Kitaterajimacho,District_Koyamachi,District_Matsushirocho,District_Mikumicho,District_Minamiasada,District_Moritacho,District_Motohamacho,District_Motouocho,District_Mukojuku,District_Nakajima,District_Nakazawacho,District_Namedacho,District_Narukocho,District_Nasubicho,District_Nazukacho,District_Nishiasada,District_Nishiibacho,District_Nishiokacho,District_Noguchicho,District_Nunohashi,District_Owaricho,District_Renjakucho,District_Ryoke,District_Ryuzenjicho,District_Saiwai,District_Sakanamachi,District_Sanarudai,District_Sato,District_Shijimizuka,District_Shikatanicho,District_Shimoikegawacho,District_Shinzucho,District_Shiomachi,District_Sodecho,District_Sugawaracho,District_Sukenobucho,District_Sumiyoshi,District_Sunayamacho,District_Takabayashi,District_Takamachi,District_Takaokahigashi,District_Takaokakita,District_Takaokanishi,District_Tamachi,District_Tenjimmachi,District_Terajimacho,District_Togimachi,District_Tokiwacho,District_Tomitsukacho,District_Tomiyoshicho,District_Wagocho,District_Wagokita,District_Wajiyama,District_Yamashitacho,District_Yamatecho,Nearest_Station_Hamamatsu,Nearest_Station_Kamijima,Nearest_Station_None,Nearest_Station_Sukenobu,Nearest_Station_Tenryugawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
