,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyazaki Prefecture,Municipality_Miyazaki City,District_Aobacho,District_Aoshima,District_Aoshimanishi,District_Asahi,District_Awakigaharacho,District_Azumacho,District_Beppucho,District_Chigusacho,District_Chuodori,District_Daiku,District_Daiocho,District_Dekijimacho,District_Ehirahigashi,District_Ehirahigashimachi,District_Ehiranakamachi,District_Ehiranishi,District_Eirakucho,District_Fukushimacho,District_Funatsuka,District_Furujocho,District_Gakuenkibanadaikita,District_Gakuenkibanadaiminami,District_Gakuenkibanadaisakura,District_Gendocho,District_Gion,District_Gongencho,District_Hanadonocho,District_Hanagashimacho,District_Hanayamatehigashi,District_Hanayamatenishi,District_Haramachi,District_Heiwagaokahigashimachi,District_Heiwagaokakitamachi,District_Heiwagaokanishimachi,District_Higashiomiya,District_Higashioyodo,District_Hinodecho,District_Hiroshima,District_Hongo,District_Horikawacho,District_Ikeuchicho,District_Ikimedaihigashi,District_Ikimedainishi,District_Jinguu,District_Jinguuhigashi,District_Jinguunishi,District_Jogasaki,District_Kaminomachi,District_Kaoruzaka,District_Kawaramachi,District_Kibogaoka,District_Kirishima,District_Kitagongencho,District_Kitakawauchicho,District_Kitatakamatsucho,District_Kiyotakechoasahi,District_Kiyotakechofunahiki,District_Kiyotakechoikedadai,District_Kiyotakechoikedadaikita,District_Kiyotakechoimaizumi,District_Kiyotakechokano,District_Kiyotakechokihara,District_Kiyotakechooka,District_Kiyotakechoshimmachi,District_Kiyotakechoshode,District_Komatsudaihigashi,District_Komatsudaikitamachi,District_Komatsudaiminamimachi,District_Komatsudainishi,District_Konan,District_Kyotsuka,District_Kyotsukacho,District_Manabino,District_Marushimacho,District_Maruyama,District_Matsubashi,District_Matsuyama,District_Minamihanagashimacho,District_Minamikatacho,District_Minamimachi,District_Minamitakamatsucho,District_Miyanomotocho,District_Miyatacho,District_Miyawakicho,District_Miyazakiekihigashi,District_Motomiyacho,District_Murasumicho,District_Nakamurahigashi,District_Nakamuranishi,District_Nakanishicho,District_Nakatsusecho,District_Namishima,District_Nishiikecho,District_Nishitakamatsucho,District_Oaza Akae,District_Oaza Arita,District_Oaza Atoe,District_Oaza Gunjibun,District_Oaza Hirowara,District_Oaza Hoji,District_Oaza Hongokitakata,District_Oaza Hongominamikata,District_Oaza Ikime,District_Oaza Itobaru,District_Oaza Kaeda,District_Oaza Kagamizu,District_Oaza Kamikitakata,District_Oaza Kashiwabaru,District_Oaza Komatsu,District_Oaza Kumano,District_Oaza Nagamine,District_Oaza Niinazume,District_Oaza Osemachi,District_Oaza Shimanouchi,District_Oaza Shioji,District_Oaza Tayoshi,District_Oaza Tomiyoshi,District_Oaza Tsunehisa,District_Oaza Ukita,District_Oaza Uryuno,District_Odocho,District_Ohashi,District_Oimatsu,District_Oshimacho,District_Ota,District_Otsubocho,District_Otsubohigashi,District_Otsubonishi,District_Otsukacho,District_Otsukadaihigashi,District_Otsukadainishi,District_Oyodo,District_Sadowarachohigashikaminaka,District_Sadowarachoishizaki,District_Sadowarachokamitajima,District_Sadowarachomatsukoji,District_Sadowarachoshimonaka,District_Sadowarachoshimotajima,District_Sakuragaokacho,District_Sakuramachi,District_Segashira,District_Shimbeppucho,District_Shimizu,District_Shimoharacho,District_Shimokitakatamachi,District_Shin-eicho,District_Shinjocho,District_Shiomicho,District_Shoeicho,District_Showacho,District_Soshicho,District_Suehiro,District_Tachibanadoorihigashi,District_Tachibanadoorinishi,District_Takamatsucho,District_Takaokachogocho,District_Takaokachohanami,District_Takaokachoiida,District_Takaokachooyamada,District_Takaokachoshimokuranaga,District_Takaokachotakahama,District_Takaokachouchiyama,District_Takasucho,District_Tanigawa,District_Tanochoakebono,District_Tanochoko,District_Tanochootsu,District_Tashirocho,District_Temman,District_Temmancho,District_Toguu,District_Tsukimigaoka,District_Tsunehisa,District_Tsunehisaminami,District_Tsurunoshima,District_Ukinojocho,District_Wachigawara,District_Yamatocho,District_Yanagimarucho,District_Yanosakicho,District_Yodogawa,District_Yoshimuracho,Nearest_Station_Aoshima,Nearest_Station_Hasugaike,Nearest_Station_Hyugakutsukake,Nearest_Station_Hyugasumiyoshi,Nearest_Station_Kano (Miyazaki),Nearest_Station_Kibana,Nearest_Station_Kiyotake,Nearest_Station_Kodomonokuni,Nearest_Station_Minamikata (Miyazaki),Nearest_Station_Minamimiyazaki,Nearest_Station_Miyazaki,Nearest_Station_Miyazakijingu,Nearest_Station_Miyazakikuko,Nearest_Station_Nango,Nearest_Station_Nishimiyakonojo,Nearest_Station_None,Nearest_Station_Oryuzako,Nearest_Station_Sadowara,Nearest_Station_Sosanji,Nearest_Station_Tano (Miyazaki),Nearest_Station_Tayoshi,Nearest_Station_Undokoen (Miyazaki),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
