,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Nagasaki Prefecture,Municipality_Isahaya City,Municipality_Nagasaki City,Municipality_Sasebo City,District_Abamachi,District_Aburagimachi,District_Aioicho,District_Akasako,District_Akebonomachi,District_Akunouramachi,District_Aoyamamachi,District_Asahimachi,District_Atago,District_Azekarimachi,District_Bunkyomachi,District_Chikugomachi,District_Chitosemachi,District_Daikokucho,District_Dejimamachi,District_Dekidaikumachi,District_Ebisumachi,District_Eidamachi,District_Eishohigashimachi,District_Eishomachi,District_Eminent-hayamamachi,District_Fujimimachi,District_Fujiwaracho,District_Fukudamachi,District_Furumachi,District_Gin-yamachi,District_Gioncho,District_Gonjoji,District_Gonjojicho,District_Gotomachi,District_Haiki,District_Hamadamachi,District_Hamaguchimachi,District_Hamahira,District_Hanaokamachi,District_Harukimachi,District_Hayama,District_Heiwamachi,District_Higashikotohira,District_Hiradogoyamachi,District_Hiramachi,District_Hiranomachi,District_Hizukushimachi,District_Hongochi,District_Hotatecho,District_Huis-ten-bosch-machi,District_Ienomachi,District_Imabukucho,District_Imahakatamachi,District_Inaricho,District_Isemachi,District_Ishigamimachi,District_Ishizakacho,District_Iwakawamachi,District_Iwamimachi,District_Iwayamachi,District_Izumi,District_Izumicho,District_Joeimachi,District_Kabashimamachi,District_Kajiyamachi,District_Kamikoshima,District_Kamimachi,District_Kamitomachi,District_Kanayamachi,District_Kashimaecho,District_Katafuchi,District_Kawaguchimachi,District_Kawahiramachi,District_Kobatacho,District_Kogakuramachi,District_Kogetsucho,District_Kojiyamachi,District_Kominemachi,District_Kosugemachi,District_Kotencho,District_Kuremomachi,District_Kyonotsubocho,District_Manzaimachi,District_Matsugaemachi,District_Matsuyamamachi,District_Mawatarimachi,District_Mifunecho,District_Mihara,District_Minamiyamatemachi,District_Minatomachi,District_Miuracho,District_Miyoshimachi,District_Morimachi,District_Motofunamachi,District_Motoharamachi,District_Motomachi,District_Motoomachi,District_Nakagawa,District_Nakakoshima,District_Nakamachi,District_Nakaokimachi,District_Nameshi,District_Narumidai,District_Narutaki,District_Nishikitamachi,District_Nishiyama,District_Nishizakamachi,District_Obashimachi,District_Ofunaguramachi,District_Ogimachi,District_Ohamamachi,District_Oidemachi,District_Okamachi,District_Okeyamachi,District_Omiyacho,District_Orihashicho,District_Ouramachi,District_Ozonomachi,District_Rokasumachi,District_Saiwaimachi,District_Sakaemachi,District_Sakai,District_Sakurababa,District_Sakuragimachi,District_Sakuramachi,District_Setogoe,District_Shimanjicho,District_Shimanosecho,District_Shimizucho,District_Shimizumachi,District_Shinchimachi,District_Shindaikumachi,District_Shintomachi,District_Shiohamacho,District_Shiomicho,District_Shirahaecho,District_Shirakicho,District_Showa,District_Shukumachi,District_Sumiyoshimachi,District_Suwamachi,District_Tagami,District_Takaomachi,District_Takashiromachi,District_Tamazonomachi,District_Tanakamachi,District_Tateiwamachi,District_Tateyama,District_Temmammachi,District_Tokiwacho,District_Tomachi,District_Tonoocho,District_Umamachi,District_Umegasakimachi,District_Uonomachi,District_Wakabamachi,District_Wakatakemachi,District_Yahatamachi,District_Yanohira,District_Yayoimachi,District_Yoriaimachi,District_Yorozucho,District_Yorozuyamachi,Nearest_Station_Akasako,Nearest_Station_Haiki,Nearest_Station_Hidariishi,Nearest_Station_Higashiisahaya,Nearest_Station_Hiu,Nearest_Station_Hizenkoga,Nearest_Station_Hon-isahaya,Nearest_Station_Hotarujaya,Nearest_Station_Huis Ten Bosch,Nearest_Station_Isahaya,Nearest_Station_Kitasasebo,Nearest_Station_Koda (Nagasaki),Nearest_Station_Michinoo,Nearest_Station_Nagasaki (Nagasaki),Nearest_Station_Nagayo,Nearest_Station_Nakasasebo,Nearest_Station_Nishiisahaya,Nearest_Station_Nishiurakami,Nearest_Station_None,Nearest_Station_Ohato,Nearest_Station_Ouratenshudo,Nearest_Station_Saiwai,Nearest_Station_Sasebo,Nearest_Station_Sasebochuo,Nearest_Station_Shianbashi,Nearest_Station_Shiminkaikan,Nearest_Station_Shinnakagawamachi,Nearest_Station_Sumiyoshi (Nagasaki),Nearest_Station_Suwajinja,Nearest_Station_Urakami,Nearest_Station_Utsutsugawa,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_5LDK+S,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
