,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Niigata Prefecture,"Municipality_Nishi Ward,Niigata City",District_Akatsuka,District_Aoyama,District_Aoyamashimmachi,District_Ariakecho,District_Chugonji,District_Daigakuminami,District_Heijima,District_Higashiaoyama,District_Hokonoki,District_Ikarashi1nocho,District_Ikarashi2nocho,District_Ikarashi3nochohigashi,District_Ikarashi3nochokita,District_Ikarashi3nochominami,District_Ikarashi3nochonaka,District_Ikarashi3nochonishi,District_Ikarashihigashi,District_Ikarashinakajima,District_Ikarashinishi,District_Kamegai,District_Kamishin-eicho,District_Kamiyama,District_Kanemaki,District_Kiba,District_Kiyama,District_Kobari,District_Kobaridai,District_Kobarifujiyama,District_Kobarigaoka,District_Kobarikamiyama,District_Kobariminami,District_Kobariminamidai,District_Kobarinishi,District_Koshimminami,District_Koshin,District_Koshin-odori,District_Koshinnishi,District_Kurotori,District_Makio,District_Masago,District_Matsumidai,District_Matsumigaoka,District_Mizukino,District_Nishiariakecho,District_Nishikobaridai,District_Omigoya,District_Ono,District_Onomachi,District_Sakai,District_Sakaihigashi,District_Sakaisunayama,District_Sekiyahoriwaricho,District_Shinden,District_Shindoori,District_Shindooriminami,District_Shindoorinishi,District_Shinnakahama,District_Suga,District_Tachibotoke,District_Takayama,District_Teraji,District_Terao,District_Teraoasahidoori,District_Teraodai,District_Teraohigashi,District_Teraokami,District_Teraokita,District_Teraomaedoori,District_Teraonishi,District_Tobbara,District_Tobbarashinden,District_Tokimekihigashi,District_Tokimekinishi,District_Uchinodonakasai,District_Uchinokamishimmachi,District_Uchinomachi,District_Uchinonishi,District_Uchinonishigaoka,District_Uchinoyamate,District_Urayama,District_Yachi,District_Yamada,District_Yotsugoya,District_Zenku,Nearest_Station_Aoyama (Niigata),Nearest_Station_Echigoakatsuka,Nearest_Station_Kameda,Nearest_Station_Kobari,Nearest_Station_Niigatadaigakumae,Nearest_Station_None,Nearest_Station_Terao,Nearest_Station_Uchino,Nearest_Station_Uchinonishigaoka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_None,Region_Commercial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
