,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kyoto Prefecture,"Municipality_Sakyo Ward,Kyoto City",District_Awadaguchitoriicho,District_Higashimarutacho,District_Higashimonzencho,District_Ichijojidaishinkaicho,District_Ichijojiharaitonocho,District_Ichijojijizomotocho,District_Ichijojikawaradacho,District_Ichijojinakanodacho,District_Ichijojinishimizuboshicho,District_Ichijojinodacho,District_Ichijojioharadacho,District_Ichijojisomedonocho,District_Ichijojitanidacho,District_Iwakurahanazonocho,District_Iwakurahataedacho,District_Iwakurahigashimiyatacho,District_Iwakurakitaikedacho,District_Iwakuraminamiikedacho,District_Iwakuranishimiyatacho,District_Jodojihigashidacho,District_Jodojinishidacho,District_Jodojishimobambacho,District_Kamitakanofukadacho,District_Kamitakanohigashiyama,District_Kamitakanonakacho,District_Kamitakanonishihimurocho,District_Kamitakanoshimoaramakicho,District_Kitashirakawahigashikubotacho,District_Kitashirakawajizodanicho,District_Kitashirakawakamihatecho,District_Kitashirakawanishimachi,District_Kitashirakawaoiwakecho,District_Magohashicho,District_Matsugasakiidegakaidocho,District_Matsugasakiitchodacho,District_Matsugasakikawaradacho,District_Matsugasakikotakeyabucho,District_Matsugasakikumojicho,District_Matsugasakishodencho,District_Matsugasakishurishikicho,District_Okazakienshojicho,District_Okazakihigashitennocho,District_Okazakiiriecho,District_Okazakikitagoshocho,District_Okazakiminamigoshocho,District_Okazakinishitennocho,District_Okazakisaishojicho,District_Okazakitennocho,District_Sanshujicho,District_Shimogamohigashimorigamaecho,District_Shimogamohommachi,District_Shimogamokitazonocho,District_Shimogamomatsubaracho,District_Shimogamonishibayashicho,District_Shimogamonishimotocho,District_Shimogamotakagicho,District_Shimogamoyakocho,District_Shimotsutsumicho,District_Shin-ikesucho,District_Shizuichiichiharacho,District_Shogoin-entomicho,District_Shogoinhigashijiryocho,District_Shogoinkawaracho,District_Shogoinnakamachi,District_Shogoinnishimachi,District_Shogoinrengezocho,District_Shogoinsannocho,District_Shugakuin-inuzukacho,District_Shugakuinkanoshitacho,District_Takanohigashihirakicho,District_Takanonishihirakicho,District_Takanoshimizucho,District_Takanotadeharacho,District_Takanotakeyacho,District_Tanakahigashitakaharacho,District_Tanakakamigenkyocho,District_Tanakakamiokubocho,District_Tanakakitaharunacho,District_Tanakamonzencho,District_Tanakaoicho,District_Tanakaokubocho,District_Tanakasekidencho,District_Yamabanadaijodencho,District_Yamabanahashinomotocho,District_Yamabanaitchodacho,District_Yamabanakawabatacho,District_Yamabanakawaharacho,District_Yamabanamorimotocho,District_Yasenosecho,District_Yoshidakawaracho,District_Yoshidashimoadachicho,Nearest_Station_Chayama (Kyoto),Nearest_Station_Demachiyanagi,Nearest_Station_Hachimanmae (Kyoto),Nearest_Station_Higashiyama (Kyoto),Nearest_Station_Ichijoji,Nearest_Station_Jingumarutamachi,Nearest_Station_Keage,Nearest_Station_Kitaoji,Nearest_Station_Kitayama (Kyoto),Nearest_Station_Kokusaikaikan,Nearest_Station_Kuramaguchi,Nearest_Station_Matsugasaki (Kyoto),Nearest_Station_Mototanaka,Nearest_Station_Nikenchaya (Kyoto),Nearest_Station_Sanjo (Kyoto),Nearest_Station_Sanjokeihan,Nearest_Station_Shugakuin,Nearest_Station_Takaragaike,Nearest_Station_Yasehieizanguchi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
