,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,"Municipality_Minami Ward,Sapporo City",District_Fujino,District_Fujino1jo,District_Fujino2jo,District_Fujino3jo,District_Fujino4jo,District_Fujino5jo,District_Fujino6jo,District_Ishiyama1jo,District_Ishiyama2jo,District_Ishiyama3jo,District_Ishiyama4jo,District_Ishiyamahigashi,District_Jozankei,District_Jozankeionsenhigashi,District_Jozankeionsennishi,District_Kawazoe10jo,District_Kawazoe11jo,District_Kawazoe12jo,District_Kawazoe13jo,District_Kawazoe14jo,District_Kawazoe15jo,District_Kawazoe16jo,District_Kawazoe17jo,District_Kawazoe18jo,District_Kawazoe1jo,District_Kawazoe2jo,District_Kawazoe3jo,District_Kawazoe4jo,District_Kawazoe5jo,District_Kawazoe6jo,District_Kawazoe7jo,District_Kawazoe8jo,District_Kawazoe9jo,District_Kitanosawa,District_Makomanai,District_Makomanaiakebonomachi,District_Makomanaihigashimachi,District_Makomanaihoncho,District_Makomanaiizumimachi,District_Makomanaikamimachi,District_Makomanaikashiwaoka,District_Makomanaimidorimachi,District_Makomanaiminamimachi,District_Makomanaisaiwaimachi,District_Minami30jonishi,District_Minami31jonishi,District_Minami32jonishi,District_Minami33jonishi,District_Minami34jonishi,District_Minami35jonishi,District_Minami36jonishi,District_Minami38jonishi,District_Minami39jonishi,District_Minamisawa1jo,District_Minamisawa2jo,District_Minamisawa3jo,District_Minamisawa4jo,District_Minamisawa5jo,District_Minamisawa6jo,District_Misumai,District_Misumai1jo,District_Misumai2jo,District_Misumai3jo,District_Misumai4jo,District_Misumai5jo,District_Misumai6jo,District_Moiwashita,District_Nakanosawa,District_Sumikawa1jo,District_Sumikawa2jo,District_Sumikawa3jo,District_Sumikawa4jo,District_Sumikawa5jo,District_Sumikawa6jo,District_Tokiwa,District_Tokiwa1jo,District_Tokiwa2jo,District_Tokiwa3jo,District_Tokiwa4jo,District_Tokiwa5jo,District_Tokiwa6jo,District_Toyama,District_Toyotaki,Nearest_Station_Jieitaimae,Nearest_Station_Makomanai,Nearest_Station_Sumikawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
