,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Yamaguchi Prefecture,Municipality_Ube City,District_Agejo,District_Aioicho,District_Asutopia,District_Bunkyocho,District_Bunkyodai,District_Chuocho,District_Furogasakocho,District_Gojumeyamacho,District_Hachiojicho,District_Hamacho,District_Hamada,District_Higashifujimagari,District_Higashihirabara,District_Higashihommachi,District_Higashikajigaeshi,District_Higashikogushi,District_Higashikotoshiba,District_Higashiobayamacho,District_Higashishinkawacho,District_Hiraki,District_Imamurakita,District_Imamuraminami,District_Inocho,District_Iwahanacho,District_Kainancho,District_Kameura,District_Kamiharacho,District_Kaminonakacho,District_Kawazoe,District_Kitajo,District_Kitakotoshiba,District_Kitaobayamacho,District_Komatsubaracho,District_Konanchuo,District_Konankita,District_Kotobukicho,District_Kotoshibacho,District_Kotozakicho,District_Kuroishikita,District_Kusae,District_Matsushimacho,District_Matsuyamacho,District_Matsuzakicho,District_Meijimachi,District_Minamihamacho,District_Minamikogushi,District_Minamiobayamacho,District_Minatomachi,District_Misakicho,District_Miyajicho,District_Myojincho,District_Nakamura,District_Nakao,District_Nishihirabara,District_Nishihommachi,District_Nishikajigaeshi,District_Nishikogushi,District_Nishikotoshiba,District_Nishinakacho,District_Nishiubekita,District_Nishiubeminami,District_Nobara,District_Nonaka,District_Norisada,District_Numa,District_Oaza Funaki,District_Oaza Higashikiwa,District_Oaza Higashisue,District_Oaza Hirose,District_Oaza Kamiube,District_Oaza Kawakami,District_Oaza Kida,District_Oaza Kiwanami,District_Oaza Kogushi,District_Oaza Nakanogaisaku,District_Oaza Nakaube,District_Oaza Nakayama,District_Oaza Nishikiwa,District_Oaza Okinodan,District_Oaza Okiube,District_Oaza Ono,District_Oaza Suenobu,District_Oaza Tanai,District_Oaza Tsumazakigaisaku,District_Oaza Yamanaka,District_Oaza Yoshimi,District_Oaza Yoshiwa,District_Ondacho,District_Oshoji,District_Saiwaimachi,District_Sasayamacho,District_Shibanakacho,District_Shima,District_Shimmachi,District_Shintencho,District_Showacho,District_Suehirocho,District_Sukedacho,District_Teranomaecho,District_Tokiwacho,District_Tokiwadai,District_Tokonami,District_Uemachi,District_Unoshimacho,District_Yamakado,District_Yamanotecho,Nearest_Station_Higashishinkawa (Yamaguchi),Nearest_Station_Ino,Nearest_Station_Iwahana,Nearest_Station_Kagawa,Nearest_Station_Kamigo,Nearest_Station_Kiwa,Nearest_Station_Koto,Nearest_Station_Kotoshiba,Nearest_Station_Kusae,Nearest_Station_Maruo,Nearest_Station_Minamionoda,Nearest_Station_Nagatonagasawa,Nearest_Station_Onoda,Nearest_Station_Onodako,Nearest_Station_Tokiwa (Yamaguchi),Nearest_Station_Tokonami,Nearest_Station_Tsumazaki,Nearest_Station_Ube,Nearest_Station_Ubemisaki,Nearest_Station_Ubeshinkawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
