,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kagoshima Prefecture,Prefecture_Osaka Prefecture,Municipality_Izumi City,District_Aobadai,District_Ashibecho,District_Bunkacho,District_Butsunamicho,District_Chishikicho,District_Chuocho,District_Fuchucho,District_Fukunoecho,District_Fukuzecho,District_Fumotocho,District_Fuseyacho,District_Gomangokucho,District_Hakatacho,District_Hanwacho,District_Harukicho,District_Hatsugano,District_Higashisakamotocho,District_Hikocho,District_Hiraicho,District_Hisaicho,District_Hommachi,District_Ibukino,District_Ichijoincho,District_Ikedashimocho,District_Ikegamicho,District_Imafukucho,District_Imagamacho,District_Inokuchicho,District_Kajiyacho,District_Kamichishikicho,District_Kamicho,District_Kamisababuchi,District_Kannonjicho,District_Karakunicho,District_Kitadanakacho,District_Koganemachi,District_Kokubucho,District_Komenotsumachi,District_Komyodai,District_Kukicho,District_Kurodoricho,District_Kuroishicho,District_Kuwabaracho,District_Kuzunohacho,District_Mancho,District_Matsuojicho,District_Mibayashicho,District_Midorigaoka,District_Midorimachi,District_Migatacho,District_Miharacho,District_Mizukidai,District_Mukaemachi,District_Murodocho,District_Myojincho,District_Nishiizumicho,District_Nodachokamimyo,District_Nodachoshimomyo,District_Nokecho,District_Nozomino,District_Odacho,District_Ojicho,District_Onocho,District_Onoharacho,District_Onoicho,District_Rokugatsudamachi,District_Saiwai,District_Sakamotocho,District_Sansocho,District_Shimochishikicho,District_Shimosabacho,District_Shiomicho,District_Sho,District_Showamachi,District_Sumiyoshicho,District_Taicho,District_Takaonomachikamizuru,District_Takaonomachikaragasaki,District_Takaonomachiokubo,District_Takaonomachishibahiki,District_Takaonomachishimotakaono,District_Takaonomachishimozuru,District_Takemoto,District_Teradacho,District_Terakadocho,District_Tomiakicho,District_Tsuboicho,District_Tsuruyamadai,District_Uchidacho,District_Uedaicho,District_Uradacho,District_Wadacho,District_Wakakashicho,District_Wakecho,District_Yayoicho,District_Zenshocho,Nearest_Station_Izumi,Nearest_Station_Izumichuo,Nearest_Station_Izumifuchu,Nearest_Station_Kitanoshida,Nearest_Station_Kitasukematsu,Nearest_Station_Komenotsu,Nearest_Station_Komyoike,Nearest_Station_Kumeda,Nearest_Station_Nishiizumi,Nearest_Station_Nodago,Nearest_Station_Shimomatsu (Osaka),Nearest_Station_Shinodayama,Nearest_Station_Takaishi,Nearest_Station_Takaono,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
