,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kanagawa Prefecture,"Municipality_Kanagawa Ward,Yokohama City",District_Aokicho,District_Asahigaoka,District_Daimachi,District_Futatsuyacho,District_Hakuraku,District_Hazawacho,District_Hazawaminami,District_Higashikanagawa,District_Hirakawacho,District_Hirodaiotamachi,District_Irie,District_Kamezumicho,District_Kaminokicho,District_Kaminokidai,District_Kamitammachi,District_Kanagawa,District_Kanagawahoncho,District_Kandaiji,District_Katakura,District_Kiribatake,District_Kogaya,District_Koyasudai,District_Koyasudoori,District_Kuritaya,District_Matsugaoka,District_Matsumicho,District_Matsumotocho,District_Mitsuzawahigashimachi,District_Mitsuzawakamimachi,District_Mitsuzawaminamimachi,District_Mitsuzawanakamachi,District_Mitsuzawanishimachi,District_Mitsuzawashimomachi,District_Nakamaru,District_Nanashimacho,District_Nihon-enoki,District_Nishikanagawa,District_Nishioguchi,District_Nishiterao,District_Oguchidoori,District_Oguchinakamachi,District_Rokkakubashi,District_Saitobuncho,District_Sakaecho,District_Sammaicho,District_Sawatari,District_Shimmachi,District_Shinkoyasu,District_Shirahatacho,District_Shirahatahigashicho,District_Shirahatakamicho,District_Shirahataminamicho,District_Shirahatamukaicho,District_Shirahatanakacho,District_Shirahatanishicho,District_Sugetacho,District_Takashimadai,District_Tammachi,District_Tatemachi,District_Torigoe,District_Tsuruyacho,District_Urashimacho,District_Urashimaoka,Nearest_Station_Hakuraku,Nearest_Station_Higashihakuraku,Nearest_Station_Higashikanagawa,Nearest_Station_Kamihoshikawa,Nearest_Station_Kamoi,Nearest_Station_Kanagawa,Nearest_Station_Kanagawashinmachi,Nearest_Station_Katakuracho,Nearest_Station_Keikyushinkoyasu,Nearest_Station_Kikuna,Nearest_Station_Kishinekoen,Nearest_Station_Koyasu,Nearest_Station_Kozukue,Nearest_Station_Mitsuzawakamicho,Nearest_Station_Mitsuzawashimocho,Nearest_Station_Myorenji,Nearest_Station_Nakakido,Nearest_Station_Nishiya,Nearest_Station_None,Nearest_Station_Oguchi,Nearest_Station_Okurayama (Kanagawa),Nearest_Station_Shinkoyasu,Nearest_Station_Tanmachi,Nearest_Station_Wadamachi,Nearest_Station_Yokohama,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
