,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shizuoka Prefecture,"Municipality_Shimizu Ward,Shizuoka City",District_Aioicho,District_Akiyoshicho,District_Aobacho,District_Awashimacho,District_Chitosecho,District_Dobayashi,District_Ebisucho,District_Eirakucho,District_Ejiricho,District_Ejiridaimachi,District_Ejirihigashi,District_Fujimicho,District_Funabara,District_Funakoshi,District_Funakoshihigashicho,District_Funakoshiminamicho,District_Ginza,District_Hachigaya,District_Hachigayaminamicho,District_Hamadacho,District_Hanzaemonshinden,District_Hara,District_Hebitsuka,District_Higashiomagaricho,District_Hirakawaji,District_Hirose,District_Hitachicho,District_Hommachi,District_Hongocho,District_Horigome,District_Iharacho,District_Iidacho,District_Imaizumi,District_Irie,District_Irieminamicho,District_Irieokacho,District_Irifunecho,District_Isabu,District_Ishikawa,District_Ishikawahoncho,District_Ishikawashimmachi,District_Jorikicho,District_Kambara,District_Kambarahigashi,District_Kambarakanzawa,District_Kambarakogane,District_Kambaranaka,District_Kambarasegizawa,District_Kambarashin-ei,District_Kambarashinden,District_Kami,District_Kamishimizucho,District_Kandacho,District_Kashio,District_Kasuga,District_Kawaharacho,District_Kinoshitacho,District_Kitawaki,District_Kitawakishinden,District_Kitayabe,District_Kitayabecho,District_Kitsukawa,District_Komagoehigashicho,District_Komagoekitamachi,District_Komagoeminamicho,District_Komagoenaka,District_Komagoenishi,District_Konancho,District_Kusagaya,District_Kusanagi,District_Kusanagiichiriyama,District_Kusanagisugimichi,District_Kusunoki,District_Kusunokishinden,District_Mabase,District_Mabasekita,District_Mabasesakanoue,District_Manseicho,District_Masagocho,District_Matsubaracho,District_Matsuicho,District_Midorigaokacho,District_Miho,District_Mikadodai,District_Minamiokamachi,District_Minamiyabe,District_Minatocho,District_Minowacho,District_Miyakami,District_Miyashirocho,District_Miyashitacho,District_Motoshirocho,District_Mukaeyamacho,District_Mukaidacho,District_Muramatsu,District_Muramatsuhara,District_Nagasaki,District_Nagasakiminamicho,District_Nagasakishinden,District_Nakanogo,District_Nakayabecho,District_Nanatsushin-ya,District_Ninomarucho,District_Nishikubo,District_Nishiomagaricho,District_Nishitakacho,District_Nojima,District_Numatacho,District_Ohira,District_Oiwake,District_Okamachi,District_Okitsuazumacho,District_Okitsuhoncho,District_Okitsuinouecho,District_Okitsunakacho,District_Okitsuseikenjicho,District_Orido,District_Osawacho,District_Oshikiri,District_Ote,District_Otsubo,District_Ouchi,District_Ouchishinden,District_Saiwaicho,District_Sakurabashicho,District_Sakuragaokacho,District_Sankocho,District_Shibukawa,District_Shimizumachi,District_Shimizumuramatsuchisakishinden,District_Shimmidoricho,District_Shimonocho,District_Shimonohigashi,District_Shimonokita,District_Shimonomidoricho,District_Shimononaka,District_Shimononishi,District_Shimoshimizucho,District_Shofukucho,District_Shogenjicho,District_Sodeshicho,District_Takahashi,District_Takahashiminamicho,District_Takaracho,District_Tamachi,District_Tenjin,District_Tennohigashi,District_Tennominami,District_Tennonishi,District_Tomoecho,District_Tonosawa,District_Torisaka,District_Tsuji,District_Tsukijicho,District_Tsukimicho,District_Tsurumaicho,District_Udohoncho,District_Umedacho,District_Umegaya,District_Utozaka,District_Uwahara,District_Yachiyocho,District_Yada,District_Yagimacho,District_Yaguracho,District_Yambara,District_Yasakahigashi,District_Yasakakita,District_Yasakaminamicho,District_Yasakanishicho,District_Yatsucho,District_Yayoicho,District_Yokosunahigashicho,District_Yokosunahoncho,District_Yokosunaminamicho,District_Yokosunanakacho,District_Yokosunanishicho,District_Yui,District_Yuiaso,District_Yuihigashiyamadera,District_Yuikitada,District_Yuimachiyahara,District_Yuimajuku,District_Yuinishikurasawa,District_Yuiterao,Nearest_Station_Abekawa,Nearest_Station_Higashishizuoka,Nearest_Station_Kanbara,Nearest_Station_Kusanagi (JR),Nearest_Station_None,Nearest_Station_Okitsu,Nearest_Station_Shimizu (Shizuoka),Nearest_Station_Shinkanbara,Nearest_Station_Shizuoka,Nearest_Station_Yui,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates","Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
