,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aomori Prefecture,Municipality_Hirosaki City,District_Oaza Akanecho,District_Oaza Akudo,District_Oaza Aokicho,District_Oaza Aoyama,District_Oaza Aramachi,District_Oaza Asahigaoka,District_Oaza Atago,District_Oaza Bakurocho,District_Oaza Bunkyocho,District_Oaza Chabatakecho,District_Oaza Chitose,District_Oaza Den-en,District_Oaza Dotemachi,District_Oaza Doyamachi,District_Oaza Ekimae,District_Oaza Ekimaecho,District_Oaza Fujimicho,District_Oaza Fujimidai,District_Oaza Fujino,District_Oaza Fujishiro,District_Oaza Fukuda,District_Oaza Fukumura,District_Oaza Fukuromachi,District_Oaza Funamizu,District_Oaza Godai,District_Oaza Hachimancho,District_Oaza Hamanomachihigashi,District_Oaza Hamanomachikita,District_Oaza Hamanomachinishi,District_Oaza Hanawa,District_Oaza Haragatai,District_Oaza Higashijohoku,District_Oaza Higashiwatokumachi,District_Oaza Hinokuchi,District_Oaza Hirono,District_Oaza Honcho,District_Oaza Horikoshi,District_Oaza Hosogoe,District_Oaza Hyakkokumachi,District_Oaza Hyakuzawa,District_Oaza Ichinowatari,District_Oaza Inada,District_Oaza Ishikawa,District_Oaza Ishiwatari,District_Oaza Itchoda,District_Oaza Izumino,District_Oaza Jiyuugaoka,District_Oaza Jonan,District_Oaza Josei,District_Oaza Joto,District_Oaza Jotochuo,District_Oaza Jotokita,District_Oaza Jumoku,District_Oaza Kadoke,District_Oaza Kajimachi,District_Oaza Kamenokomachi,District_Oaza Kamisukimachi,District_Oaza Kanda,District_Oaza Kanehira,District_Oaza Kanzawacho,District_Oaza Kasugacho,District_Oaza Katada,District_Oaza Kawai,District_Oaza Kawasaki,District_Oaza Kayacho,District_Oaza Kikyono,District_Oaza Kitazono,District_Oaza Kiyohara,District_Oaza Kobitocho,District_Oaza Koguriyama,District_Oaza Kojimachi,District_Oaza Komagoshi,District_Oaza Kon-yamachi,District_Oaza Kozawa,District_Oaza Kumajima,District_Oaza Kuranushicho,District_Oaza Kuzuhara,District_Oaza Machida,District_Oaza Maezaka,District_Oaza Makanae,District_Oaza Matsubarahigashi,District_Oaza Matsubaranishi,District_Oaza Matsugae,District_Oaza Matsukitai,District_Oaza Matsumorimachi,District_Oaza Mayacho,District_Oaza Midoricho,District_Oaza Midorigaoka,District_Oaza Minamifukuromachi,District_Oaza Minamijosei,District_Oaza Minamikawabatacho,District_Oaza Minamiomachi,District_Oaza Minamitomitamachi,District_Oaza Minamiyanagicho,District_Oaza Minoricho,District_Oaza Mitakecho,District_Oaza Miyakawa,District_Oaza Miyazono,District_Oaza Miyukicho,District_Oaza Momota,District_Oaza Motodaikumachi,District_Oaza Mototeramachi,District_Oaza Mukaitonose,District_Oaza Nagasakacho,District_Oaza Naijoshi,District_Oaza Nakano,District_Oaza Nakazaki,District_Oaza Nantocho,District_Oaza Niioka,District_Oaza Nisato,District_Oaza Nishidaikumachi,District_Oaza Nishigaokacho,District_Oaza Nishijohoku,District_Oaza Nishishigemori,District_Oaza Noda,District_Oaza Nyui,District_Oaza Obiraki,District_Oaza Ohara,District_Oaza Oinomori,District_Oaza Okachimachi,District_Oaza Okubo,District_Oaza Omachi,District_Oaza Orikasa,District_Oaza Osawa,District_Oaza Oshimizu,District_Oaza Otomicho,District_Oaza Sakaemachi,District_Oaza Sakaizeki,District_Oaza Sakamoto,District_Oaza Sakuragaoka,District_Oaza Sampinai,District_Oaza Sannocho,District_Oaza Sanzeji,District_Oaza Sasamoricho,District_Oaza Seinofukuro,District_Oaza Shigemorimachi,District_Oaza Shigemorishincho,District_Oaza Shimboshi,District_Oaza Shimizu,District_Oaza Shimizumori,District_Oaza Shimoshiroganecho,District_Oaza Shimoyuguchi,District_Oaza Shinakawamachi,District_Oaza Shinteramachi,District_Oaza Shiowakemachi,District_Oaza Suehiro,District_Oaza Sumiyoshicho,District_Oaza Takada,District_Oaza Takajomachi,District_Oaza Takasaki,District_Oaza Takaya,District_Oaza Tamachi,District_Oaza Tamogimachi,District_Oaza Tashirocho,District_Oaza Tateno,District_Oaza Tokiwazaka,District_Oaza Tokudacho,District_Oaza Tominocho,District_Oaza Tomisakae,District_Oaza Tomita,District_Oaza Tomitamachi,District_Oaza Tonaimachi,District_Oaza Tonosaki,District_Oaza Tonose,District_Oaza Toriage,District_Oaza Toriino,District_Oaza Totsuko,District_Oaza Toyoda,District_Oaza Toyohara,District_Oaza Tsuchido,District_Oaza Uedacho,District_Oaza Wadacho,District_Oaza Waizumi,District_Oaza Wakaba,District_Oaza Wakadocho,District_Oaza Waseda,District_Oaza Watokumachi,District_Oaza Yakushido,District_Oaza Yamamichicho,District_Oaza Yamazaki,District_Oaza Yashiromachi,District_Oaza Yasuhara,District_Oaza Yawata,District_Oaza Yoshita,District_Oaza Yuguchi,District_Oaza Zaifucho,Nearest_Station_Aburakawa,Nearest_Station_Chitose,Nearest_Station_Chuohirosaki,Nearest_Station_Hirokoshita,Nearest_Station_Hirosaki,Nearest_Station_Hirosakigakuindaimae,Nearest_Station_Hirosakihigashikomae,Nearest_Station_Inakadate,Nearest_Station_Ishikawa (JR),Nearest_Station_Ishikawa (Konan),Nearest_Station_Ishikawa Pool Mae,Nearest_Station_Koguriyama,Nearest_Station_Matsukitai,Nearest_Station_Naijoshi,Nearest_Station_Nisato (Aomori),Nearest_Station_None,Nearest_Station_Seiaichukomae,Nearest_Station_Tsugaruosawa,Nearest_Station_Undokoenmae (Aomori),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of real estate that includes wound etc.,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
