,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shiga Prefecture,Municipality_Omihachiman City,District_An-yojicho,District_Asagoicho,District_Azuchichodainaka,District_Azuchichohigashioiso,District_Azuchichojionji,District_Azuchichojorakuji,District_Azuchichokamitoyora,District_Azuchichokonosho,District_Azuchichokuwanomiji,District_Azuchichomiyazu,District_Azuchichonakaya,District_Azuchichonishioiso,District_Azuchichoshimotoira,District_Chofukujicho,District_Chokojicho,District_Chomeijicho,District_Daikucho,District_Dainakacho,District_Demachi,District_Egashiracho,District_Funakicho,District_Furukawacho,District_Hachimancho,District_Higashicho,District_Higashigawacho,District_Higashiyokozekicho,District_Hiyonocho,District_Hommachi,District_Horikamicho,District_Ichiicho,District_Ikedahommachi,District_Ikesucho,District_Ishincho,District_Itayacho,District_Jionjicho,District_Juocho,District_Kajiyacho,District_Kamocho,District_Kawaramachi,District_Kitamotocho,District_Kitanoshocho,District_Kitatsudacho,District_Kobunakicho,District_Kongojicho,District_Mabuchicho,District_Makicho,District_Marunouchicho,District_Midorimachi,District_Minamihongocho,District_Minamitsudacho,District_Miyauchicho,District_Musacho,District_Nakakomoricho,District_Nakamuracho,District_Nawatecho,District_Nishihongocho,District_Nishihongochohigashi,District_Nishihongochonishi,District_Nishimotocho,District_Nishinoshocho,District_Nishiyoraicho,District_Nodacho,District_Nomuracho,District_Obatacho,District_Obusacho,District_Odacho,District_Omoricho,District_Osadacho,District_Osugicho,District_Otowacho,District_Sakuramiyacho,District_Senzokucho,District_Shimmachi,District_Shinoharacho,District_Shinsakaemachi,District_Shiraocho,District_Shiratoricho,District_Suehirocho,District_Suginomoricho,District_Suwaicho,District_Tagacho,District_Takakaicho,District_Takakaichohigashi,District_Takakaichokita,District_Takakaichominami,District_Takecho,District_Tamayacho,District_Tsuchidacho,District_Uedacho,District_Uenocho,District_Wakabacho,District_Wakamiyacho,District_Yagicho,District_Yakushicho,District_Yanagimachi,Nearest_Station_Azuchi,Nearest_Station_Hirata (Shiga),Nearest_Station_Musa (Shiga),Nearest_Station_Omihachiman,Nearest_Station_Shinohara (Shiga),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
