,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Yamagata Prefecture,Municipality_Tsuruoka City,District_Aoyagicho,District_Atsumi,District_Babacho,District_Chiwara,District_Chiwaramachi,District_Chiyasukyoden,District_Chojamachi,District_Choyomachi,District_Daibumachi,District_Daihanda,District_Daihoji,District_Daihojimachi,District_Daitomachi,District_Dogatamachi,District_Ebijimamachi,District_Etchuyama,District_Fujinami,District_Fujinohana,District_Fujishima,District_Fumizonomachi,District_Furukoori,District_Futabacho,District_Haguromachiakagawa,District_Haguromachiarakawa,District_Haguromachihosoya,District_Haguromachiinomatashinden,District_Haguromachijumonji,District_Haguromachimatsuo,District_Hayashizaki,District_Heikyoden,District_Heiseimachi,District_Hie,District_Higashiharamachi,District_Higashihorikoshi,District_Higashishinsaimachi,District_Hinode,District_Hishizu,District_Hiyoridamachi,District_Hiyoshimachi,District_Honamimachi,District_Honcho,District_Inaoi,District_Inooka,District_Iseharamachi,District_Iseyokouchi,District_Itaigawa,District_Izumimachi,District_Johokumachi,District_Jonammachi,District_Kachushimmachi,District_Kakuganji,District_Kamifujishima,District_Kamihatamachi,District_Kamo,District_Kanezawa,District_Kirizoemachi,District_Komagiharamachi,District_Koyodokawa,District_Kurokawa,District_Maruoka,District_Michidamachi,District_Midorimachi,District_Miharamachi,District_Misakimachi,District_Miwamachi,District_Miyazawa,District_Mizuho,District_Mutsumimachi,District_Naezumachi,District_Nakada,District_Nezugaseki,District_Niigatamachi,District_Nishikimachi,District_Nishikyoden,District_Nishishinsaimachi,District_Nozomimachi,District_Nunome,District_Ogawara,District_Ohiro,District_Onishimachi,District_Otsukamachi,District_Oyama,District_Oyodokawa,District_Saitogawara,District_Sankocho,District_Sannomachi,District_Sanze,District_Sengokumachi,District_Shimmeicho,District_Shimogawa,District_Shimoyamazoe,District_Shinkaimachi,District_Shirayama,District_Showamachi,District_Suehiromachi,District_Sunadamachi,District_Takarada,District_Takaramachi,District_Takasaka,District_Terada,District_Tochiya,District_Tomoe,District_Tomoemachi,District_Tonojima,District_Toriimachi,District_Wakabamachi,District_Watamae,District_Yabase,District_Yairogi,District_Yanagida,District_Yodogawamachi,District_Yokeimachi,District_Yokomachi,District_Yuatsumi,District_Yunohama,District_Yura,District_Yutagawa,Nearest_Station_Atsumionsen,Nearest_Station_Fujishima,Nearest_Station_Iragawa,Nearest_Station_Nezugaseki,Nearest_Station_None,Nearest_Station_Sanze,Nearest_Station_Tsuruoka,Nearest_Station_Uzen-oyama,Nearest_Station_Uzenmizusawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
