,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukushima Prefecture,Municipality_Fukushima City,District_Arai,District_Araikita,District_Aramachi,District_Asahicho,District_Chayashita,District_Chugencho,District_Fushiogami,District_Gonome,District_Gorouchimachi,District_Hamadacho,District_Hanazonocho,District_Higashichuo,District_Higashihamacho,District_Hiraishi,District_Hokida,District_Horaicho,District_Horikawacho,District_Iizakamachi,District_Iizakamachihirano,District_Iizakamachinakano,District_Iizakamachiyuno,District_Izumi,District_Jimbacho,District_Kamata,District_Kamihamacho,District_Kaminagura,District_Kaminodera,District_Kamitoriwata,District_Kasugacho,District_Kasumicho,District_Kitachuo,District_Kitagorouchimachi,District_Kitahara,District_Kitanakakawahara,District_Kitanomae,District_Kitasawamata,District_Kitayanome,District_Koshihamacho,District_Kuroiwa,District_Machiniwasaka,District_Mariko,District_Matsukawamachi,District_Matsukawamachiasakawa,District_Matsukawamachimisato,District_Matsukawamachimizuhara,District_Matsukawamachinumabukuro,District_Matsukawamachisekiya,District_Matsukicho,District_Matsunamicho,District_Matsuyamacho,District_Michimae,District_Mikawakitamachi,District_Mikawaminamimachi,District_Minamichuo,District_Minamimachi,District_Minamisawamata,District_Minamiyanome,District_Miyamachi,District_Miyashiro,District_Miyashitacho,District_Moriai,District_Moriaicho,District_Motomachi,District_Motouchi,District_Nagaikawa,District_Nakamachi,District_Nakarako,District_Nankodai,District_Narikawa,District_Niida,District_Nishichuo,District_Nodamachi,District_Oguraji,District_Okabe,District_Okajima,District_Okidaka,District_Okitamacho,District_Omori,District_Otamachi,District_Oyama,District_Oyamacho,District_Ozaso,District_Sakanobori,District_Sakura,District_Sakuragicho,District_Sakuramoto,District_Sakurashimo,District_Sankyo,District_Sasakino,District_Sasaya,District_Seimeicho,District_Senouemachi,District_Shimizumachi,District_Shimmachi,District_Shimoarako,District_Shimoiizaka,District_Shimonodera,District_Shimotoriwata,District_Shinhamacho,District_Shinobuyama,District_Sonedacho,District_Sukawacho,District_Taiheiji,District_Tazawa,District_Tenjincho,District_Tosedo,District_Toyano,District_Toyodamachi,District_Tsuchifune,District_Tsuchiyuonsemmachi,District_Uwamachi,District_Wasecho,District_Watari,District_Yagita,District_Yagurashita,District_Yamada,District_Yamagiwa,District_Yamaguchi,District_Yamashitacho,District_Yashimacho,District_Yashimada,District_Yatsurugicho,District_Yoshikura,District_Zainiwasaka,Nearest_Station_Bijutsukantoshokanmae,Nearest_Station_Fukushima (Fukushima),Nearest_Station_Fukushimagakuinmae,Nearest_Station_Hanamizuzaka,Nearest_Station_Higashifukushima,Nearest_Station_Hirano (Fukushima),Nearest_Station_Iizakaonsen,Nearest_Station_Iojimae,Nearest_Station_Iwashiroshimizu,Nearest_Station_Izumi (Fukushimakotsu),Nearest_Station_Kamimatsukawa,Nearest_Station_Kanayagawa,Nearest_Station_Matsukawa,Nearest_Station_Minamifukushima,Nearest_Station_Mukaisenoue,Nearest_Station_Niwasaka,Nearest_Station_Oroshi-machi (Fukushima),Nearest_Station_Sakuramizu,Nearest_Station_Sasakino,Nearest_Station_Sasaya,Nearest_Station_Senoue,Nearest_Station_Soneda,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
