,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Nishio City,District_Aoicho,District_Azumacho,District_Babacho,District_Chodacho,District_Dokoji,District_Dokojicho,District_Eirakucho,District_Etakecho,District_Ewaracho,District_Fukaikecho,District_Hatsukacho,District_Heisakacho,District_Hesakayoshiyama,District_Higashihazucho,District_Hirakuchicho,District_Hishiikecho,District_Hokojicho,District_Hosoikecho,District_Ichigocho,District_Imagawacho,District_Isshikichoajihama,District_Isshikichoakabane,District_Isshikichoikeda,District_Isshikichoikuta,District_Isshikichoisshiki,District_Isshikichojime,District_Isshikichokaisho,District_Isshikichomatsukijima,District_Isshikichonakatozawa,District_Isshikichootsuka,District_Isshikichotsuigome,District_Isshikichoyogashima,District_Ito,District_Itocho,District_Izumicho,District_Junkaimachi,District_Juroshimacho,District_Kaifukucho,District_Kaiseicho,District_Kamayacho,District_Kamezawacho,District_Kamidomekicho,District_Kamimachi,District_Kamishitacho,District_Kamiyatacho,District_Kariyadocho,District_Kawaguchicho,District_Kinjocho,District_Kirachoaiba,District_Kirachokamiyokosuka,District_Kirachokida,District_Kirachokomaki,District_Kirachomiyazaki,District_Kirachonakano,District_Kirachoogiwara,District_Kirachookayama,District_Kirachookkawa,District_Kirachoseto,District_Kirachotomida,District_Kirachotomiyoshishinden,District_Kirachotomokuni,District_Kirachoyoshida,District_Komicho,District_Kumamicho,District_Kunimoricho,District_Kusumuracho,District_Midorimachi,District_Minamiasahimachi,District_Minamiokudacho,District_Miyamachi,District_Murocho,District_Nagayoshi,District_Nagayoshicho,District_Nakabata,District_Nakabatacho,District_Nakamachi,District_Niikecho,District_Nishihazucho,District_Ogyucho,District_Ojimacho,District_Okudacho,District_Owadacho,District_Sakanamachi,District_Sakuragicho,District_Sakuramachi,District_Sasazonecho,District_Shimodomekicho,District_Shimohasumicho,District_Shimomachi,District_Shimoyatacho,District_Shin-yashikicho,District_Shindoba,District_Shindobacho,District_Shinzaike,District_Shinzaikecho,District_Shirosakicho,District_Suehirocho,District_Sumisaki,District_Sumisakicho,District_Suwakicho,District_Takabatacho,District_Takaochicho,District_Takunoshimacho,District_Tanuki,District_Tanukicho,District_Tenjikucho,District_Tenjincho,District_Terazu,District_Terazucho,District_Tobacho,District_Togasaki,District_Tokunagacho,District_Tokutsugicho,District_Tomiyamacho,District_Tsukushigaoka,District_Tsurugasakicho,District_Tsurumaicho,District_Tsurushirocho,District_Ugaikecho,District_Wakamatsucho,District_Wakicho,District_Yabacho,District_Yamashitacho,District_Yata,District_Yatsuomotecho,District_Yazonecho,District_Yokotecho,District_Yonezucho,District_Yorichikacho,District_Yorizumicho,Nearest_Station_Fukuchi,Nearest_Station_Hekinan,Nearest_Station_Hekinanchuo,Nearest_Station_Higashihazu,Nearest_Station_Kamiyokosuka,Nearest_Station_Kirayoshida,Nearest_Station_Kodomonokuni (Aichi),Nearest_Station_Mikawatoba,Nearest_Station_Minamisakurai (Aichi),Nearest_Station_Nishihazu,Nearest_Station_Nishio,Nearest_Station_Nishioguchi,Nearest_Station_None,Nearest_Station_Sakurai (Aichi),Nearest_Station_Sakuramachimae,Nearest_Station_Yonezu,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
