,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,Municipality_Neyagawa City,District_Choeijicho,District_Hachimandai,District_Hadacho,District_Hatsucho,District_Hayakocho,District_Higashikamidacho,District_Higashikooriencho,District_Higashiotoshicho,District_Hinodecho,District_Hiraikecho,District_Hommachi,District_Horimizo,District_Horimizokitamachi,District_Ikeda,District_Ikedaasahimachi,District_Ikedahigashimachi,District_Ikedahommachi,District_Ikedakitamachi,District_Ikedaminamimachi,District_Ikedanakamachi,District_Ikedanishimachi,District_Ikedashimmachi,District_Ikenosecho,District_Ishizuhigashimachi,District_Ishizuminamimachi,District_Ishizumotomachi,District_Ishizunakamachi,District_Izumocho,District_Kamikamida,District_Kansozukacho,District_Kasugacho,District_Kawakatsucho,District_Kawakitahigashimachi,District_Kawakitanakamachi,District_Kawakitanishimachi,District_Kayashimahigashi,District_Kayashimahommachi,District_Kayashimaminamimachi,District_Kayashimasakuraencho,District_Kayashimashinwacho,District_Kidacho,District_Kidamotomiya,District_Kitaotoshicho,District_Koorihondooricho,District_Koorikitanocho,District_Kooriminaminocho,District_Koorimotomachi,District_Koorinishinocho,District_Koorishimmachi,District_Kotobukicho,District_Koyacho,District_Koyamotomachi,District_Kunimatsucho,District_Kuroharaasahimachi,District_Kuroharajonaicho,District_Kuroharashimmachi,District_Kuroharatachibanacho,District_Kusunekitamachi,District_Kusuneminamimachi,District_Kuzuhara,District_Kuzuharashimmachi,District_Matsuyacho,District_Meitoku,District_Meiwa,District_Midorimachi,District_Miicho,District_Miigaoka,District_Miiminamimachi,District_Miimotomachi,District_Miyukihigashimachi,District_Miyukinishimachi,District_Nakakamidacho,District_Nakakidacho,District_Nansuiencho,District_Naritacho,District_Naritahigashigaoka,District_Naritahigashimachi,District_Naritaminamimachi,District_Naritanishimachi,District_Neya,District_Neyaminami,District_Neyashimmachi,District_Nishikicho,District_Nisshincho,District_Niwajicho,District_Niwajihommachi,District_Otanicho,District_Otoshicho,District_Otoshimotomachi,District_Otowacho,District_Saiwaicho,District_Sakaibashicho,District_Sakuragicho,District_Sanranishimachi,District_Seibicho,District_Shimeno,District_Shimizucho,District_Shimokamidacho,District_Shimokidacho,District_Shinke,District_Shoeicho,District_Shojikitamachi,District_Shojiminamimachi,District_Suehirocho,District_Taicho,District_Taimacho,District_Taimahigashimachi,District_Tainishimachi,District_Taiseicho,District_Takakura,District_Takamiya,District_Takamiyaasahioka,District_Takamiyasakaemachi,District_Takamiyashimmachi,District_Takaramachi,District_Takayanagi,District_Takayanagisakaemachi,District_Toyonocho,District_Toyozatocho,District_Tsushimaehigashimachi,District_Tsushimaenishimachi,District_Uchiageminamimachi,District_Uchiagemiyamaecho,District_Uchiagemotomachi,District_Uchiagenakamachi,District_Uchiageshimmachi,District_Umegaoka,District_Utanicho,District_Uzumasahigashigaoka,District_Uzumasamidorigaoka,District_Uzumasamotomachi,District_Uzumasanakamachi,District_Uzumasasakuragaoka,District_Uzumasatakatsukacho,District_Wakabacho,District_Yasakacho,Nearest_Station_Dainichi,Nearest_Station_Goten-yama,Nearest_Station_Hirakatakoen,Nearest_Station_Hirakatashi,Nearest_Station_Hoshida,Nearest_Station_Kayashima,Nearest_Station_Korien,Nearest_Station_Kozenji,Nearest_Station_Neyagawakoen,Nearest_Station_Neyagawashi,Nearest_Station_Nishisanso,Nearest_Station_Owada (Osaka),Nearest_Station_Shijonawate,Nearest_Station_Shinobugaoka,Nearest_Station_Tsuda,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
