,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,"Municipality_Nishi Ward,Sapporo City",District_Fukui,District_Hachiken10johigashi,District_Hachiken10jonishi,District_Hachiken1johigashi,District_Hachiken1jonishi,District_Hachiken2johigashi,District_Hachiken2jonishi,District_Hachiken3johigashi,District_Hachiken3jonishi,District_Hachiken4johigashi,District_Hachiken4jonishi,District_Hachiken5johigashi,District_Hachiken5jonishi,District_Hachiken6johigashi,District_Hachiken6jonishi,District_Hachiken7johigashi,District_Hachiken7jonishi,District_Hachiken8johigashi,District_Hachiken8jonishi,District_Hachiken9johigashi,District_Hachiken9jonishi,District_Hassamu10jo,District_Hassamu11jo,District_Hassamu12jo,District_Hassamu13jo,District_Hassamu14jo,District_Hassamu15jo,District_Hassamu16jo,District_Hassamu17jo,District_Hassamu1jo,District_Hassamu2jo,District_Hassamu3jo,District_Hassamu4jo,District_Hassamu5jo,District_Hassamu6jo,District_Hassamu7jo,District_Hassamu8jo,District_Hassamu9jo,District_Heiwa1jo,District_Heiwa2jo,District_Heiwa3jo,District_Kotoni1jo,District_Kotoni2jo,District_Kotoni3jo,District_Kotoni4jo,District_Miyanosawa1jo,District_Miyanosawa2jo,District_Miyanosawa3jo,District_Miyanosawa4jo,District_Nijuyonken1jo,District_Nijuyonken3jo,District_Nijuyonken4jo,District_Nishimachikita,District_Nishimachiminami,District_Nishino10jo,District_Nishino11jo,District_Nishino12jo,District_Nishino13jo,District_Nishino14jo,District_Nishino1jo,District_Nishino2jo,District_Nishino3jo,District_Nishino4jo,District_Nishino5jo,District_Nishino6jo,District_Nishino7jo,District_Nishino8jo,District_Nishino9jo,District_Yamanote1jo,District_Yamanote2jo,District_Yamanote3jo,District_Yamanote4jo,District_Yamanote5jo,District_Yamanote6jo,District_Yamanote7jo,Nearest_Station_Hachiken,Nearest_Station_Hassamu,Nearest_Station_Hassamuchuo,Nearest_Station_Hassamuminami,Nearest_Station_Kotoni (JR),Nearest_Station_Kotoni (Sapporoshiei),Nearest_Station_Miyanosawa,Nearest_Station_Nijuyonken,Nearest_Station_Nishi 28-chome,Nearest_Station_Shinkawa (Hokkaido),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
