,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Ishikawa Prefecture,Municipality_Hakusan City,District_Ainoki,District_Ainokimachi,District_Akarajimamachi,District_Aobadai,District_Arayakashiwanomachi,District_Arayamachi,District_Arukimachi,District_Asahimachi,District_Asahisoen,District_Baba,District_Bujo,District_Bunyudomachi,District_Chaya,District_Chikijimachi,District_Chiyonohigashi,District_Chiyonominami,District_Chiyononishi,District_Choyamachi,District_Dohojimachi,District_Fujinami,District_Fujinokimachi,District_Fukazeshimmachi,District_Fukudomemachi,District_Fukudomeminami,District_Fukumasumachi,District_Fukunagamachi,District_Furushiromachi,District_Gempeijimamachi,District_Goboichimachi,District_Hashizumemachi,District_Hashizumeshimmachi,District_Hattamachi,District_Hibari,District_Higashikashiwamachi,District_Higashimisawanomachi,District_Higashishimmachi,District_Hinomikomachi,District_Hiragimachi,District_Hirakamachi,District_Hiramatsumachi,District_Hyugamachi,District_Ichizukamachi,District_Imahiramachi,District_Inokuchimachi,District_Isekimachi,District_Ishidoshimmachi,District_Ishitatemachi,District_Kamikashiwanomachi,District_Kasamamachi,District_Kasamashin,District_Kashimadaira,District_Kashimamachi,District_Kashiwamachi,District_Kenzakimachi,District_Kitanarimachi,District_Kitayasutamachi,District_Kitayasutanishi,District_Komyomachi,District_Kozumachi,District_Kurabemachi,District_Kuramitsu,District_Kuramitsunishi,District_Matsumotomachi,District_Meiko,District_Mikawaeitaimachi,District_Mikawahamamachi,District_Mikawaimamachi,District_Mikawajinkomachi,District_Mikawakitamachi,District_Mikawaminamimachi,District_Mikawamotoyoshimachi,District_Mikawanakamachi,District_Mikawashimmachi,District_Mikawasuehiromachi,District_Mikawawanamimachi,District_Minatomachi,District_Misatomachi,District_Misawanomachi,District_Miuramachi,District_Miyabomachi,District_Miyaboshincho,District_Miyaharamachi,District_Miyamarumachi,District_Miyanagaichimachi,District_Miyanagamachi,District_Miyanagashimmachi,District_Miyukimachi,District_Mizuho,District_Mizushimamachi,District_Morijimamachi,District_Muraihigashi,District_Muraimachi,District_Nagatakemachi,District_Nakakashiwanomachi,District_Nakamachi,District_Nakanari,District_Nakanogomachi,District_Nakaokumachi,District_Nakashimbomachi,District_Nanohana,District_Narimachi,District_Netsunomachi,District_Nishikashiwa,District_Nishikashiwamachi,District_Nishimisawano,District_Nishimisawanomachi,District_Nishishimmachi,District_Nishiyonemitsumachi,District_Nunoichi,District_Odakemachi,District_Oyanagimachi,District_Sakajirimachi,District_Seginomachi,District_Sempukujimachi,District_Shibakimachi,District_Shichiharamachi,District_Shichiromachi,District_Shimokashiwanomachi,District_Shindemmachi,District_Shinnari,District_Shirayamamachi,District_Sodanimachi,District_Sogomachi,District_Sogoshimmachi,District_Suehiro,District_Suemasamachi,District_Suganamimachi,District_Tanakamachi,District_Tedorimachi,District_Tokumarumachi,District_Tokumitsumachi,District_Tomikojimachi,District_Tonomachi,District_Tsukihashimachi,District_Tsurugiasahimachi,District_Tsurugichimoricho,District_Tsurugihizumecho,District_Tsurugihommachi,District_Tsurugiimamachi,District_Tsurugikuwajimamachi,District_Tsurugimitomachi,District_Tsurugiokunimachi,District_Tsurugiseisawamachi,District_Wakamiya,District_Yahatamachi,District_Yamajimadai,District_Yasutamachi,District_Yatsuyamachi,District_Yatsuyashincho,District_Yokkaichimachi,District_Yokoemachi,District_Yokomachi,District_Yonenagamachi,District_Yorishimbomachi,District_Yotsuyamachi,Nearest_Station_Dohoji,Nearest_Station_Hibari,Nearest_Station_Hinomiko,Nearest_Station_Inokuchi (Ishikawa),Nearest_Station_Kagakasama,Nearest_Station_Komaiko,Nearest_Station_Komatsu,Nearest_Station_Matto,Nearest_Station_Mikawa,Nearest_Station_Nonoichi (JR),Nearest_Station_Oyanagi (Ishikawa),Nearest_Station_Shijima,Nearest_Station_Sodani,Nearest_Station_Tsurugi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
