,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Toyota City,District_Aizumacho,District_Akebonocho,District_Akibacho,District_Aokicho,District_Araicho,District_Asahigaoka,District_Asahimachi,District_Chokoji,District_Doaicho,District_Dodocho,District_Eiseicho,District_Ekakucho,District_Ekakushimmachi,District_Fujiokaiinocho,District_Fukadacho,District_Fukamicho,District_Fukujucho,District_Fusocho,District_Futamicho,District_Hachimancho,District_Haizucho,District_Hakusancho,District_Hanamotocho,District_Hanazonocho,District_Hasamacho,District_Heiwacho,District_Higashihirosecho,District_Higashihomicho,District_Higashiumetsubocho,District_Higashiyamacho,District_Hinodecho,District_Hiraicho,District_Hirashibacho,District_Hiratobashicho,District_Hirayamacho,District_Hirohatacho,District_Hirokawacho,District_Hirokutecho,District_Hirotacho,District_Hisaokacho,District_Hoeicho,District_Hokusogicho,District_Homicho,District_Homigaoka,District_Hommachi,District_Hondacho,District_Honjicho,District_Honshincho,District_Horaicho,District_Hoyuucho,District_Ibocho,District_Ichigicho,District_Ikomacho,District_Imacho,District_Inouecho,District_Ishidatamicho,District_Ishitobicho,District_Itsutsugaoka,District_Iwakuracho,District_Iwatakicho,District_Izumicho,District_Jinnakacho,District_Josuicho,District_Jumokucho,District_Kaizucho,District_Kakimotocho,District_Kamekubicho,District_Kamidoaicho,District_Kamigocho,District_Kamiikecho,District_Kaminakacho,District_Kampachicho,District_Kanayacho,District_Kandacho,District_Kanocho,District_Katsuranocho,District_Kawaicho,District_Kazuecho,District_Kisecho,District_Kitaishikicho,District_Kitamachi,District_Kitasasadairacho,District_Komabacho,District_Komashincho,District_Koromocho,District_Kosemacho,District_Koshidocho,District_Kotobukicho,District_Kozakacho,District_Kozakahommachi,District_Kubocho,District_Kugyudairacho,District_Kusakabecho,District_Kyogamine,District_Kyomachi,District_Maebayashicho,District_Maeyamacho,District_Maigicho,District_Marunecho,District_Maruyamacho,District_Masuzukahigashimachi,District_Masuzukanishimachi,District_Matsudairashigacho,District_Meiwacho,District_Midorigaoka,District_Mifunecho,District_Misato,District_Mitachicho,District_Mitsukuricho,District_Miwacho,District_Miyagamicho,District_Miyaguchicho,District_Miyamachi,District_Miyamacho,District_Miyukihommachi,District_Mizuhocho,District_Motomiyacho,District_Motoshirocho,District_Muromachi,District_Nakadacho,District_Nakagaitocho,District_Nakamachi,District_Nakanecho,District_Nichinancho,District_Nishidacho,District_Nishihirosecho,District_Nishikicho,District_Nishimachi,District_Nishinakayamacho,District_Nishiokacho,District_Nishiyamacho,District_Noguchicho,District_Nomicho,District_Nomiyamacho,District_Obayashicho,District_Ogawacho,District_Oridairacho,District_Oshikamocho,District_Oshimacho,District_Oshimizucho,District_Otobegaoka,District_Ryujincho,District_Sachihodai,District_Saiwaicho,District_Sakaemachi,District_Sakuramachi,District_Sanagecho,District_Sangacho,District_Sangencho,District_Sasabaracho,District_Seishincho,District_Sengokucho,District_Senzokucho,District_Shibuyacho,District_Shidarecho,District_Shigacho,District_Shigocho,District_Shimizucho,District_Shimmachi,District_Shimobayashicho,District_Shimoichibacho,District_Shinseicho,District_Shiomicho,District_Showamachi,District_Suigencho,District_Sumiyoshicho,District_Taiseicho,District_Takagami,District_Takaharacho,District_Takahashicho,District_Takamachihigashiyama,District_Takamicho,District_Takaokacho,District_Takaokahommachi,District_Takasakicho,District_Takemachi,District_Takemotocho,District_Takiyocho,District_Tanakacho,District_Tennocho,District_Terabecho,District_Togaricho,District_Tomoecho,District_Toshincho,District_Totsukacho,District_Tsuchihashicho,District_Tsukimicho,District_Tsutsumicho,District_Tsutsumihommachi,District_Uenocho,District_Ugasecho,District_Umetsubocho,District_Unebehigashimachi,District_Unebenishimachi,District_Uwagoromo,District_Uwaharacho,District_Wakabayashihigashimachi,District_Wakabayashinishimachi,District_Wakakusacho,District_Wakamiyacho,District_Yakusacho,District_Yamanote,District_Yanamicho,District_Yokoyamacho,District_Yoshiwaracho,Nearest_Station_Aikan-umetsubo,Nearest_Station_Chiryu,Nearest_Station_Ekaku,Nearest_Station_Hiratobashi,Nearest_Station_Hitotsugi,Nearest_Station_Homi,Nearest_Station_Josui,Nearest_Station_Kaizu,Nearest_Station_Kamitoyota,Nearest_Station_Kitanomasuzuka,Nearest_Station_Koshido,Nearest_Station_Mikawakamigo,Nearest_Station_Mikawatoyota,Nearest_Station_Mikawayatsuhashi,Nearest_Station_Miyoshigaoka,Nearest_Station_None,Nearest_Station_Owariseto,Nearest_Station_Sanage,Nearest_Station_Sasabara (Aichi),Nearest_Station_Shigo,Nearest_Station_Shin-uwagoromo,Nearest_Station_Shintoyota,Nearest_Station_Suenohara,Nearest_Station_Takemura,Nearest_Station_Toyotashi,Nearest_Station_Tsuchihashi (Aichi),Nearest_Station_Umetsubo,Nearest_Station_Uwagoromo,Nearest_Station_Wakabayashi (Aichi),Nearest_Station_Yakusa (Aichikanjotetsudo),Nearest_Station_Yakusa (Linimo),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
