,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kumamoto Prefecture,"Municipality_Chuo Ward,Kumamoto City","Municipality_Higashi Ward,Kumamoto City","Municipality_Kita Ward,Kumamoto City","Municipality_Minami Ward,Kumamoto City","Municipality_Nishi Ward,Kumamoto City",Municipality_Yatsushiro City,District_Chibajomachi,District_Chikami,District_Chuogai,District_Demachi,District_Egoe,District_Gofukumachi,District_Hachiojimachi,District_Hagiwaramachi,District_Hakenomiya,District_Hanatate,District_Hanazono,District_Harutakemachi Oaza Harutake,District_Hattanda,District_Hiedamachi,District_Higashihommachi,District_Higashikokaimachi,District_Higashimachi,District_Higashino,District_Hirata,District_Hommachi,District_Honjo,District_Hotakubo,District_Hotakubohommachi,District_Idenakama,District_Igawabuchimachi,District_Ikeda,District_Ishiwara,District_Izumi,District_Kajiyamachi,District_Kamikajiyamachi,District_Kamikumamoto,District_Kamisuizenji,District_Kamitooricho,District_Karashimacho,District_Kasuga,District_Kengun,District_Kengunhommachi,District_Kokubu,District_Komeyamachi,District_Kosen,District_Kozawamachi,District_Kuhonji,District_Kurokami,District_Kuwamizu,District_Kuwamizuhommachi,District_Kyomachi,District_Kyomachihoncho,District_Mawatari,District_Midoricho,District_Minamikumamoto,District_Minamisendambatamachi,District_Minamitakae,District_Minamitsuboimachi,District_Motoyama,District_Motoyamamachi,District_Mukaemachi,District_Murozonomachi,District_Musashigaoka,District_Myotaijimachi,District_Nagaminehigashi,District_Nagamineminami,District_Nagaminenishi,District_Nakatojimmachi,District_Nihongi,District_Nirenoki,District_Nishibaru,District_Nishikigaoka,District_Nuyamazu,District_Obiyama,District_Oe,District_Oehommachi,District_Omine,District_Onoue,District_Rempeicho,District_Rendaiji,District_Saburo,District_Sadowara,District_Saikumachi,District_Sakuramachi,District_Sembamachi,District_Sembamachishimo,District_Shimasaki,District_Shimizuhommachi,District_Shimmachi,District_Shin-oe,District_Shin-yashiki,District_Shinchimachi,District_Shinhoka,District_Shinnabe,District_Shinsei,District_Suehirocho,District_Sugawaramachi,District_Suidocho,District_Suizenji,District_Suizenjikoen,District_Tainoshima,District_Takahira,District_Tamukae,District_Tasaki,District_Tasakihommachi,District_Tatsuda,District_Tokuo,District_Tokuomachi,District_Toroku,District_Tsuboi,District_Tsukide,District_Tsuruhada,District_Uchitsuboimachi,District_Uoyamachi,District_Wakaba,District_Yakuencho,District_Yamanouchi,District_Yokokoyamachi,District_Yokote,District_Yorozumachi,District_Yoyasumachi,Nearest_Station_Fujisakigumae,Nearest_Station_Gofukumachi (Kumamoto),Nearest_Station_Hakenomiya,Nearest_Station_Hatchobaba,Nearest_Station_Heisei,Nearest_Station_Hikarinomori,Nearest_Station_Horikawa,Nearest_Station_Ikeda (Kumamoto),Nearest_Station_Kamikumamoto,Nearest_Station_Kankanzaka,Nearest_Station_Karashimacho,Nearest_Station_Kawaramachi (Kumamoto),Nearest_Station_Kawashiri,Nearest_Station_Kengunmachi,Nearest_Station_Kitakumamoto,Nearest_Station_Kokubu (Kumamoto),Nearest_Station_Kuhonjikosaten,Nearest_Station_Kumamoto,Nearest_Station_Kurokamimachi,Nearest_Station_Kuwamizu/Shiminbyoinmae,Nearest_Station_Minamikumamoto,Nearest_Station_Musashizuka,Nearest_Station_Nishi-Kumamoto,Nearest_Station_Nishikarashimacho,Nearest_Station_Nishisato,Nearest_Station_None,Nearest_Station_Shinmachi (Kumamoto),Nearest_Station_Shinsuizenji,Nearest_Station_Shiritsutaiikukanmae,Nearest_Station_Sojodaigakumae,Nearest_Station_Suidocho,Nearest_Station_Suizenji,Nearest_Station_Tatsutaguchi,Nearest_Station_Tokaigakuenmae,Nearest_Station_Tsuboigawakoen,Nearest_Station_Urusanmachi,Nearest_Station_Yatsushiro,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4K,Layout_4LDK,Layout_5DK,Layout_5LDK,Layout_6LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
