,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,"Municipality_Nishikyo Ward,Kyoto City",District_Arashiyamaasatsukicho,District_Arashiyamachajiricho,District_Arashiyamafuronohashicho,District_Arashiyamagenrokuzancho,District_Arashiyamahigashikaidocho,District_Arashiyamahinokamicho,District_Arashiyamakamikaidocho,District_Arashiyamamiyanokitacho,District_Arashiyamamiyanomaecho,District_Arashiyamamorinomaecho,District_Arashiyamanakaoshitacho,District_Arashiyamanishiichikawacho,District_Arashiyamatanigatsujikocho,District_Arashiyamauchidacho,District_Arashiyamayakushishitacho,District_Arashiyamayamadacho,District_Arashiyamayamanoshitacho,District_Goryoarakicho,District_Goryohosotani,District_Goryoikenotani,District_Goryokitayamacho,District_Goryokitayamashitacho,District_Goryominamiarakicho,District_Goryominegadocho,District_Goryomizouracho,District_Goryooeyamacho,District_Goryoshigitani,District_Goryotanimachi,District_Goryotsukanokoshicho,District_Goryouchimachi,District_Kamikatsurahigashiicho,District_Kamikatsurahigashinokuchicho,District_Kamikatsuraimaicho,District_Kamikatsurakitamuracho,District_Kamikatsurakitanokuchicho,District_Kamikatsuramaedacho,District_Kamikatsuramaegawacho,District_Kamikatsuramishocho,District_Kamikatsuramiyanogocho,District_Kamikatsuramorikamicho,District_Kamikatsuramorishitacho,District_Kamikatsuranishiicho,District_Kamikatsuraonocho,District_Kamikatsurasannomiyacho,District_Katagiharaazenokaido,District_Katagiharabon-yama,District_Katagiharachanokimotocho,District_Katagiharadodogaike,District_Katagiharaenomotocho,District_Katagiharagotanda,District_Katagiharahagamacho,District_Katagiharahatsutanda,District_Katagiharahiedacho,District_Katagiharahiratacho,District_Katagiharaishibatacho,District_Katagiharakamiikedacho,District_Katagiharakosui,District_Katagiharakubocho,District_Katagiharakuchido,District_Katagiharakuginuki,District_Katagiharamaedacho,District_Katagiharamiyakecho,District_Katagiharamizutsukicho,District_Katagiharanakakaito,District_Katagiharaniwai,District_Katagiharaokamedani,District_Katagiharaokaminaminosho,District_Katagihararokutanda,District_Katagiharasatonokaitocho,District_Katagiharashimoikedacho,District_Katagiharashimonocho,District_Katagiharasugiharacho,District_Katagiharasumidacho,District_Katagiharatakodencho,District_Katagiharatanakacho,District_Katagiharatsukanomotocho,District_Katagiharatsukuda,District_Katagiharaujiicho,District_Katagiharaujiinishicho,District_Katagiharawakeda,District_Katagiharayamaji,District_Katagiharayamanouecho,District_Katsuraasaharacho,District_Katsuraasahicho,District_Katsurachiyoharacho,District_Katsuragoshocho,District_Katsurahatakedacho,District_Katsurahisakatacho,District_Katsurahitsujisarucho,District_Katsuraichinomaecho,District_Katsuraikejiricho,District_Katsurainariyamacho,District_Katsurainuicho,District_Katsurakamimamedacho,District_Katsurakaminohigashicho,District_Katsurakaminoimaicho,District_Katsurakaminokitacho,District_Katsurakaminonakacho,District_Katsurakaminonishicho,District_Katsurakasugacho,District_Katsurakawatacho,District_Katsurakinoshitacho,District_Katsurakitatakigawacho,District_Katsuraminamitakigawacho,District_Katsuraminamitatsumicho,District_Katsuranishitakigawacho,District_Katsuranozatocho,District_Katsurashibanoshitacho,District_Katsurashimizucho,District_Katsurashimomamedacho,District_Katsuratatsumicho,District_Katsuratokudaijicho,District_Katsuratokudaijihigashicho,District_Katsuratokudaijiminamicho,District_Katsuraushitoracho,District_Kawashimaarisugawacho,District_Kawashimaawatacho,District_Kawashimachoshicho,District_Kawashimagondencho,District_Kawashimahigashidaicho,District_Kawashimakitauracho,District_Kawashimamatsunokimotocho,District_Kawashimamatsuzonocho,District_Kawashimamushirodencho,District_Kawashimanagaredacho,District_Kawashimanamerahicho,District_Kawashimanodacho,District_Kawashimarokunotsubocho,District_Kawashimasakurasonocho,District_Kawashimasanjucho,District_Kawashimashiriboricho,District_Kawashimatakezonocho,District_Kawashimatamagashiracho,District_Kawashimaumezonocho,District_Matsumuroaraboricho,District_Matsumuroatagamicho,District_Matsumurojikecho,District_Matsumurokawaracho,District_Matsumurokitakawaracho,District_Matsumuronakamizocho,District_Matsumuroogidacho,District_Matsumurooiagecho,District_Matsumuroshodacho,District_Matsumurotanakacho,District_Matsumuroyamazoecho,District_Matsuodairicho,District_Matsuoenoyamacho,District_Matsuohigashinokuchicho,District_Matsuoidocho,District_Matsuojingatanicho,District_Matsuokinosocho,District_Matsuosuzukawacho,District_Oehigashinagacho,District_Oehigashishimbayashicho,District_Oekitafukunishicho,District_Oekitakutsukakecho,District_Oekutsukakecho,District_Oeminamifukunishicho,District_Oenakayamacho,District_Oenishinagacho,District_Oenishishimbayashicho,District_Oetsukaharacho,District_Oharanohaigatacho,District_Oharanohigashinocho,District_Oharanohigashisakaidanicho,District_Oharanohigashitakenosatocho,District_Oharanoishizukuricho,District_Oharanoiwamicho,District_Oharanokamizatokatsuyamacho,District_Oharanokamizatokitanocho,District_Oharanokamizatominaminocho,District_Oharanokamizatomomijicho,District_Oharanokamizatoojikacho,District_Oharanokamizatotorimicho,District_Oharanokitakasugacho,District_Oharanominamikasugacho,District_Oharanonishisakaidanicho,District_Oharanonishitakenosatocho,District_Oharanooshiocho,District_Oharanouebacho,District_Shimotsubayashibanjo,District_Shimotsubayashibanjocho,District_Shimotsubayashidaihannyacho,District_Shimotsubayashihigashishibanomiyacho,District_Shimotsubayashikitauracho,District_Shimotsubayashikusunokicho,District_Shimotsubayashimaefukecho,District_Shimotsubayashiminamidaihannyacho,District_Shimotsubayashiminaminakajimacho,District_Shimotsubayashimizukakecho,District_Shimotsubayashinakajimacho,District_Shimotsubayashirokutanda,District_Shimotsubayashishibanomiyacho,District_Shimotsubayashitsukuda,District_Ushigaseaoyagicho,District_Ushigasedoudencho,District_Ushigasehayashinomotocho,District_Ushigasekawaraguchicho,District_Ushigaseminaminokuchicho,District_Ushigasenishigakicho,District_Ushigaseokunoboucho,District_Ushigaseshindembukecho,District_Ushigaseyamagakicho,District_Ushigaseyayoicho,District_Yamadadeguchicho,District_Yamadahakozukacho,District_Yamadahamurocho,District_Yamadahatakedacho,District_Yamadahirakicho,District_Yamadahiraocho,District_Yamadahisadacho,District_Yamadakitanocho,District_Yamadakitayamadacho,District_Yamadakurumatsukacho,District_Yamadaminamicho,District_Yamadaminamiyamadacho,District_Yamadanakayoshimicho,District_Yamadanekotsukacho,District_Yamadaodorocho,District_Yamadaoyoshimicho,District_Yamadarokunotsubocho,District_Yamadashinotsubocho,District_Yamadashodacho,District_Yamadatsuruhazecho,District_Yamadauenocho,Nearest_Station_Arashiyama (Hankyu),Nearest_Station_Arashiyama (Keifuku),Nearest_Station_Higashimuko,Nearest_Station_Kamikatsura,Nearest_Station_Katsura,Nearest_Station_Katsuragawa (Kyoto),Nearest_Station_Matsuotaisha,Nearest_Station_Nishikyogoku,Nearest_Station_Nishimuko,Nearest_Station_None,Nearest_Station_Rakusaiguchi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
