,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyagi Prefecture,Municipality_Osaki City,District_Furukawa,District_Furukawaaradanome,District_Furukawaarakawakoganecho,District_Furukawaaraya,District_Furukawaasahi,District_Furukawaeaihoncho,District_Furukawaeaikotobukicho,District_Furukawaeainishikicho,District_Furukawaekihigashi,District_Furukawaekimaeodori,District_Furukawaekiminami,District_Furukawafukunuma,District_Furukawafukuura,District_Furukawahonami,District_Furukawahoyanagi,District_Furukawaiigawa,District_Furukawainaba,District_Furukawaishinomori,District_Furukawakanagorin,District_Furukawakawahata,District_Furukawakitainaba,District_Furukawakitamachi,District_Furukawakitsunezuka,District_Furukawakoinabacho,District_Furukawakoizumi,District_Furukawamaedacho,District_Furukawamayose,District_Furukawamikkamachi,District_Furukawaminamimachi,District_Furukawaminamishimmachi,District_Furukawamiyauchi,District_Furukawamiyazawa,District_Furukawamoroyama,District_Furukawanagaoka,District_Furukawanakajimacho,District_Furukawanakazato,District_Furukawananokamachi,District_Furukawaniibori,District_Furukawaniida,District_Furukawaninokamae,District_Furukawanishiarai,District_Furukawanishidate,District_Furukawaohata,District_Furukawaomiya,District_Furukawasaiwaicho,District_Furukawasakaecho,District_Furukawasakainomiya,District_Furukawasakuranome,District_Furukawasawada,District_Furukawasenjujicho,District_Furukawashironishi,District_Furukawasumozone,District_Furukawasuwa,District_Furukawatamanoki,District_Furukawatokamachi,District_Furukawatominaga,District_Furukawatsukanome,District_Furukawatsurugasone,District_Furukawauramachi,District_Furukawawakabacho,District_Furukawayasumizuka,District_Furukawayonekura,District_Iwadeyama,District_Iwadeyamakaminome,District_Iwadeyamashimonome,District_Kashimadaihirawata,District_Kashimadaihironaga,District_Kashimadaikimazuka,District_Matsuyamakanaya,District_Narukoonsen,District_Sambongi,District_Sambongihirubukuro,District_Sambongikoori,District_Sambongiminamiyachi,District_Sambonginiinuma,District_Sambongishimmachi,Nearest_Station_Furukawa,Nearest_Station_Higashiosaki,Nearest_Station_Iwadeyama,Nearest_Station_Kaminome,Nearest_Station_Kashimadai,Nearest_Station_Kawatabionsen,Nearest_Station_Matsuyamamachi,Nearest_Station_Narukogoten-yu,Nearest_Station_Narukoonsen,Nearest_Station_Nishifurukawa,Nearest_Station_None,Nearest_Station_Rikuzen-yachi,Nearest_Station_Tsukanome,Nearest_Station_Yubikan,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
