,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukushima Prefecture,Municipality_Koriyama City,District_(No Address),District_Abukumadai,District_Akagimachi,District_Akutsumachi,District_Araimachi,District_Arayashiki,District_Asahi,District_Asaka,District_Asakakitai,District_Asakamachi,District_Asakamachiarai,District_Asakamachihidenoyama,District_Asakamachiminaminagakubo,District_Asakamachinagakubo,District_Asakamachinarita,District_Asakamachisasagawa,District_Asakamachiushiniwa,District_Asakamachiyoshita,District_Asakarai,District_Atagomachi,District_Atamimachiakogashima,District_Atamimachiatami,District_Atamimachiishimushiro,District_Atamimachinagahashi,District_Atamimachishimoizushima,District_Atamimachitakatama,District_Bizendate,District_Choja,District_Daishin,District_Domaemachi,District_Ekimae,District_Fudomae,District_Fukazawa,District_Fukuyamamachifukuhara,District_Fukuyamamachikubota,District_Fukuyamamachiminamikoizumi,District_Fukuyamamachiyatsuyamada,District_Gozemminami,District_Haga,District_Hayama,District_Hiwadamachi,District_Hiwadamachitakakura,District_Hiwadamachiumezawa,District_Hohatsucho,District_Hosonumamachi,District_Ikenodai,District_Ishibuchimachi,District_Kaguike,District_Kaisei,District_Kameda,District_Kashiwayamamachi,District_Katahiramachi,District_Kibogaoka,District_Kikutamachi,District_Kikutamachiakasaka,District_Kikutamachihorinouchi,District_Kikutamachiwasehara,District_Koharada,District_Konammachifukura,District_Konammachifunatsu,District_Kurume,District_Kuwano,District_Machihigashi,District_Midorigaokahigashi,District_Midorigaokanishi,District_Midorimachi,District_Mihotamachikawata,District_Mihotamachinoda,District_Mihotamachishimomoriya,District_Mihotamachiyahata,District_Mihotamachiyamaguchi,District_Mirokudan,District_Mogimachi,District_Momomidai,District_Motomachi,District_Nagoda,District_Nakamachi,District_Nakano,District_Nakanome,District_Nakatamachiakanuma,District_Namiki,District_Nanatsuikemachi,District_Nariyamamachi,District_Narukami,District_Nishinouchi,District_Odairamachi,District_Omachi,District_Osemachikozu,District_Osemachitadano,District_Otsukimachi,District_Saikon,District_Sakaemachi,District_Sakuragi,District_Sakuta,District_Sasagawa,District_Shima,District_Shimizudai,District_Shimmeicho,District_Shimoshiraiwamachi,District_Shizukamachi,District_Shizukanishi,District_Showa,District_Suimoncho,District_Tamuramachidaizenji,District_Tamuramachigansaku,District_Tamuramachihigashiyama,District_Tamuramachikamiyukiai,District_Tamuramachikanaya,District_Tamuramachikanezawa,District_Tamuramachimiyoda,District_Tamuramachimoriyama,District_Tamuramachisakuragaoka,District_Tamuramachishimoyukiai,District_Tamuramachitokusada,District_Tomitahigashi,District_Tomitamachi,District_Tomitamachihiyoshigaoka,District_Toramarumachi,District_Toyotamachi,District_Tsuchiuri,District_Tsurumidan,District_Tsutsumi,District_Tsutsumishitamachi,District_Unememachi,District_Wakabacho,District_Yajihoncho,District_Yamanemachi,District_Yatsuyamada,District_Yatsuyamadanishi,District_Yokozuka,District_Zukei,Nearest_Station_Akogashima,Nearest_Station_Asakanagamori,Nearest_Station_Bandaiatami,Nearest_Station_Hiwada,Nearest_Station_Iwakimoriyama,Nearest_Station_Kikuta,Nearest_Station_Koriyama (Fukushima),Nearest_Station_Koriyamatomita,Nearest_Station_Mogi,Nearest_Station_None,Nearest_Station_Sukagawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate to which mortgage etc. are set,"Transactional factors_Dealings of real estate to which mortgage etc. are set,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
