,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kanagawa Prefecture,Municipality_Hiratsuka City,District_Akashicho,District_Amanuma,District_Banyu,District_Banyuhoncho,District_Beniyacho,District_Daikancho,District_Enokicho,District_Fudabacho,District_Fujimicho,District_Fujimino,District_Goten,District_Guzo,District_Hanamizudai,District_Higashinakahara,District_Higashishindo,District_Higashiyawata,District_Hinataoka,District_Hiratsuka,District_Hirokawa,District_Idenawa,District_Iijima,District_Ino,District_Kamihiratsuka,District_Kamikichisawa,District_Kataoka,District_Kidokoro,District_Kitakaname,District_Kochi,District_Konabeshima,District_Kurobeoka,District_Kuryozutsumi,District_Manda,District_Matoi,District_Matsukazecho,District_Megumigaoka,District_Minamihara,District_Minamikaname,District_Minamitoyoda,District_Mitsukecho,District_Miyamatsucho,District_Miyanomae,District_Momohamacho,District_Nadeshikohara,District_Nagamochi,District_Nakado,District_Nakahara,District_Nakaharashimojuku,District_Nakazato,District_Nezakama,District_Nijigahama,District_Nishikicho,District_Nishishindo,District_Nishiyawata,District_Ohara,District_Oimatsucho,District_Oiwake,District_Okami,District_Okazaki,District_Oshima,District_Ryujogaoka,District_Saiwaicho,District_Sakuragaoka,District_Sanada,District_Sengokugashi,District_Senzuya,District_Shimmachi,District_Shimojima,District_Shimokichisawa,District_Shinomiya,District_Sodegahama,District_Suka,District_Sumiredaira,District_Suwacho,District_Takahamadai,District_Takane,District_Takaracho,District_Tamura,District_Tanjogaoka,District_Tatsunocho,District_Teradanawa,District_Togahara,District_Tokunobu,District_Toyodabyodoji,District_Toyodahongo,District_Toyodakomine,District_Toyodamiyashita,District_Toyodauchimagi,District_Toyoharacho,District_Tsuchiya,District_Yachiyocho,District_Yaezakicho,District_Yamashita,District_Yokouchi,District_Yoshigiwa,District_Yuuhigaoka,Nearest_Station_Chigasaki,Nearest_Station_Hiratsuka,Nearest_Station_Isehara,Nearest_Station_Miyayama,Nearest_Station_Oiso,Nearest_Station_Samukawa,Nearest_Station_Tokaidaigakumae,Nearest_Station_Tsurumakionsen,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings including private road,Dealings including special circumstances",Transactional factors_Dealings including special circumstances,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
