,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shiga Prefecture,Municipality_Nagahama City,District_An-yojicho,District_Asahicho,District_Bungicho,District_Chikusacho,District_Daijicho,District_Enokicho,District_Gioncho,District_Gomura,District_Hachijocho,District_Haruchikacho,District_Higashikozakacho,District_Hirakatacho,District_Honjocho,District_Horakujicho,District_Horibecho,District_Hosoecho,District_Ichinomiyacho,District_Imagawacho,District_Ishidacho,District_Izumicho,District_Jifukujicho,District_Jogicho,District_Juricho,District_Kadacho,District_Kakinoki,District_Kamiterucho,District_Kanebocho,District_Kanocho,District_Katsucho,District_Kawamichicho,District_Kawasakicho,District_Kinomotochohirose,District_Kinomotochokinomoto,District_Kinomotochokuroda,District_Kitafunacho,District_Kitaikecho,District_Koboricho,District_Koencho,District_Kohokuchoebie,District_Kohokuchohayami,District_Kohokuchoibe,District_Kohokuchomotari,District_Kohokuchoogura,District_Kohokuchosawa,District_Kohokutakatacho,District_Kumodecho,District_Kunitomocho,District_Mikawacho,District_Minamigofukucho,District_Minamihamacho,District_Minamikoashicho,District_Minamitakadacho,District_Minamitazukecho,District_Mitacho,District_Mitsuyacho,District_Mitsuyamotocho,District_Miyabecho,District_Miyamaecho,District_Miyashicho,District_Moricho,District_Nagatacho,District_Nagoshicho,District_Nakayamacho,District_Niisakacho,District_Nishikooricho,District_Nishioicho,District_Nomuracho,District_Nosecho,District_Nosekuracho,District_Ochicho,District_Onoderacho,District_Oshimacho,District_Otatsumicho,District_Oyoricho,District_Retsukecho,District_Sakuracho,District_Shichijocho,District_Shimonogocho,District_Shimosakahamacho,District_Shimosakanakacho,District_Shin-asahimachi,District_Shinjonakacho,District_Shinjoteracho,District_Shinzencho,District_Sonecho,District_Su,District_Suehirocho,District_Sumaicho,District_Tacho,District_Takadacho,District_Takatsukichohigashiatsuji,District_Takatsukichohigashiyanagino,District_Takatsukichohoenji,District_Takatsukichoinokuchi,District_Takatsukichokarakawa,District_Takatsukichokashihara,District_Takatsukichokatayama,District_Takatsukichoochikawa,District_Takatsukichotakatsuki,District_Takatsukichoune,District_Takatsukichoyokoyama,District_Tamuracho,District_Tondacho,District_Tonocho,District_Uchibocho,District_Uwanocho,District_Yamashinacho,District_Yatakacho,District_Yawatahigashicho,District_Yawatanakayamacho,District_Yogochohigashino,District_Yuugecho,Nearest_Station_Azuchi,Nearest_Station_Kawake,Nearest_Station_Kinomoto,Nearest_Station_Nagahama,Nearest_Station_Takatsuki,Nearest_Station_Tamura,Nearest_Station_Torahime,Nearest_Station_Yogo,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
