,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Amagasaki City,District_Daimotsucho,District_Doicho,District_Gembankitanocho,District_Hama,District_Hamadacho,District_Higashidaimotsucho,District_Higashihommachi,District_Higashinanamatsucho,District_Higashinaniwacho,District_Higashisakuragicho,District_Higashisonodacho,District_Higashitsukaguchicho,District_Imafuku,District_Inabamotomachi,District_Inabaso,District_Inadera,District_Jokoji,District_Kaimeicho,District_Kajigashima,District_Kaminoshimacho,District_Kamisakabe,District_Kandakitadoori,District_Kandaminamidoori,District_Kandanakadoori,District_Kanzakicho,District_Kawaranomiya,District_Kema,District_Kinrakujicho,District_Kitadaimotsucho,District_Kitajonai,District_Kitatakeyacho,District_Konakajima,District_Kotouracho,District_Kuchitanaka,District_Kuisehommachi,District_Kuisekitashimmachi,District_Kuiseminamishimmachi,District_Kuiseterajima,District_Kukuchi,District_Kukuchinishimachi,District_Kuriyamacho,District_Marushimacho,District_Meishincho,District_Minamihatsushimacho,District_Minamijonai,District_Minamimukonoso,District_Minaminanamatsucho,District_Minamishimizu,District_Minamitakeyacho,District_Minamitsukaguchicho,District_Misono,District_Miyauchicho,District_Mizudocho,District_Motohamacho,District_Mukocho,District_Mukogawacho,District_Mukomotomachi,District_Mukonosato,District_Mukonoso,District_Mukonosohigashi,District_Mukonosohommachi,District_Mukonosonishi,District_Mukoyutakamachi,District_Nagasuhigashidoori,District_Nagasuhondoori,District_Nagasunakadoori,District_Nagasunishidoori,District_Nakazaikecho,District_Nakiriyamacho,District_Nakoji,District_Nanamatsucho,District_Nishidaimotsucho,District_Nishihommachi,District_Nishihommachikitadoori,District_Nishikawa,District_Nishikoya,District_Nishimisonocho,District_Nishimukojimacho,District_Nishinagasucho,District_Nishinaniwacho,District_Nishisakuragicho,District_Nishitachibanacho,District_Nukatacho,District_Ohamacho,District_Onishicho,District_Oshima,District_Oshokawatacho,District_Oshokita,District_Oshonakadoori,District_Oshonishimachi,District_Santandacho,District_Shido,District_Shimosakabe,District_Shioe,District_Shiomachi,District_Showadoori,District_Showaminamidoori,District_Suimeicho,District_Sutokuin,District_Tachibanacho,District_Takatacho,District_Takeyacho,District_Tano,District_Tateyacho,District_Teramachi,District_Tomatsucho,District_Tonouchicho,District_Tsugiya,District_Tsukaguchicho,District_Tsukaguchihommachi,District_Tsukiji,District_Tsunematsu,District_Tsuneyoshi,District_Yomogawacho,District_Yomogawasoen,District_Zempojicho,Nearest_Station_Amagasaki (Hanshin),Nearest_Station_Amagasaki (JR),Nearest_Station_Amagasaki Center Pool Mae,Nearest_Station_Daimotsu,Nearest_Station_Deyashiki,Nearest_Station_Higashinaruo,Nearest_Station_Inadera,Nearest_Station_Inano,Nearest_Station_Kashima,Nearest_Station_Koshien,Nearest_Station_Koshienguchi,Nearest_Station_Kotoen,Nearest_Station_Kuise,Nearest_Station_Mukogawa,Nearest_Station_Mukonoso,Nearest_Station_Nishinomiya (Hanshin),Nearest_Station_Sonoda,Nearest_Station_Tachibana,Nearest_Station_Takarazuka,Nearest_Station_Tsukaguchi (Hankyu),Nearest_Station_Tsukaguchi (JR),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
