,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shimane Prefecture,Municipality_Izumo City,District_Arakayacho,District_Asayamacho,District_Ashiwatacho,District_Chiimiyacho,District_Edaotsucho,District_En-yaariharacho,District_En-yacho,District_En-yaharamachi,District_En-yakammae,District_Hamacho,District_Higashihayashigicho,District_Higashijinzaicho,District_Higashizonocho,District_Hikawachoaikawa,District_Hikawachofukudomi,District_Hikawachogakuto,District_Hikawachogui,District_Hikawachoharashika,District_Hikawachoimazaike,District_Hikawachokamba,District_Hikawachokaminaoe,District_Hikawachokamishobara,District_Hikawachokampi,District_Hikawachokurome,District_Hikawachominami,District_Hikawachonaoe,District_Hikawachookinosu,District_Hikawachosakada,District_Hikawachosambuichi,District_Hikawachoshobara,District_Hikawachoshussai,District_Hikawachotobimura,District_Hikawachotori,District_Himebara,District_Himebaracho,District_Hiranocho,District_Hiratacho,District_Idaiminamimachi,District_Imaichicho,District_Imaichichokitahommachi,District_Imaichichominamihommachi,District_Inaokacho,District_Jinzaiokicho,District_Jinzaishimmachi,District_Kamien-yacho,District_Kamiokadacho,District_Kandocho,District_Koryochohatamura,District_Koryochoitazu,District_Koryochonibu,District_Koryochooike,District_Koryochosambu,District_Koryochosashiumi,District_Koshicho,District_Kuchiugacho,District_Kunidomicho,District_Makicho,District_Matsuyorishimocho,District_Midamicho,District_Nadabuncho,District_Nakanocho,District_Nakanomihominami,District_Nishidaicho,District_Nishihayashigicho,District_Nishihiratacho,District_Nishishimmachi,District_Nishizonocho,District_Ogitochicho,District_Okadacho,District_Okuugacho,District_Otsuasakura,District_Otsucho,District_Otsukacho,District_Otsushinzakicho,District_Oyamacho,District_Saigocho,District_Satogatacho,District_Shimogoshicho,District_Shimoyokocho,District_Shiroedacho,District_Sonocho,District_Sotozonocho,District_Taishachokitaaraki,District_Taishachokizukihigashi,District_Taishachokizukikita,District_Taishachokizukiminami,District_Taishachokizukinishi,District_Taishachonakaaraki,District_Taishachonyunan,District_Taishachoshurimen,District_Takamatsucho,District_Takaokacho,District_Takeshicho,District_Takichokuchitagi,District_Takichokumura,District_Takichooda,District_Takichotaki,District_Takudanicho,District_Tenjincho,District_Tofukucho,District_Togocho,District_Tsukiyamashimmachi,District_Watarihashicho,District_Yabicho,District_Yanocho,District_Yashimacho,Nearest_Station_Hamayamakoenkitaguchi,Nearest_Station_Izumojinzai,Nearest_Station_Izumoshi,Nearest_Station_Izumotaishamae,Nearest_Station_Kawato,Nearest_Station_Konan (Shimane),Nearest_Station_Midami,Nearest_Station_Naoe,Nearest_Station_Nishiizumo,Nearest_Station_Nunozaki,Nearest_Station_Oda (Shimane),Nearest_Station_Otera,Nearest_Station_Otsumachi,Nearest_Station_Shobara,Nearest_Station_Sono,Nearest_Station_Tabushi,Nearest_Station_Tagi,Nearest_Station_Takahama (Shimane),Nearest_Station_Takeshi,Nearest_Station_Unshuhirata,Nearest_Station_Yokan,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
