,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Chiba Prefecture,Prefecture_Tochigi Prefecture,Municipality_Sakura City,District_Baba,District_Ebara,District_Ebaradai,District_Ebarashinden,District_Fiore-kitsuregawa,District_Fujisawamachi,District_Godo,District_Hachimandai,District_Haruji,District_Hasamada,District_Iiju,District_Iino,District_Inaridai,District_Ino,District_Inomachi,District_Ishikawa,District_Iwana,District_Iwatomi,District_Iwatomimachi,District_Jo,District_Jonaicho,District_Joza,District_Jumokumachi,District_Kaburagimachi,District_Kaburaginakatacho,District_Kairinjimachi,District_Kajigasawa,District_Kakinokizawa,District_Kakinokizawashinden,District_Kakurai,District_Kamasusaka,District_Kamiakutsu,District_Kamibessho,District_Kamikatsuta,District_Kamikoto,District_Kamishizu,District_Kamishizuhara,District_Kanokohata,District_Katsuragi,District_Kitakusakawa,District_Kitsuregawa,District_Koshinozuka,District_Kusakawa,District_Masakadomachi,District_Massaki,District_Matsuyamashinden,District_Mawatashi,District_Minamiusuidai,District_Minamiyuukarigaoka,District_Mirokumachi,District_Miyakojimachi,District_Miyamae,District_Miyanodai,District_Mogamimachi,District_Motomachi,District_Mutsuzaki,District_Nabeyamamachi,District_Nagakubo,District_Nakabiyomachi,District_Nakashizu,District_Namikimachi,District_Naoya,District_Nishishizu,District_Nishiyukarigaoka,District_Obukai,District_Odake,District_Oire,District_Ojamachi,District_Ojidai,District_Omotecho,District_Onaka,District_Osakidai,District_Oshiage,District_Ota,District_Ozakura,District_Sakaecho,District_Sakuragaoka,District_Sakurano,District_Sanno,District_Sennari,District_Shimmachi,District_Shimokoto,District_Shimone,District_Shimoshizu,District_Shimoshizuhara,District_Shin-usuida,District_Shirogane,District_Someino,District_Sootome,District_Takaoka,District_Tamachi,District_Terazaki,District_Terazakikita,District_Tojidai,District_Tsuchiuki,District_Ujiie,District_Ujiieshinden,District_Unosato,District_Uritsuboshinden,District_Usui,District_Usuida,District_Usuidai,District_Yakkodaimachi,District_Yamanosaki,District_Yoshimi,District_Yuukarigaoka,Nearest_Station_Chugakko,Nearest_Station_Enokido (Chiba),Nearest_Station_Ino (Chiba),Nearest_Station_Kamasusaka,Nearest_Station_Kataoka,Nearest_Station_Katsutadai,Nearest_Station_Keiseisakura,Nearest_Station_Keiseiusui,Nearest_Station_Koen,Nearest_Station_Monoi,Nearest_Station_Niita (Tochigi),Nearest_Station_None,Nearest_Station_Osakura,Nearest_Station_Sakura,Nearest_Station_Shizu,Nearest_Station_Ujiie,Nearest_Station_Utsunomiya,Nearest_Station_Yukarigaoka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
