,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shizuoka Prefecture,"Municipality_Aoi Ward,Shizuoka City",District_Abecho,District_Abeguchishinden,District_Agetsuchi,District_Aioicho,District_Akiyamacho,District_Ando,District_Anzai,District_Aoicho,District_Arinaga,District_Ashikubokuchigumi,District_Azumacho,District_Babancho,District_Chiyoda,District_Daikucho,District_Dodayuucho,District_Endoshinden,District_Fukori,District_Fukudagaya,District_Furusho,District_Gobancho,District_Gofukucho,District_Hachibancho,District_Hasecho,District_Hataka,District_Hatori,District_Hatoridaimoncho,District_Hatorihoncho,District_Heiwa,District_Higashi,District_Higashichiyoda,District_Higashikusabukacho,District_Higashisenacho,District_Higashitakajomachi,District_Hinodecho,District_Hirayama,District_Hitoyadocho,District_Hontoori,District_Hontoorinishimachi,District_Ichibancho,District_Ikegaya,District_Ikegayahigashi,District_Inomiyacho,District_Irohacho,District_Johoku,District_Jonaicho,District_Jotocho,District_Kagoe,District_Kamiashiarai,District_Kamigokucho,District_Kamikutsunoyacho,District_Kamitemma,District_Karase,District_Kasuga,District_Kasugacho,District_Kawagoshicho,District_Kawai,District_Kawanabecho,District_Kawarabacho,District_Kita,District_Kitaando,District_Kitanumagami,District_Kogochi,District_Komagatadoori,District_Koyamachi,District_Kozeto,District_Kutsunoya,District_Makigaya,District_Maruyamacho,District_Matsudomi,District_Matsudomikamigumi,District_Matsuno,District_Midoricho,District_Mikawacho,District_Minami,District_Minamiabe,District_Minaminumagami,District_Minamisenacho,District_Minamitamachi,District_Miroku,District_Miyagasakicho,District_Miyamaecho,District_Mizuochicho,District_Naganuma,District_Nagao,District_Nakanogo,District_Nibancho,District_Nishichiyodacho,District_Nishigaya,District_Nishikicho,District_Nishikusabukacho,District_Nishimoncho,District_Nishisenacho,District_Ohara,District_Oiwa,District_Oiwacho,District_Oiwahoncho,District_Oiwamiyashitacho,District_Otamachi,District_Otowacho,District_Rokubancho,District_Ryogaecho,District_Ryunan,District_Saiwaicho,District_Sakaecho,District_Sakuracho,District_Sakuragicho,District_Sambancho,District_Seikancho,District_Sena,District_Senachuo,District_Senagawa,District_Sendai,District_Sengencho,District_Shichibancho,District_Shichikencho,District_Shiinoo,District_Shimma,District_Shimmeicho,District_Shimo,District_Shintemma,District_Shintomicho,District_Shintoori,District_Shobu,District_Showacho,District_Suehirocho,District_Suidocho,District_Sumiyoshicho,District_Sumpucho,District_Surugacho,District_Takajo,District_Takemi,District_Takyo,District_Tamachi,District_Tatsukicho,District_Temmacho,District_Tennocho,District_Togiyacho,District_Tokiwacho,District_Tonzawa,District_Toorikurumacho,District_Tsutsumicho,District_Ubume,District_Uchimaki,District_Ushizuma,District_Wakamatsucho,District_Yachiyocho,District_Yakatamachi,District_Yamazaki,District_Yanagicho,District_Yatsu,District_Yoichi,District_Yokotamachi,District_Yombancho,District_Yoshinocho,District_Yoshizu,District_Yozaemonshinden,District_Yunoki,District_Zaimokucho,District_Zenzamachi,Nearest_Station_Abekawa,Nearest_Station_Higashishizuoka,Nearest_Station_Ikawa,Nearest_Station_Kusanagi (JR),Nearest_Station_None,Nearest_Station_Okitsu,Nearest_Station_Shinkanbara,Nearest_Station_Shizuoka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including valueless house",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
