,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,Municipality_Maizuru City,District_Atagohamamachi,District_Atagokamimachi,District_Atagonakamachi,District_Atagoshimomachi,District_Aza Amarubekami,District_Aza Amarubeshimo,District_Aza Asashiro,District_Aza Asekunaka,District_Aza Donooku,District_Aza Fuki,District_Aza Hama,District_Aza Hatta,District_Aza Higashikanzaki,District_Aza Hikitsuchi,District_Aza Ichiba,District_Aza Imada,District_Aza Isazu,District_Aza Jinai,District_Aza Kamiagu,District_Aza Kamifukui,District_Aza Kawara,District_Aza Kita,District_Aza Kitasui,District_Aza Kitatanabe,District_Aza Kon-ya,District_Aza Kumonna,District_Aza Kuratani,District_Aza Magura,District_Aza Manganji,District_Aza Matsukage,District_Aza Matsunoo,District_Aza Minamitanabe,District_Aza Miyazuguchi,District_Aza Mizoshiri,District_Aza Mori,District_Aza Nagahama,District_Aza Nakayama,District_Aza Nanukaichi,District_Aza Nishi,District_Aza Nishikanzaki,District_Aza Nishiyoshihara,District_Aza Nomuraji,District_Aza Nyo,District_Aza Obakami,District_Aza Obase,District_Aza Obashimo,District_Aza Ochi,District_Aza Ogura,District_Aza Okawa,District_Aza Onyu,District_Aza Sabaka,District_Aza Sakaidani,District_Aza Sengenji,District_Aza Shidaka,District_Aza Shimoagu,District_Aza Shimofukui,District_Aza Shin,District_Aza Taira,District_Aza Takanoyuri,District_Aza Takeya,District_Aza Tamba,District_Aza Tanaka,District_Aza Tendai,District_Aza Tsune,District_Aza Ueyasu,District_Aza Uoya,District_Aza Wada,District_Aza Yasuoka,District_Aza Yoshino,District_Aza Yukinaga,District_Den-encho,District_Hamamachi,District_Hattandakitamachi,District_Hattandaminamimachi,District_Kameiwacho,District_Kitahamacho,District_Kiyomigaoka,District_Kurahashicho,District_Kyogetsucho,District_Kyogetsuhigashimachi,District_Maruyamacho,District_Maruyamaguchicho,District_Maruyamanakamachi,District_Maruyamanishimachi,District_Minamihamacho,District_Mizoshiricho,District_Mizoshirinakamachi,District_Morihommachi,District_Morimachi,District_Nyokitamachi,District_Ochinocho,District_Shichijonakamachi,District_Shirahamadai,District_Showadai,District_Tanakacho,District_Tendaishimmachi,District_Tsuneshimmachi,District_Yanosukecho,District_Yasuokacho,District_Yukinagahigashimachi,District_Yukinagasakuradoori,Nearest_Station_Higashimaizuru,Nearest_Station_Magura,Nearest_Station_Matsunoodera,Nearest_Station_Nishimaizuru,Nearest_Station_Shinonome (Kyoto),Nearest_Station_Shisho,Nearest_Station_Tangokanzaki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects","Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
