,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Saitama Prefecture,Municipality_Koshigaya City,District_Akayamacho,District_Akayamahoncho,District_Azumacho,District_Gamo,District_Gamoakanecho,District_Gamoasahicho,District_Gamoatagocho,District_Gamohigashicho,District_Gamohoncho,District_Gamokotobukicho,District_Gamominamicho,District_Gamonishimachi,District_Gotencho,District_Hanata,District_Higashikoshigaya,District_Higashiosawa,District_Higashiyanagidacho,District_Hirakataminamicho,District_Ihara,District_Kawarazone,District_Kawayanagicho,District_Kitakoshigaya,District_Koshigaya,District_Koshigayahoncho,District_Lake-town,District_Mashibayashi,District_Minamicho,District_Minamikoshigaya,District_Miyamae,District_Miyamotocho,District_Motoyanagidacho,District_Nakajima,District_Nakamachi,District_Nishikata,District_Noboritocho,District_Oaza Fukuroyama,District_Oaza Funato,District_Oaza Gamo,District_Oaza Hanata,District_Oaza Hirakata,District_Oaza Kamimakuri,District_Oaza Kitakawasaki,District_Oaza Kitaushiroya,District_Oaza Mashibayashi,District_Oaza Mashimori,District_Oaza Minamiogishima,District_Oaza Mukobatake,District_Oaza Nagashima,District_Oaza Nishiarai,District_Oaza Nishikata,District_Oaza Nojima,District_Oaza Obayashi,District_Oaza Odomari,District_Oaza Ofusa,District_Oaza Omatsu,District_Oaza Omichi,District_Oaza Omma,District_Oaza Ommashinden,District_Oaza Osogawa,District_Oaza Osugi,District_Oaza Otake,District_Oaza Oyoshi,District_Oaza Ozato,District_Oaza Sannomiya,District_Oaza Shimomakuri,District_Oaza Sunahara,District_Oaza Yajuro,District_Omanocho,District_Osawa,District_Sagamicho,District_Sengendaihigashi,District_Sengendainishi,District_Shichizacho,District_Shimmeicho,District_Shinkawacho,District_Shinkoshigaya,District_Taiseicho,District_Yanagicho,District_Yanakacho,District_Yasakacho,District_Yayoicho,Nearest_Station_Gamo,Nearest_Station_Higashikawaguchi,Nearest_Station_Ichinowari,Nearest_Station_Kitakoshigaya,Nearest_Station_Koshigaya,Nearest_Station_Koshigaya Lake Town,Nearest_Station_Minamikoshigaya,Nearest_Station_Misato (Saitama),Nearest_Station_Obukuro,Nearest_Station_Sengendai,Nearest_Station_Shinden (Saitama),Nearest_Station_Shinkoshigaya,Nearest_Station_Shinmisato,Nearest_Station_Takesato,Nearest_Station_Yoshikawa,Nearest_Station_Yoshikawa-Minami,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings in which auction or arbiter participates",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects","Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
