,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tochigi Prefecture,Municipality_Oyama City,District_Akatsuki,District_Awanomiya,District_Chuocho,District_Ekihigashidoori,District_Ekiminamicho,District_Fuso,District_Hanagakicho,District_Higashijonan,District_Higashimamada,District_Hitotonoya,District_Hongocho,District_Inuzuka,District_Johoku,District_Joto,District_Kamiyama,District_Minamiotome,District_Mitsumine,District_Miyamotocho,District_Nakakuki,District_Nishijonan,District_Oaza Ajito,District_Oaza Amagaya,District_Oaza Amagayashinden,District_Oaza Arai,District_Oaza Awanomiya,District_Oaza Daigyoji,District_Oaza Doto,District_Oaza Fukura,District_Oaza Hachigata,District_Oaza Hanekawa,District_Oaza Higashikuroda,District_Oaza Higashinoda,District_Oaza Higashiyamada,District_Oaza Hirawa,District_Oaza Hitotonoya,District_Oaza Idei,District_Oaza Iizuka,District_Oaza Ikoma,District_Oaza Inabago,District_Oaza Inuzuka,District_Oaza Kagami,District_Oaza Kamihatsuda,District_Oaza Kamiishizuka,District_Oaza Kayabashi,District_Oaza Kizawa,District_Oaza Kogusuri,District_Oaza Mamada,District_Oaza Matsunuma,District_Oaza Minamihanda,District_Oaza Minamiiida,District_Oaza Mukaiharashinden,District_Oaza Mukaino,District_Oaza Nakagawara,District_Oaza Nakajima,District_Oaza Nakakuki,District_Oaza Naranoki,District_Oaza Nishikuroda,District_Oaza Nobushima,District_Oaza Omoto,District_Oaza Otome,District_Oaza Oyama,District_Oaza Sampaikawagishi,District_Oaza Sendazuka,District_Oaza Shimohatsuda,District_Oaza Shimonamai,District_Oaza Shiratori,District_Oaza Takahashi,District_Oaza Tama,District_Oaza Tatsugi,District_Oaza Tojo,District_Oaza Tsukazaki,District_Oaza Yana,District_Oaza Yokokura,District_Oaza Yokokurashinden,District_Otome,District_Shiroyamacho,District_Tenjincho,District_Utsukushigaoka,District_Wakakicho,District_Yahatacho,Nearest_Station_Higashiyuki,Nearest_Station_Koganei,Nearest_Station_Mamada,Nearest_Station_Nogi,Nearest_Station_Omoigawa,Nearest_Station_Otabayashi,Nearest_Station_Oyama,Nearest_Station_Utsunomiya,Nearest_Station_Yuhki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
