,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukuoka Prefecture,"Municipality_Kokuraminami Ward,Kitakyushu City",District_Abeyama,District_Fujimi,District_Gamo,District_Hachimancho,District_Harugaoka,District_Hayamacho,District_Higashimizumachi,District_Higashinuki,District_Hinodemachi,District_Hiraodai,District_Ishidamachi,District_Ishidaminami,District_Jono,District_Kakuremino,District_Kamiishida,District_Kamikuzuhara,District_Kaminuki,District_Kamisone,District_Kamiyoshida,District_Kikugaoka,District_Kitagata,District_Kusamihigashi,District_Kusaminishi,District_Kuzuhara,District_Kuzuharahigashi,District_Kuzuharahommachi,District_Kuzuharamotomachi,District_Kuzuharatakamatsu,District_Maigaoka,District_Minamigata,District_Minamiwakazonomachi,District_Moritsune,District_Moritsunehommachi,District_Naganohigashimachi,District_Naganohommachi,District_Nagao,District_Nakanuki,District_Nakanukihommachi,District_Nakasone,District_Nakasonehigashi,District_Nakayoshida,District_Ninatawakazono,District_Nishimizumachi,District_Nishinuki,District_Nukiyayoigaoka,District_Numahommachi,District_Numamidorimachi,District_Numaminamimachi,District_Numashimmachi,District_Oaza Dobaru,District_Oaza Haruyoshi,District_Oaza Horikoshi,District_Oaza Ichimaru,District_Oaza Ideura,District_Oaza Ishiharamachi,District_Oaza Kinoshita,District_Oaza Komori,District_Oaza Kusami,District_Oaza Kuzuhara,District_Oaza Mohara,District_Oaza Nuki,District_Oaza Oma,District_Oaza Shii,District_Oaza Shindoji,District_Oaza Takatsuo,District_Oaza Tokuyoshi,District_Oaza Yamamoto,District_Oaza Yobuno,District_Oaza Yokoshiro,District_Osayukihigashi,District_Osayukinishi,District_Seiwadai,District_Shigezumi,District_Shii,District_Shiitakahadai,District_Shimoishida,District_Shimojono,District_Shimominamigata,District_Shimonuki,District_Shimosone,District_Shimosoneshimmachi,District_Shimoyoshida,District_Shitoku,District_Sonekitamachi,District_Soneshindemminami,District_Soneshindenkita,District_Tahara,District_Taharashimmachi,District_Takano,District_Tokuriki,District_Tokurikishimmachi,District_Tokuyoshihigashi,District_Tokuyoshiminami,District_Tokuyoshinishi,District_Tsuda,District_Tsudaminamimachi,District_Tsudashimmachi,District_Wakazono,District_Yaesumachi,District_Yamate,District_Yokoshirohayama,District_Yokoshirohigashimachi,District_Yokoshirokitamachi,District_Yokoshirominamimachi,District_Yoshidanirenokizaka,District_Yugawa,District_Yugawashimmachi,Nearest_Station_Abeyamakoen,Nearest_Station_Ishida (Fukuoka),Nearest_Station_Ishiharamachi,Nearest_Station_Jono (JR),Nearest_Station_Jono (Kitakyushu-monorail),Nearest_Station_Katano,Nearest_Station_Keibajomae (Fukuoka),Nearest_Station_Kikugaoka,Nearest_Station_Kitagata (Fukuoka),Nearest_Station_Kokura (Fukuoka),Nearest_Station_Kusami,Nearest_Station_Moritsune,Nearest_Station_Nishikokura,Nearest_Station_None,Nearest_Station_Shii (JR),Nearest_Station_Shii (Kitakyushu-monorail),Nearest_Station_Shiikoen,Nearest_Station_Shimosone,Nearest_Station_Tokurikiarashiyamaguchi,Nearest_Station_Tokurikikodanmae,Nearest_Station_Yobuno,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
