,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Miyagi Prefecture,"Municipality_Aoba Ward,Sendai City",District_Aobamachi,District_Aramaki,District_Aramakichuo,District_Aramakihonzawa,District_Aramakishimmeimachi,District_Asahigaoka,District_Chiyodamachi,District_Chuo,District_Dainohara,District_Dainoharashinrinkoen,District_Fukuzawamachi,District_Futabagaoka,District_Futsukamachi,District_Goroku,District_Hachiman,District_Hasekuramachi,District_Hayamamachi,District_Higashikatsuyama,District_Hirosemachi,District_Honcho,District_Ichibancho,District_Itsutsubashi,District_Kadan,District_Kakyoin,District_Kamiayashi,District_Kamisugi,District_Kashiwagi,District_Kasugamachi,District_Katahira,District_Kimachi,District_Kimachidoori,District_Kitamemachi,District_Kitane,District_Kitanekuromatsu,District_Kitayama,District_Kokubuncho,District_Komatsushima,District_Komegafukuro,District_Kunimi,District_Kunimigaoka,District_Kuryu,District_Miyamachi,District_Mizunomori,District_Nakae,District_Nakayama,District_Nishikatsuyama,District_Nishikicho,District_Nishikigaoka,District_Ochiai,District_Odawara,District_Omachi,District_Oritate,District_Otamayashita,District_Otemachi,District_Sagigamori,District_Sakuragaoka,District_Seiryomachi,District_Shiheimachi,District_Shimoayashi,District_Showamachi,District_Tachimachi,District_Takamatsu,District_Tooricho,District_Toshogu,District_Tsuchitoi,District_Tsunogoro,District_Tsutsumidooriamamiyamachi,District_Tsutsumimachi,District_Umedamachi,District_Yamatemachi,Nearest_Station_Aoba-dori Ichibancho,Nearest_Station_Aobadori,Nearest_Station_Asahigaoka (Miyagi),Nearest_Station_Atago (Miyagi),Nearest_Station_Atagobashi,Nearest_Station_Ayashi,Nearest_Station_Dainohara,Nearest_Station_Hirosedori,Nearest_Station_International Center (Miyagi),Nearest_Station_Itsutsubashi,Nearest_Station_Kawauchi (Miyagi),Nearest_Station_Kitasendai,Nearest_Station_Kitayama (Miyagi),Nearest_Station_Kitayobancho,Nearest_Station_Kotodaikoen,Nearest_Station_Kunimi (Miyagi),Nearest_Station_Kuromatsu (Miyagi),Nearest_Station_Kuzuoka,Nearest_Station_Omachi Nishi-koen,Nearest_Station_Rikuzen-ochiai,Nearest_Station_Sendai,Nearest_Station_Tohokufukushidaimae,Nearest_Station_Toshogu,Nearest_Station_Tsutsujigaoka,Layout_1DK,Layout_1DK+K,Layout_1DK+S,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1LK,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_2LK,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3K+S,Layout_3LD,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5DK,Layout_5LDK,Layout_Duplex,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
