,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Ise City,District_Aritakicho,District_Asamacho,District_Awanocho,District_Fujisatocho,District_Fukiage,District_Funae,District_Furuichicho,District_Futamata,District_Futamatacho,District_Futamichochaya,District_Futamichohikarinomachi,District_Futamichoimaishiki,District_Futamichomatsushita,District_Futamichomitsu,District_Futamichomizoguchi,District_Futamichonishi,District_Futamichosho,District_Futamichoyamadahara,District_Higashioizucho,District_Higashitoyohamacho,District_Hommachi,District_Ichinoki,District_Ichishicho,District_Isocho,District_Isshikicho,District_Iwabuchi,District_Jinkyu,District_Kamiyashiroko,District_Kanomicho,District_Kashiwacho,District_Kawabatacho,District_Kawasaki,District_Kodakujimotocho,District_Kogicho,District_Kurosecho,District_Kusubecho,District_Maeyamacho,District_Mazecho,District_Misonochokamijo,District_Misonochonagaya,District_Misonochoonakajima,District_Misonochoshingai,District_Misonochotakabuku,District_Miyagawa,District_Miyajiri,District_Miyamachi,District_Muramatsucho,District_Nakajima,District_Nakamuracho,District_Nakamurachosakuragaoka,District_Nakanocho,District_Nakazucho,District_Nishitoyohamacho,District_Nomuracho,District_Obatachoakeno,District_Obatachohommachi,District_Obatachomiyamae,District_Obatachomotomachi,District_Obatachoshimura,District_Obatachosogo,District_Obatachoyuta,District_Okamoto,District_Okuracho,District_Ominatocho,District_Onoecho,District_Ozeko,District_Sakuragicho,District_Seitacho,District_Shimonocho,District_Sochicho,District_Sone,District_Tajiricho,District_Takegahanacho,District_Tokiwa,District_Tokiwacho,District_Tooricho,District_Tsujikuru,District_Tsujikurucho,District_Tsumuracho,District_Uejicho,District_Ujinakanokiricho,District_Ujitachicho,District_Ujiurata,District_Uraguchi,District_Uraguchicho,District_Yamatomachi,District_Yokaichibacho,Nearest_Station_Akeno,Nearest_Station_Asama,Nearest_Station_Futaminoura,Nearest_Station_Iseshi,Nearest_Station_Isuzugaoka,Nearest_Station_Isuzugawa,Nearest_Station_Matsushita,Nearest_Station_Miyagawa,Nearest_Station_Miyamachi,Nearest_Station_Myojo,Nearest_Station_Obata (Mie),Nearest_Station_Tamaru,Nearest_Station_Ujiyamada,Nearest_Station_Yamadakamiguchi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
