,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,"Municipality_Kita Ward,Kyoto City",District_Chojohigashimachi,District_Chojonishimachi,District_Hiranohatchoyanagicho,District_Hiranohigashiyanagicho,District_Hiranokamihatchoyanagicho,District_Hiranokamiyanagicho,District_Hiranomiyakitacho,District_Hiranomiyamotocho,District_Hiranomiyanishicho,District_Hiranomiyashikicho,District_Hiranosakuragicho,District_Hiranotoriimaecho,District_Izumojikaguracho,District_Izumojimatsunoshitacho,District_Izumojitatemotocho,District_Izumojitawaracho,District_Kamigamoakaocho,District_Kamigamoaoinomoricho,District_Kamigamoarakusacho,District_Kamigamoasatsuyugaharacho,District_Kamigamoazekachicho,District_Kamigamoeboshigakakiuchicho,District_Kamigamofujinokicho,District_Kamigamofunatsukicho,District_Kamigamohazamacho,District_Kamigamohigashigotocho,District_Kamigamohigashiuenodancho,District_Kamigamoikebatacho,District_Kamigamoikedonocho,District_Kamigamoimaigaharacho,District_Kamigamoishikazucho,District_Kamigamoitchoguchicho,District_Kamigamoiwagakakiuchicho,District_Kamigamokitanoharacho,District_Kamigamokitaojicho,District_Kamigamokoyama,District_Kamigamomaedacho,District_Kamigamomatsumotocho,District_Kamigamomeotoiwacho,District_Kamigamomidoroikecho,District_Kamigamominamiojicho,District_Kamigamomotoyama,District_Kamigamomukainawatecho,District_Kamigamomukaiumecho,District_Kamigamonakanokawaracho,District_Kamigamonakanosakacho,District_Kamigamonakaojicho,District_Kamigamonakayamacho,District_Kamigamoniken-yacho,District_Kamigamonishigawaracho,District_Kamigamonishigotocho,District_Kamigamonishiuenodancho,District_Kamigamookamotocho,District_Kamigamookamotoguchicho,District_Kamigamootobosecho,District_Kamigamorokudandacho,District_Kamigamosakakidacho,District_Kamigamosakuraicho,District_Kamigamosemigakakiuchicho,District_Kamigamoshobuencho,District_Kamigamotakanawatecho,District_Kamigamotakegahanacho,District_Kamigamotoyodacho,District_Kamigamotsuchikadocho,District_Kamigamotsunokunicho,District_Kamigamoumanomecho,District_Kamigamoumegatsujicho,District_Kamigamoyabutacho,District_Kamigamoyamamotocho,District_Kamigoryokamiecho,District_Kamiseizoguchicho,District_Kinugasaakasakacho,District_Kinugasaaramicho,District_Kinugasababacho,District_Kinugasagoshonouchicho,District_Kinugasahigashigoshonouchicho,District_Kinugasahigashihirakicho,District_Kinugasahimurocho,District_Kinugasahirakicho,District_Kinugasakagamiishicho,District_Kinugasakaidocho,District_Kinugasakitaaramicho,District_Kinugasakitatakahashicho,District_Kinugasakitatenjimmoricho,District_Kinugasanishibabacho,District_Kinugasanishigoshonouchicho,District_Kinugasanishihirakicho,District_Kinugasanishisonjoincho,District_Kinugasaoharaicho,District_Kinugasasomoncho,District_Kinugasatakahashicho,District_Kitanokamihakubaicho,District_Kitanokobaicho,District_Kitanonishihakubaicho,District_Kitanoshimohakubaicho,District_Komatsubarakitamachi,District_Komatsubaraminamimachi,District_Koyamacho,District_Koyamahananokicho,District_Koyamahatsunecho,District_Koyamahigashigen-icho,District_Koyamahigashihanaikecho,District_Koyamahigashimotomachi,District_Koyamahigashionocho,District_Koyamahoriikecho,District_Koyamaitakuracho,District_Koyamakamihananokicho,District_Koyamakamihatsunecho,District_Koyamakamiitakuracho,District_Koyamakamiuchikawaracho,District_Koyamakitagen-icho,District_Koyamakitakamifusacho,District_Koyamakitaonocho,District_Koyamaminamikamifusacho,District_Koyamaminamionocho,District_Koyamamotomachi,District_Koyamanakamizocho,District_Koyamanishigen-icho,District_Koyamanishihanaikecho,District_Koyamanishikamifusacho,District_Koyamanishimotomachi,District_Koyamanishionocho,District_Koyamashimofusacho,District_Koyamashimohananokicho,District_Koyamashimoitakuracho,District_Koyamashimouchikawaracho,District_Murasakinodaitokujicho,District_Murasakinogonouecho,District_Murasakinohananobocho,District_Murasakinohigashifujinomoricho,District_Murasakinohigashifunaokacho,District_Murasakinohigashigoshodencho,District_Murasakinohigashinocho,District_Murasakinohigashisendocho,District_Murasakinoimamiyacho,District_Murasakinojunibocho,District_Murasakinokamigoshodencho,District_Murasakinokamikashiwanocho,District_Murasakinokamimikoshicho,District_Murasakinokamimonzencho,District_Murasakinokamisekiryucho,District_Murasakinokamitoridacho,District_Murasakinokamitsukiyamacho,District_Murasakinokamiwakakusacho,District_Murasakinokamiyanagicho,District_Murasakinokitafunaokacho,District_Murasakinominamifunaokacho,District_Murasakinominamihananobocho,District_Murasakinomiyahigashicho,District_Murasakinomiyanishicho,District_Murasakinomonzencho,District_Murasakinonakakashiwanocho,District_Murasakinonishidoicho,District_Murasakinonishifujinomoricho,District_Murasakinonishigoshodencho,District_Murasakinonishinocho,District_Murasakinonishirendainocho,District_Murasakinonishisendocho,District_Murasakinosekiryucho,District_Murasakinosendocho,District_Murasakinoshimokashiwanocho,District_Murasakinoshimomikoshicho,District_Murasakinoshimomonzencho,District_Murasakinoshimosekiryucho,District_Murasakinoshimotoridacho,District_Murasakinoshimotsukiyamacho,District_Murasakinoshimowakakusacho,District_Murasakinoshimoyanagicho,District_Murasakinouenocho,District_Murasakinounrin-incho,District_Nakagawakitayamacho,District_Nishigamobonoshirocho,District_Nishigamochinjuancho,District_Nishigamoharinokicho,District_Nishigamohinokuchicho,District_Nishigamoimaharacho,District_Nishigamoinokuchicho,District_Nishigamojinkoincho,District_Nishigamokaerugatani,District_Nishigamokakinokicho,District_Nishigamokamishodacho,District_Nishigamokanigasakacho,District_Nishigamokanoshitacho,District_Nishigamokawakamicho,District_Nishigamokitachinjuancho,District_Nishigamokitaimaharacho,District_Nishigamokitakawakamicho,District_Nishigamokitayamanomoricho,District_Nishigamomarukawacho,District_Nishigamomarumine,District_Nishigamominamiimaharacho,District_Nishigamominamikawakamicho,District_Nishigamominamiokuricho,District_Nishigamomizugakicho,District_Nishigamonakakawakamicho,District_Nishigamoobukecho,District_Nishigamoodoguchicho,District_Nishigamookuricho,District_Nishigamoshimoshodacho,District_Nishigamosumiyashirocho,District_Nishigamoyamanomoricho,District_Okitayamaharadaniinuicho,District_Omiyagentakukitacho,District_Omiyagentakukitahigashicho,District_Omiyagentakuminamicho,District_Omiyahigashionoboricho,District_Omiyahigashisomonguchicho,District_Omiyahigashiwakidaicho,District_Omiyahirakicho,District_Omiyaichinoicho,District_Omiyakitahakonoicho,District_Omiyakitahayashicho,District_Omiyakitatsubakiharacho,District_Omiyakitayamanomaecho,District_Omiyaminamihakonoicho,District_Omiyaminamihayashicho,District_Omiyaminamitajiricho,District_Omiyaminamitsubakiharacho,District_Omiyaminamiyamanomaecho,District_Omiyanakahayashicho,District_Omiyanakanoyashirocho,District_Omiyanakasomonguchicho,District_Omiyanishinoyamacho,District_Omiyanishionoboricho,District_Omiyanishisomonguchicho,District_Omiyanishiyamanomaecho,District_Omiyashakadani,District_Omiyatajiricho,District_Omiyauenokishicho,District_Omiyayakushiyamahigashicho,District_Omiyayakushiyamanishicho,District_Ono,District_Shichikudaimoncho,District_Shichikuhigashidaimoncho,District_Shichikuhigashikurisucho,District_Shichikuhigashimomonomotocho,District_Shichikukamihommachi,District_Shichikukamihorikawacho,District_Shichikukamikosaicho,District_Shichikukamimidoricho,District_Shichikukaminokishicho,District_Shichikukamishibamotocho,District_Shichikukamisonocho,District_Shichikukamitakedonocho,District_Shichikukamiumenokicho,District_Shichikukitadaimoncho,District_Shichikukitakurisucho,District_Shichikukurisucho,District_Shichikumomonomotocho,District_Shichikunishidaimoncho,District_Shichikunishikurisucho,District_Shichikunishimomonomotocho,District_Shichikunishinoyamacho,District_Shichikunishinoyamahigashicho,District_Shichikunishitakanawacho,District_Shichikuseihokucho,District_Shichikuseinancho,District_Shichikushimohommachi,District_Shichikushimokosaicho,District_Shichikushimomidoricho,District_Shichikushimoshibamotocho,District_Shichikushimosonocho,District_Shichikushimotakedonocho,District_Shichikutakanawacho,District_Shichikutakedonocho,District_Shichikuushiwakacho,District_Shingoryoguchicho,District_Taishogumminamiichijocho,District_Taishogun-ichijocho,District_Taishogunhigashitakatsukasacho,District_Taishogunkawabatacho,District_Taishogunnishimachi,District_Taishogunnishitakatsukasacho,District_Taishogunsakatacho,District_Takagaminefujibayashicho,District_Takagaminekaminocho,District_Takagaminekinohatacho,District_Takagaminekitatakaminecho,District_Takagaminekoetsucho,District_Takagaminekuromoncho,District_Takagaminekyudoicho,District_Takagamineminamitakaminecho,District_Tojiimminamimachi,District_Tojiinhigashimachi,District_Tojiinkitamachi,District_Tojiinnakamachi,District_Tojiinnishimachi,Nearest_Station_Demachiyanagi,Nearest_Station_Enmachi,Nearest_Station_Hanazono (Kyoto),Nearest_Station_Ichihara,Nearest_Station_Imadegawa,Nearest_Station_Kitanohakubaicho,Nearest_Station_Kitaoji,Nearest_Station_Kitayama (Kyoto),Nearest_Station_Kuramaguchi,Nearest_Station_Kyotoseikadaimae,Nearest_Station_Matsugasaki (Kyoto),Nearest_Station_Nikenchaya (Kyoto),Nearest_Station_None,Nearest_Station_Omuroninnaji,Nearest_Station_Tojiin,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
