,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Gifu Prefecture,Municipality_Ogaki City,District_Akabanacho,District_Akasakacho,District_Akasakadaimon,District_Akasakashimmachi,District_Akasakashinden,District_Aohakacho,District_Aonocho,District_Aoyanagicho,District_Arakawacho,District_Araocho,District_Araotamaike,District_Asahimachi,District_Asakusa,District_Asanaka,District_Ayano,District_Ayanocho,District_Azumacho,District_Babacho,District_Bangumicho,District_Ebisuchokita,District_Ebisuchominami,District_Edago,District_Fujiecho,District_Fukaikecho,District_Fukutacho,District_Funamachi,District_Furumiyacho,District_Futabacho,District_Gakudencho,District_Gamacho,District_Gotemmachi,District_Hasu,District_Hayashimachi,District_Higashimae,District_Higashitogawacho,District_Hinodecho,District_Hinokicho,District_Hiramachi,District_Hiruicho,District_Hommachi,District_Howacho,District_Ikejiricho,District_Imajuku,District_Inabahigashi,District_Inabakita,District_Inabanishi,District_Inugafuchicho,District_Irikata,District_Jinaicho,District_Jomen,District_Jurokucho,District_Kagano,District_Kaihotsucho,District_Kaizonecho,District_Kamafue,District_Kamiishizuchomakida,District_Kasagicho,District_Kasanuicho,District_Kawaguchi,District_Kidocho,District_Kirigasakicho,District_Kiriishicho,District_Kirocho,District_Kitagatacho,District_Kitakiriishicho,District_Kochimaru,District_Kofukujicho,District_Kono,District_Kotobukicho,District_Kumanocho,District_Kuruwamachi,District_Kuruwamachihigashi,District_Kuzegawacho,District_Kyutokucho,District_Makinocho,District_Mangoku,District_Marunouchi,District_Midoricho,District_Midorien,District_Minamiisshikicho,District_Minamikiriishicho,District_Minaminokawacho,District_Minamitakahashicho,District_Minamiwakamori,District_Minamiwakamoricho,District_Mitsuyacho,District_Mitsuzukacho,District_Miwacho,District_Miyamachi,District_Motoima,District_Motoimacho,District_Murohommachi,District_Muromachi,District_Muromuracho,District_Nagamatsucho,District_Nagasawacho,District_Nakagawacho,District_Nakamachi,District_Nakanocho,District_Nakanoe,District_Nakazonecho,District_Nishikimachi,District_Nishinokawacho,District_Nishitogawacho,District_Nishizakicho,District_Noginomoricho,District_Noguchi,District_Oi,District_Oikecho,District_Okachimachi,District_Omura,District_Oshimacho,District_Ryokecho,District_Sakashitacho,District_Sambongi,District_Shimacho,District_Shimazato,District_Shimbabacho,District_Shimizucho,District_Shimmei,District_Shinchicho,District_Shindencho,District_Shinnagamatsu,District_Shinnagasawacho,District_Shizusatocho,District_Showa,District_Shukujicho,District_Sobutsu,District_Sodojimacho,District_Sotono,District_Sugano,District_Suguecho,District_Sunomatachofutatsugi,District_Sunomatachokamijuku,District_Sunomatachosaikawa,District_Sunomatachoshimojuku,District_Sunomatachosunomata,District_Tagishima,District_Takayacho,District_Takejimacho,District_Tamachi,District_Tawaramachi,District_Temmacho,District_Tobana,District_Toiyamachi,District_Tsukizutecho,District_Tsumuracho,District_Tsurumicho,District_Uchiwara,District_Uoyacho,District_Wagohommachi,District_Wagoshimmachi,District_Wakamoricho,District_Wariden,District_Waridencho,District_Yashimacho,District_Yasuicho,District_Yokozone,District_Yonokidocho,District_Yoyasucho,Nearest_Station_Higashiogaki,Nearest_Station_Hozumi,Nearest_Station_Minoakasaka,Nearest_Station_None,Nearest_Station_Ogaki,Nearest_Station_Sekigahara,Nearest_Station_Tarui,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
