,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,"Municipality_Nakamura Ward,Nagoya City",District_Arawaicho,District_Daimoncho,District_Dainichicho,District_Fujiecho,District_Fukakawacho,District_Futasecho,District_Futatsubashicho,District_Gomaecho,District_Gongentoori,District_Gotanjocho,District_Hashishitacho,District_Hatsusha,District_Hibitsucho,District_Higashishukucho,District_Hinomiyacho,District_Hiyoshicho,District_Honjintoori,District_Ibukacho,District_Inabajicho,District_Inabajihontoori,District_Inakamicho,District_Inanishicho,District_Inokoshicho,District_Inuidecho,District_Iwakamicho,District_Iwatsukacho,District_Iwatsukahontoori,District_Joshucho,District_Juocho,District_Kakuwaricho,District_Kamejima,District_Kamikomenocho,District_Kaminomiyacho,District_Kamotsukicho,District_Kasumoricho,District_Katoricho,District_Kawamaecho,District_Kikusuicho,District_Kitahatacho,District_Kitauracho,District_Kokamocho,District_Kotobukicho,District_Kumanocho,District_Kusanagicho,District_Kyodencho,District_Matsubaracho,District_Meieki,District_Meiekiminami,District_Meirakucho,District_Michishitacho,District_Miyatsukacho,District_Morisuecho,District_Moritacho,District_Motonakamuracho,District_Mukojimacho,District_Nagaosacho,District_Nagatoicho,District_Nagono,District_Nakajimacho,District_Nakamuracho,District_Nakamurahommachi,District_Nakamuranakamachi,District_Namiki,District_Nibuikecho,District_Nigiwaicho,District_Nishikomenocho,District_Nishisakaecho,District_Nodacho,District_Nogamicho,District_Noritake,District_Noritakehontoori,District_Oakicho,District_Ogontori,District_Okitacho,District_Omiyacho,District_Oshikidacho,District_Sakocho,District_Sakomaecho,District_Sennaritoori,District_Shimokomenocho,District_Shimonakamuracho,District_Shintomicho,District_Shioikecho,District_Shirakocho,District_Shiroyashikicho,District_Shukuatocho,District_Sunadacho,District_Suwacho,District_Taiko,District_Taikotori,District_Taishocho,District_Takamichicho,District_Takasukacho,District_Takebashicho,District_Toriinishitoori,District_Toriitoori,District_Toyobatacho,District_Toyokunitoori,District_Tsubakicho,District_Tsurugicho,District_Ushidatoori,District_Wakamiyacho,District_Yasukunicho,District_Yokoi,District_Yokomaecho,Nearest_Station_Fushimi (Aichi),Nearest_Station_Fushiya,Nearest_Station_Hatta (JR),Nearest_Station_Hatta (Nagoyashiei),Nearest_Station_Higashibiwajima,Nearest_Station_Honjin,Nearest_Station_Iwatsuka,Nearest_Station_Joshin,Nearest_Station_Kamejima,Nearest_Station_Kasumori,Nearest_Station_Kintetsuhatta,Nearest_Station_Kogane (Aichi),Nearest_Station_Kokusai Center (Aichi),Nearest_Station_Komeno,Nearest_Station_Nagoya,Nearest_Station_Nakamurakoen,Nearest_Station_Nakamurakuyakusho,Nearest_Station_Nakamuranisseki,Nearest_Station_Osukannon,Nearest_Station_Sako,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings of real estate that includes wound etc.",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
