,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukushima Prefecture,Municipality_Iwaki City,District_Azumadamachi,District_Chuodaiiino,District_Chuodaikashima,District_Chuodaitakaku,District_Ebatamachi,District_Ena,District_Hayama,District_Heisei,District_Hisanohamamachihisanohama,District_Hisanohamamachinishi,District_Hisanohamamachitanoami,District_Ishimori,District_Ishizukamachi,District_Iwamamachi,District_Izumigaoka,District_Izumimachi,District_Izumimachihon-ya,District_Izumimachikurosuno,District_Izumimachishimogawa,District_Izumimachitakijiri,District_Izumimachitamatsuyu,District_Izumimoegidai,District_Izumitamatsuyu,District_Jiyuugaoka,District_Jobammatsugadai,District_Jobammizunoyamachi,District_Joban-osamagomachi,District_Joban-yumotomachi,District_Jobanfujiwaramachi,District_Jobankamiyadamachi,District_Jobankamiyunagayamachi,District_Jobannishigomachi,District_Jobansekifunemachi,District_Jobanshimofunaomachi,District_Jobanshimoyunagayamachi,District_Jobanshiratorimachi,District_Kaneyamamachi,District_Kashimamachifunado,District_Kashimamachihashirikuma,District_Kashimamachiiida,District_Kashimamachikomoda,District_Kashimamachikubo,District_Kashimamachimiyo,District_Kashimamachishimokuramochi,District_Kashimamachishimoyada,District_Kusakidai,District_Meijidanchi,District_Minamidai,District_Nagasaki,District_Nakanosaku,District_Nakaokamachi,District_Nakosomachikubota,District_Nakosomachikubotamachidori,District_Nakosomachiodaka,District_Nakosomachisakai,District_Nakosomachisekita,District_Nakosomachisekitanishi,District_Nakosomachishiroyone,District_Nakosomachishisawa,District_Niidamachi,District_Nishikimachi,District_Nishikimachichuo,District_Nishikimachieguri,District_Nishikimachinakamukae,District_Obamamachi,District_Ogawamachikamiogawa,District_Ogawamachimishima,District_Ogawamachisekiba,District_Ogawamachitakahagi,District_Ogawamachiuwadaira,District_Ohisamachikohisa,District_Ojimamachi,District_Onahama,District_Onahamaaikoshima,District_Onahamaatagocho,District_Onahamaatagoue,District_Onahamahanabatakecho,District_Onahamakamikajiro,District_Onahamakimigatsukacho,District_Onahamaminamikimigatsukacho,District_Onahamaminamitomioka,District_Onahamaminatogaoka,District_Onahamanakachozakai,District_Onahamanishicho,District_Onahamanishikimigatsukacho,District_Onahamanoda,District_Onahamaohara,District_Onahamaokaona,District_Onahamarinjo,District_Onahamashima,District_Onahamashimokajiro,District_Onahamasumiyoshi,District_Onahamasuwacho,District_Onahamatamagawamachi,District_Onahamateramawaricho,District_Orito,District_Sakuragaoka,District_Sanukamachi,District_Sanukamachihigashi,District_Satogaoka,District_Shonandai,District_Taira,District_Tairaakai,District_Tairaakaihira,District_Tairaattame,District_Tairafujima,District_Tairaharagoya,District_Tairaizumizaki,District_Tairakamata,District_Tairakamiarakawa,District_Tairakamihirakubo,District_Tairakamikabeya,District_Tairakamitakaku,District_Tairakamiyasaku,District_Tairakitashirado,District_Tairakujiraoka,District_Tairamakunouchi,District_Tairamanome,District_Tairaminamishirado,District_Tairanakahirakubo,District_Tairanakakabeya,District_Tairanakayama,District_Tairanumanouchi,District_Tairanumanouchisuwabara,District_Tairarokuchome,District_Tairashimoarakawa,District_Tairashimohirakubo,District_Tairashimokabeya,District_Tairashimokatayose,District_Tairashimoogoe,District_Tairashimotakaku,District_Tairashio,District_Tairatoyoma,District_Tairayagawase,District_Tairayamazaki,District_Tairayoshinoya,District_Tomitsumachi,District_Uchigomidaisakaimachi,District_Uchigomimayamachi,District_Uchigomiyamachi,District_Uchigoojimamachi,District_Uchigoshiramizumachi,District_Uchigotakasakamachi,District_Uchigotsuzuramachi,District_Uchigouchimachi,District_Uedamachi,District_Uedamachichuo,District_Uedamachihoncho,District_Uedamachiminamimachi,District_Ushirodamachi,District_Usuiso,District_Wakabadai,District_Watanabemachibora,District_Watanabemachitanabe,District_Yamadamachi,District_Yokodai,District_Yoshimamachiaiya,District_Yoshimamachiimaniida,District_Yoshimamachikamiyoshima,District_Yoshimamachikawanago,District_Yoshimamachikitayoshima,District_Yoshimamachinakayoshima,District_Yoshimamachioyasaku,District_Yoshimamachishimoyoshima,District_Yotsukuramachi,District_Yotsukuramachihosoya,District_Yotsukuramachikaminiida,District_Yotsukuramachikitsunezuka,District_Yotsukuramachinagi,District_Yotsukuramachiomori,District_Yotsukuramachishimoniida,District_Yotsukuramachitamayama,Nearest_Station_Akai,Nearest_Station_Hisanohama,Nearest_Station_Iwaki,Nearest_Station_Izumi (JR),Nearest_Station_Kusano (Fukushima),Nearest_Station_Nakoso,Nearest_Station_Ogawago,Nearest_Station_Uchigo,Nearest_Station_Ueda (Fukushima),Nearest_Station_Yotsukura,Nearest_Station_Yumoto,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
