,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Hyogo Prefecture,Municipality_Himeji City,District_Aboshiku,District_Aoyama,District_Aoyamakita,District_Aoyamanishi,District_Arashiyamacho,District_Bakuromachi,District_Chiyodamachi,District_Chonotsubo,District_Chuji,District_Chujiminaminocho,District_Fukunakamachi,District_Fukuzawacho,District_Funahashicho,District_Goken-yashiki,District_Hanakagecho,District_Higashiekimaecho,District_Higashiimajuku,District_Higashinobusue,District_Higashitsujii,District_Hinodecho,District_Hiranomachi,District_Hirohataku,District_Hirohatakuazumacho,District_Hirohatakuhigashishimmachi,District_Hirohatakuhommachi,District_Hirohatakukitanocho,District_Hirohatakukomatsucho,District_Hirohatakunagamachi,District_Hirohatakuseimondoori,District_Hojo,District_Hojoguchi,District_Hojomiyanomachi,District_Hojonagaracho,District_Hommachi,District_Hoshiro,District_Idei,District_Iida,District_Itokujimachi,District_Johokuhoncho,District_Jotomachi,District_Junishomaecho,District_Kameyama,District_Kamiono,District_Kamiyacho,District_Katsuharaku,District_Kitahara,District_Kitahirano,District_Kitahiranominaminocho,District_Kitaimajuku,District_Kitashinzaike,District_Kobasamacho,District_Konikaimachi,District_Kotookacho,District_Kubocho,District_Kuriyamacho,District_Kurumazaki,District_Kyomachi,District_Masuishimmachi,District_Matogatacho,District_Mikookamae,District_Mikuninocho,District_Minamiekimaecho,District_Minamiimajuku,District_Minamikurumazaki,District_Minamishinzaike,District_Mitachinishi,District_Miyanishicho,District_Motomachi,District_Motoshiomachi,District_Nishiimajuku,District_Nishinakajima,District_Nishinikaimachi,District_Nishinobusue,District_Nishishimmachi,District_Nishiyashirocho,District_Nonencho,District_Nozato,District_Okada,District_Onomachi,District_Oshiochoshiosaki,District_Otsuku,District_Otsukuootsucho,District_Otsukutenjimmachi,District_Sakatamachi,District_Sanzaemomborinishinomachi,District_Shikamaku,District_Shikamakuagashimizucho,District_Shikamakuimazaike,District_Shikamakujonancho,District_Shikamakukamae,District_Shikamakukaminoda,District_Shikamakumiyake,District_Shikamakunakanoda,District_Shikamakunishihamacho,District_Shikamakushimizu,District_Shikamakutamachi,District_Shikamakutsukeshiro,District_Shikisai,District_Shikitocho,District_Shimoderamachi,District_Shimoteno,District_Shinobumachi,District_Shinonomecho,District_Shirahamacho,District_Shirahamachojike,District_Shirahamachousazakikita,District_Shirahamachousazakinaka,District_Shirakuni,District_Tadera,District_Taderahigashi,District_Takaocho,District_Tamade,District_Tatsunomachi,District_Tegara,District_Tohori,District_Tomamiminami,District_Toyotomichokabutooka,District_Tsuchiyama,District_Tsuchiyamahigashinocho,District_Tsujii,District_Tsukudacho,District_Watamachi,District_Yashirotokojicho,District_Yasuda,District_Yasutomichonagano,District_Zaimokumachi,Nearest_Station_Aboshi,Nearest_Station_Agaho,Nearest_Station_Gochaku,Nearest_Station_Harimakatsuhara,Nearest_Station_Harimashingu,Nearest_Station_Harimatakaoka,Nearest_Station_Higashi-Himeji,Nearest_Station_Himeji,Nearest_Station_Hiramatsu,Nearest_Station_Hirohata,Nearest_Station_Kameyama (Hyogo),Nearest_Station_Kyoguchi,Nearest_Station_Matogata,Nearest_Station_Mega,Nearest_Station_Nibuno,Nearest_Station_Nishishikama,Nearest_Station_None,Nearest_Station_Nozato,Nearest_Station_Oshio,Nearest_Station_San-yoaboshi,Nearest_Station_San-yotenma,Nearest_Station_Shikama,Nearest_Station_Shirahamanomiya,Nearest_Station_Tegara,Nearest_Station_Tohori,Nearest_Station_Yobe,Nearest_Station_Yumesakigawa,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2LD+S,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_7LDK+S,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
