,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Ehime Prefecture,Municipality_Imabari City,Municipality_Matsuyama City,Municipality_Niihama City,Municipality_Saijo City,District_Aizumachi,District_Amayama,District_Anjojimachi,District_Asodamachi,District_Chifunemachi,District_Chuo,District_Dogohimata,District_Dogohimezuka,District_Dogokitamachi,District_Dogokitashiro,District_Dogomachi,District_Dogomidoridai,District_Dogoyunomachi,District_Doidamachi,District_Doimachi,District_Edamatsu,District_Fujiwara,District_Fujiwaramachi,District_Fukuonjimachi,District_Furukawanishi,District_Furumitsu,District_Go,District_Hagyu,District_Hanazonomachi,District_Haraikawa,District_Higashiichimammachi,District_Higashiishii,District_Higashimoncho,District_Higashinagato,District_Higashino,District_Himebara,District_Hiraimachi,District_Homenkami,District_Hommachi,District_Hoshigoecho,District_Iai,District_Ichibancho,District_Ikushimachi,District_Ishite,District_Iwaidani,District_Iwaidanihigashimachi,District_Iwaidanimachi,District_Iwasakimachi,District_Izumigawacho,District_Izumikita,District_Izumimiyacho,District_Kachimachi,District_Kambai,District_Kamiichi,District_Kasugamachi,District_Katsuyamacho,District_Kawaramachi,District_Kayamachi,District_Kinuyama,District_Kishimachi,District_Kitafujiwaramachi,District_Kitahiyoshicho,District_Kitaido,District_Kitamochidamachi,District_Kitayoshidamachi,District_Kiyacho,District_Kiyomachi,District_Kiyosumi,District_Koganecho,District_Kubotacho,District_Kumanodai,District_Kuukodori,District_Kuwabara,District_Masaedacho,District_Masagocho,District_Masakimachi,District_Matsumotocho,District_Matsusue,District_Midorimachi,District_Minamiedo,District_Minamihiyoshicho,District_Minamihoraicho,District_Minamihoribatacho,District_Minamikumemachi,District_Minamimachi,District_Minamimochidamachi,District_Minamiyoshidamachi,District_Minatomachi,District_Minatoyamamachi,District_Misakemachi,District_Misawa,District_Misugimachi,District_Mitsu,District_Miyanishi,District_Miyatamachi,District_Miyuki,District_Mizonobemachi,District_Mochidamachi,District_Momijimachi,District_Muromachi,District_Nagakimachi,District_Nakaichimammachi,District_Nakamura,District_Nakasukacho,District_Nibancho,District_Nishihabumachi,District_Nishinodoicho,District_Omachi,District_Otemachi,District_Rokken-yacho,District_Sakaemachi,District_Sambancho,District_Shigemotocho,District_Shimizumachi,District_Shindatemachi,District_Shinonomecho,District_Shonaicho,District_Sugamachi,District_Sumiyoshi,District_Tachibana,District_Takagicho,District_Takanokomachi,District_Takaokamachi,District_Takasagomachi,District_Takewara,District_Takewaramachi,District_Takihama,District_Tatsumicho,District_Toiyacho,District_Tokiwacho,District_Tokutsunecho,District_Tsukamoto,District_Tsukiyamacho,District_Uchimiyacho,District_Udakacho,District_Wakakusacho,District_Wakamizucho,District_Wakemachi,District_Yamagoe,District_Yogohigashi,District_Yogominami,District_Yogonaka,Nearest_Station_Dobashi (Ehime),Nearest_Station_Dogokoen,Nearest_Station_Dogoonsen,Nearest_Station_Doida,Nearest_Station_Fukuonji,Nearest_Station_Heiwadori 1-chome,Nearest_Station_Hirai (Ehime),Nearest_Station_Honmachi 3-chome,Nearest_Station_Honmachi 4-chome,Nearest_Station_Honmachi 5-chome,Nearest_Station_Honmachi 6-chome,Nearest_Station_Horie,Nearest_Station_Ichitsubo,Nearest_Station_Imabari,Nearest_Station_Ishitegawakoen,Nearest_Station_Iyomiyoshi,Nearest_Station_Iyosaijo,Nearest_Station_Iyotachibana,Nearest_Station_Iyowake,Nearest_Station_Kamata,Nearest_Station_Kamiichiman,Nearest_Station_Katsuyamacho,Nearest_Station_Kayamachi 6-chome,Nearest_Station_Keisatsushomae,Nearest_Station_Kenchomae (Ehime),Nearest_Station_Kinuyama,Nearest_Station_Kitakume,Nearest_Station_Kiyacho,Nearest_Station_Komachi,Nearest_Station_Kume,Nearest_Station_Matsuyama (Ehime),Nearest_Station_Matsuyamashi,Nearest_Station_Matsuyamashieki,Nearest_Station_Minamihoribata,Nearest_Station_Minamimachi,Nearest_Station_Minatoyama,Nearest_Station_Mitsu,Nearest_Station_Mitsuhama,Nearest_Station_Miyatacho,Nearest_Station_Niihama,Nearest_Station_Nishihoribata,Nearest_Station_Nishikinuyama,Nearest_Station_None,Nearest_Station_Okaido,Nearest_Station_Otemachi (Ehime),Nearest_Station_Sekijujibyoinmae,Nearest_Station_Shimizumachi,Nearest_Station_Shiyakushomae (Ehime),Nearest_Station_Takanoko,Nearest_Station_Takasagocho,Nearest_Station_Takihama,Nearest_Station_Teppocho,Nearest_Station_Yamanishi,Nearest_Station_Yogo,Layout_1DK,Layout_1DK+S,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5DK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
