,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokyo,Municipality_Adachi Ward,District_Adachi,District_Aoi,District_Ayase,District_Chuohoncho,District_Hanahata,District_Higashiayase,District_Higashihokima,District_Higashiiko,District_Higashirokugatsucho,District_Hinodecho,District_Hirano,District_Hitotsuya,District_Hokima,District_Horinouchi,District_Hozukacho,District_Iko,District_Ikohoncho,District_Iriya,District_Kaga,District_Kahei,District_Kitakaheicho,District_Kodo,District_Kohoku,District_Kojiyahoncho,District_Kurihara,District_Minamihanahata,District_Miyagi,District_Motoki,District_Motokihigashimachi,District_Motokikitamachi,District_Motokiminamimachi,District_Motokinishimachi,District_Mutsugi,District_Nakagawa,District_Nishiarai,District_Nishiaraihoncho,District_Nishiaraisakaecho,District_Nishiayase,District_Nishihokima,District_Nishiiko,District_Nishikahei,District_Nishitakenotsuka,District_Odai,District_Ogi,District_Okino,District_Oyata,District_Rokucho,District_Rokugatsu,District_Sano,District_Saranuma,District_Sekibara,District_Senju,District_Senjuakebonocho,District_Senjuasahicho,District_Senjuazuma,District_Senjuhashidocho,District_Senjukawaracho,District_Senjukotobukicho,District_Senjumidoricho,District_Senjumiyamotocho,District_Senjumotomachi,District_Senjunakacho,District_Senjunakaicho,District_Senjuokawacho,District_Senjusakuragi,District_Senjusekiyacho,District_Senjutatsutacho,District_Senjuyanagicho,District_Shikahama,District_Shimane,District_Shimmei,District_Shimmeiminami,District_Shinden,District_Takenotsuka,District_Tatsunuma,District_Toneri,District_Towa,District_Tsubaki,District_Umeda,District_Umejima,District_Yanagihara,District_Yanaka,District_Yazaike,Nearest_Station_Adachiodai,Nearest_Station_Akabane,Nearest_Station_Aoi,Nearest_Station_Ayase,Nearest_Station_Daishimae,Nearest_Station_Gotanno,Nearest_Station_Higashijujo,Nearest_Station_Horikiri,Nearest_Station_Kameari,Nearest_Station_Keiseisekiya,Nearest_Station_Kitaayase,Nearest_Station_Kitasenju,Nearest_Station_Kohoku,Nearest_Station_Kosuge,Nearest_Station_Koya (Tokyo),Nearest_Station_Kumanomae,Nearest_Station_Machiya,Nearest_Station_Minamihatogaya,Nearest_Station_Minumadaishinsuikoen,Nearest_Station_Nishiarai,Nearest_Station_Nishiaraidaishinishi,Nearest_Station_Nishinippori,Nearest_Station_None,Nearest_Station_Odai,Nearest_Station_Ogiohashi,Nearest_Station_Oji,Nearest_Station_Ojikamiya,Nearest_Station_Oku,Nearest_Station_Rokucho,Nearest_Station_Senjuohashi,Nearest_Station_Shimo,Nearest_Station_Takenotsuka,Nearest_Station_Toneri,Nearest_Station_Tonerikoen,Nearest_Station_Umejima,Nearest_Station_Ushida (Tokyo),Nearest_Station_Yashio,Nearest_Station_Yatsuka,Nearest_Station_Yazaike,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
