,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,Municipality_Toyonaka City,District_Akasaka,District_Asahigaoka,District_Chokojikita,District_Chokojiminami,District_Daikokucho,District_Eirakuso,District_Futabacho,District_Hama,District_Haradaminami,District_Haradamotomachi,District_Haradanaka,District_Hashirii,District_Hattorihommachi,District_Hattorikotobukicho,District_Hattoriminamimachi,District_Hattorimotomachi,District_Hattorinishimachi,District_Hattoriryokuchi,District_Hattoriyutakamachi,District_Higashiizumigaoka,District_Higashiterauchicho,District_Higashitoyonakacho,District_Hinodecho,District_Hommachi,District_Honanchohigashi,District_Honanchominami,District_Honanchonishi,District_Hotarugaikehigashimachi,District_Hotarugaikekitamachi,District_Hotarugaikeminamimachi,District_Hotarugaikenakamachi,District_Hotarugaikenishimachi,District_Hozancho,District_Hozumi,District_Imazaikecho,District_Inazucho,District_Ishibashiasadacho,District_Kamishinden,District_Kasugacho,District_Katsube,District_Kitajocho,District_Kitamidorigaoka,District_Kitasakurazuka,District_Kozushima,District_Kumanocho,District_Kurigaokacho,District_Machikaneyamacho,District_Midorigaoka,District_Mikuni,District_Minamisakurazuka,District_Minowa,District_Miyayamacho,District_Mukaigaoka,District_Nakasakurazuka,District_Nishiizumigaoka,District_Nishimidorigaoka,District_Nodacho,District_Okakaminocho,District_Okamachi,District_Okamachikita,District_Okamachiminami,District_Oshimacho,District_Ozone,District_Sakuranocho,District_Sanwacho,District_Seifuuso,District_Sennaricho,District_Senrien,District_Shibaharacho,District_Shimaecho,District_Shinsenrihigashimachi,District_Shinsenrikitamachi,District_Shinsenriminamimachi,District_Shinsenrinishimachi,District_Shiroyamacho,District_Shoji,District_Shomotocho,District_Shonaihigashimachi,District_Shonainishimachi,District_Shonaisaiwaimachi,District_Shonaisakaemachi,District_Shonaitakaramachi,District_Sonehigashinocho,District_Soneminamimachi,District_Sonenishimachi,District_Suehirocho,District_Tachibanacho,District_Tamaicho,District_Tokura,District_Tokurahigashi,District_Tokuranishi,District_Toneyama,District_Toneyamamotomachi,District_Uenohigashi,District_Uenonishi,District_Uenosaka,District_Wakatakecho,District_Yamanouecho,District_Yuuhigaoka,Nearest_Station_Esaka,Nearest_Station_Hattoritenjin,Nearest_Station_Hotarugaike,Nearest_Station_Ishibashi (Osaka),Nearest_Station_Kanzakigawa,Nearest_Station_Makiochi,Nearest_Station_Mikuni (Osaka),Nearest_Station_Minamisenri,Nearest_Station_Momoyamadai,Nearest_Station_Okamachi,Nearest_Station_Ryokuchikoen,Nearest_Station_Sakurai (Osaka),Nearest_Station_Senrichuo,Nearest_Station_Shibahara,Nearest_Station_Shoji (Osaka Metro),Nearest_Station_Shoji (Osaka Monorail),Nearest_Station_Shonai (Osaka),Nearest_Station_Sone (Osaka),Nearest_Station_Sonoda,Nearest_Station_Toyonaka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings including private road,Dealings including special circumstances",Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
