,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,Municipality_Suita City,District_Aobaokakita,District_Aobaokaminami,District_Aoyamadai,District_Asahigaokacho,District_Asahimachi,District_Deguchicho,District_Enokicho,District_Esakacho,District_Fujigaokacho,District_Fujishirodai,District_Furuedai,District_Haracho,District_Higashiotabicho,District_Hinodecho,District_Honamicho,District_Izumicho,District_Kamiyamatecho,District_Kanedencho,District_Kashikiriyama,District_Kasuga,District_Katayamacho,District_Kawagishicho,District_Kawazonocho,District_Kishibekita,District_Kishibeminami,District_Kishibenaka,District_Kotobukicho,District_Maruyamacho,District_Minamikaneden,District_Minamiseiwaencho,District_Minamishojaku,District_Minamisuita,District_Minamitakahamacho,District_Momoyamadai,District_Motomachi,District_Naganohigashi,District_Naganonishi,District_Nakanoshimacho,District_Nishinoshocho,District_Nishiotabicho,District_Saidera,District_Saideraminamigaoka,District_Saiwaicho,District_Satakedai,District_Satsukigaokahigashi,District_Satsukigaokakita,District_Satsukigaokaminami,District_Seiwaencho,District_Senriokakami,District_Senriokakita,District_Senriokanaka,District_Senriokanishi,District_Senriokashimo,District_Senriyamahigashi,District_Senriyamamatsugaoka,District_Senriyamanijigaoka,District_Senriyamanishi,District_Senriyamatakatsuka,District_Senriyamatakezono,District_Senriyamatsukigaoka,District_Shakutani,District_Shimizu,District_Shin-ashiyakami,District_Shin-ashiyashimo,District_Showacho,District_Suehirocho,District_Suitocho,District_Takahamacho,District_Takanodai,District_Takashirocho,District_Takemidai,District_Taketanicho,District_Tarumicho,District_Tendocho,District_Toyotsucho,District_Tsukumodai,District_Uchihommachi,District_Yamadahigashi,District_Yamadaichiba,District_Yamadakita,District_Yamadaminami,District_Yamadanishi,District_Yamatecho,District_Yoshinocho,Nearest_Station_Aikawa,Nearest_Station_Banpakukinenkoen (Osaka),Nearest_Station_Esaka,Nearest_Station_Ibaraki,Nearest_Station_Kamishinjo,Nearest_Station_Kandaimae,Nearest_Station_Kishibe,Nearest_Station_Kitasenri,Nearest_Station_Minami-Suita,Nearest_Station_Minamisenri,Nearest_Station_Momoyamadai,Nearest_Station_None,Nearest_Station_Ryokuchikoen,Nearest_Station_Senrioka,Nearest_Station_Senriyama,Nearest_Station_Shimoshinjo,Nearest_Station_Shojaku,Nearest_Station_Suita (Hankyu),Nearest_Station_Suita (JR),Nearest_Station_Toyotsu (Osaka),Nearest_Station_Unobe,Nearest_Station_Yamada (Osaka),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
