,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,Municipality_Yao City,District_Aioicho,District_Akebonocho,District_Akegawahigashi,District_Akemicho,District_Aoyamacho,District_Asahigaoka,District_Atobehommachi,District_Atobekitanocho,District_Atobeminaminocho,District_Chizuka,District_Fukuecho,District_Fukumanjicho,District_Fukumanjichokita,District_Fukumanjichominami,District_Futamata,District_Gakuonji,District_Hattorigawa,District_Higashihommachi,District_Higashikyuhoji,District_Higashimachi,District_Higashioihara,District_Higashitaishi,District_Higashiyamamotocho,District_Higashiyamamotoshimmachi,District_Higashiyuuge,District_Hommachi,District_Izumicho,District_Jinguuji,District_Kaichi,District_Kameicho,District_Kaminoshimachokita,District_Kaminoshimachominami,District_Kamiocho,District_Kashimuracho,District_Kasugacho,District_Katsuracho,District_Kayafuricho,District_Kinomoto,District_Kitahommachi,District_Kitakinomoto,District_Kitakyuhoji,District_Kodachi,District_Kohatacho,District_Konancho,District_Koorigawa,District_Kozakaaicho,District_Kurodani,District_Kusunecho,District_Kyokoji,District_Kyuhoen,District_Kyuhoji,District_Matsuyamacho,District_Midorigaoka,District_Minamihommachi,District_Minamikameicho,District_Minamikinomoto,District_Minamikozakaaicho,District_Minamikyuhoji,District_Minamitaishido,District_Minamiuematsucho,District_Misonocho,District_Miyakozuka,District_Miyamachi,District_Mizukoshi,District_Nagahatacho,District_Nagaikecho,District_Nakata,District_Nishikinomoto,District_Nishitakayasucho,District_Nishiyamamotocho,District_Nishiyuuge,District_Numa,District_Oaza Futamata,District_Oaza Hattorigawa,District_Oaza Miyakozuka,District_Oaza Okubo,District_Oaza Onji,District_Oaza Osakabe,District_Oaza Yamatake,District_Oihara,District_Onjikitamachi,District_Onjiminamimachi,District_Onjinakamachi,District_Osakabe,District_Ota,District_Otake,District_Otashimmachi,District_Sadocho,District_Saiwaicho,District_Sakaemachi,District_Sakuragaoka,District_Shibukawacho,District_Shikicho,District_Shikichominami,District_Shikichonishi,District_Shimizucho,District_Sonaicho,District_Suehirocho,District_Tainaka,District_Taishido,District_Takamachi,District_Takamicho,District_Takasagocho,District_Takayasuchokita,District_Takayasuchominami,District_Takefuchi,District_Takefuchihigashi,District_Takefuchinishi,District_Tennojiya,District_Tsutsumicho,District_Uematsucho,District_Wakabayashicho,District_Yamagacho,District_Yamamotocho,District_Yamamotochokita,District_Yamamotochominami,District_Yamamototakayasucho,District_Yamashirocho,District_Yaogi,District_Yaogihigashi,District_Yaogikita,District_Yasunakacho,District_Yokoen,District_Yuugecho,District_Yuugechominami,Nearest_Station_Deto,Nearest_Station_Fujiidera,Nearest_Station_Hattorigawa,Nearest_Station_Hyotan-yama (Osaka),Nearest_Station_Kami,Nearest_Station_Kashiwara (Osaka),Nearest_Station_Kawachihanazono,Nearest_Station_Kawachiyamamoto,Nearest_Station_Kintetsuyao,Nearest_Station_Kyuhoji,Nearest_Station_Kyuhojiguchi,Nearest_Station_Mito,Nearest_Station_Nagahara (Osaka),Nearest_Station_Onji,Nearest_Station_Shigisanguchi,Nearest_Station_Shiki,Nearest_Station_Takaida (JR),Nearest_Station_Takayasu,Nearest_Station_Wakaeiwata,Nearest_Station_Yao,Nearest_Station_Yaominami,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
