,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokyo,Municipality_Machida City,District_Aiharamachi,District_Asahimachi,District_Haramachida,District_Higashitamagawagakuen,District_Hirohakama,District_Hirohakamamachi,District_Hommachida,District_Kamioyamadamachi,District_Kanai,District_Kanaimachi,District_Kanamori,District_Kanamorihigashi,District_Kisohigashi,District_Kisomachi,District_Kisonishi,District_Kogasaka,District_Minamimachida,District_Minaminaruse,District_Minamioya,District_Minamitsukushino,District_Miwamachi,District_Miwamidoriyama,District_Morino,District_Nakamachi,District_Naruse,District_Narusedai,District_Narusegaoka,District_Negishi,District_Negishimachi,District_Nishinaruse,District_Nogaya,District_Nozutamachi,District_Ogawa,District_Okuramachi,District_Onojimachi,District_Oyamadasakuradai,District_Oyamagaoka,District_Oyamamachi,District_Shimooyamadamachi,District_Shinkoji,District_Shinkojimachi,District_Tadao,District_Tamagawagakuen,District_Tokiwamachi,District_Tsukushino,District_Tsurukawa,District_Tsuruma,District_Yabemachi,District_Yakushidai,District_Yamasakimachi,District_Yamazaki,District_Zushimachi,Nearest_Station_Aihara,Nearest_Station_Fuchinobe,Nearest_Station_Hashimoto (Kanagawa),Nearest_Station_Kakio,Nearest_Station_Karakida,Nearest_Station_Keionagayama,Nearest_Station_Keiotama Center,Nearest_Station_Kobuchi,Nearest_Station_Kodomonokuni (Kanagawa),Nearest_Station_Kurihira,Nearest_Station_Kurokawa (Kanagawa),Nearest_Station_Machida,Nearest_Station_Minamimachida,Nearest_Station_Minamiosawa,Nearest_Station_Nagatsuta,Nearest_Station_Naruse,Nearest_Station_None,Nearest_Station_Odakyunagayama,Nearest_Station_Odakyutama Center,Nearest_Station_Sagamihara,Nearest_Station_Suzukakedai,Nearest_Station_Tamagawagakuenmae,Nearest_Station_Tamasakai,Nearest_Station_Tsukushino,Nearest_Station_Tsurukawa,Nearest_Station_Yabe,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road","Transactional factors_Dealings in which auction or arbiter participates,Dealings including special circumstances",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
