,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokyo,Municipality_Itabashi Ward,District_Aioicho,District_Akatsuka,District_Akatsukashimmachi,District_Azusawa,District_Daimon,District_Fujimicho,District_Funado,District_Futabacho,District_Hasune,District_Hasunumacho,District_Higashisakashita,District_Higashiyamacho,District_Hikawacho,District_Honcho,District_Inaridai,District_Itabashi,District_Izumicho,District_Kaga,District_Kamiitabashi,District_Komone,District_Kumanocho,District_Maenocho,District_Minamicho,District_Minamitokiwadai,District_Misono,District_Miyamotocho,District_Mukaihara,District_Nakacho,District_Nakadai,District_Nakaitabashi,District_Nakajuku,District_Nakamarucho,District_Narimasu,District_Nishidai,District_Oharacho,District_Oyaguchi,District_Oyaguchikamicho,District_Oyaguchikitacho,District_Oyamacho,District_Oyamahigashicho,District_Oyamakanaicho,District_Oyamanishicho,District_Saiwaicho,District_Sakaecho,District_Sakashita,District_Sakuragawa,District_Shimizucho,District_Shimura,District_Shingashi,District_Takashimadaira,District_Tokiwadai,District_Tokumaru,District_Toshincho,District_Wakagi,District_Yamatocho,District_Yayoicho,District_Yotsuba,Nearest_Station_Akabane,Nearest_Station_Chikatetsuakatsuka,Nearest_Station_Chikatetsunarimasu,Nearest_Station_Hasune,Nearest_Station_Itabashi,Nearest_Station_Itabashihoncho,Nearest_Station_Itabashikuyakushomae,Nearest_Station_Jujo (Tokyo),Nearest_Station_Kamiitabashi,Nearest_Station_Kanamecho,Nearest_Station_Kitaakabane,Nearest_Station_Kotakemukaihara,Nearest_Station_Motohasunuma,Nearest_Station_Nakaitabashi,Nearest_Station_Narimasu,Nearest_Station_Nishidai,Nearest_Station_Nishitakashimadaira,Nearest_Station_None,Nearest_Station_Oyama (Tokyo),Nearest_Station_Senkawa,Nearest_Station_Shimoakatsuka,Nearest_Station_Shimoitabashi,Nearest_Station_Shimura 3-chome,Nearest_Station_Shimurasakaue,Nearest_Station_Shin-itabashi,Nearest_Station_Shintakashimadaira,Nearest_Station_Takashimadaira,Nearest_Station_Tobunerima,Nearest_Station_Tokiwadai (Tokyo),Nearest_Station_Ukimafunado,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings including private road,Dealings including special circumstances",Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road","Transactional factors_Dealings of real estate that includes wound etc.,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
