,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyazaki Prefecture,Municipality_Nobeoka City,District_Agatamachi,District_Amorimachi,District_Asahigaoka,District_Asahimachi,District_Atagomachi,District_Atagoyama,District_Awanomyomachi,District_Biyuumachi,District_Datemachi,District_Ebisumachi,District_Funaguramachi,District_Furukawamachi,District_Furushiromachi,District_Giommachi,District_Hagimachi,District_Hamago,District_Hamamachi,District_Higashihamagomachi,District_Higashihonkoji,District_Hinodemachi,District_Hirabarumachi,District_Hiratamachi,District_Hommachi,District_Honkoji,District_Horimachi,District_Hozaimachi,District_Ideguchimachi,District_Idekita,District_Igadamachi,District_Inabazakimachi,District_Ishidamachi,District_Kamaeguchimachi,District_Kamiosemachi,District_Kashiyamamachi,District_Kashoji,District_Kasugamachi,District_Katatamachi,District_Kawarasakimachi,District_Kawashimamachi,District_Kitahitotsugaoka,District_Kitakoji,District_Kitamachi,District_Kitashinkoji,District_Kominemachi,District_Kon-yamachi,District_Konomachi,District_Kushitsumachi,District_Makimachi,District_Matsubaramachi,District_Matsuyamamachi,District_Midorigaoka,District_Minamihitotsugaoka,District_Minamimachi,District_Misumachi,District_Mitsuzemachi,District_Mizushirimachi,District_Mushikamachi,District_Nagahamamachi,District_Nagaikemachi,District_Nakagawaramachi,District_Nakanosemachi,District_Nakashimamachi,District_Natsutamachi,District_Nishishinamachi,District_Nojimachi,District_Nota,District_Notamachi,District_Odakemachi,District_Okadomachi,District_Okaimachi,District_Okatomimachi,District_Okitamachi,District_Onukimachi,District_Oroshihommachi,District_Osemachi,District_Saikoji,District_Saiwaimachi,District_Sakuragaoka,District_Sakurakoji,District_Sakurazonomachi,District_Senokuchimachi,District_Shimoigadamachi,District_Shinhamamachi,District_Shinkoji,District_Shiohamamachi,District_Shiraishimachi,District_Showamachi,District_Soryomachi,District_Takachihodoori,District_Tenjinkoji,District_Tomiyamamachi,District_Totoromachi,District_Toumimachi,District_Tsunetomimachi,District_Tsurugaoka,District_Wakabamachi,District_Yamashitamachi,District_Yamatsukimachi,District_Yanazawamachi,District_Yunokidamachi,Nearest_Station_Asahigaoka (Miyazaki),Nearest_Station_Hyuganagai,Nearest_Station_Hyugashi,Nearest_Station_Kitanobeoka,Nearest_Station_Minaminobeoka,Nearest_Station_Nobeoka,Nearest_Station_None,Nearest_Station_Totoro,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
